"","2000","2011","2012","2013","2014","2015","2016","2017","2018","2019 (*)"
"Brabant wallon","0","10","2","1","1","0","0","0","4","1"
"ARDENNES BRABANCONNES","0","0","0","0","0","0","0","0","0","0"
"Beauvechain","0","0","0","0","0","0","0","0","0","0"
"Chaumont-Gistoux","0","0","0","0","0","0","0","0","0","0"
"Grez-Doiceau","0","0","0","0","0","0","0","0","0","0"
"Incourt","0","0","0","0","0","0","0","0","0","0"
"LA MAZERINE","0","0","0","0","0","0","0","0","1","0"
"La Hulpe","0","0","0","0","0","0","0","0","0","0"
"Lasne","0","0","0","0","0","0","0","0","0","0"
"Rixensart","0","0","0","0","0","0","0","0","1","0"
"ORNE - THYLE","0","0","0","0","0","0","0","0","0","0"
"Chastre","0","0","0","0","0","0","0","0","0","0"
"Court-Saint-Etienne","0","0","0","0","0","0","0","0","0","0"
"Mont-Saint-Guibert","0","0","0","0","0","0","0","0","0","0"
"Villers-la-Ville","0","0","0","0","0","0","0","0","0","0"
"Walhain","0","0","0","0","0","0","0","0","0","0"
"OTTIGNIES - LOUVAIN-LA-NEUVE","0","0","0","0","0","0","0","0","0","0"
"Ottignies-Louvain-la-Neuve","0","0","0","0","0","0","0","0","0","0"
"POLICE LOCALE DE WATERLOO","0","4","0","0","0","0","0","0","0","1"
"Waterloo","0","4","0","0","0","0","0","0","0","1"
"POLICE LOCALE WAVRE","0","0","1","0","1","0","0","0","2","0"
"Wavre","0","0","1","0","1","0","0","0","2","0"
"ZONE DE BRAINE-L'ALLEUD","0","0","0","0","0","0","0","0","0","0"
"Braine-l'Alleud","0","0","0","0","0","0","0","0","0","0"
"ZONE DE POLICE DE JODOIGNE","0","0","0","0","0","0","0","0","0","0"
"Hélécine","0","0","0","0","0","0","0","0","0","0"
"Jodoigne","0","0","0","0","0","0","0","0","0","0"
"Orp-Jauche","0","0","0","0","0","0","0","0","0","0"
"Perwez","0","0","0","0","0","0","0","0","0","0"
"Ramillies","0","0","0","0","0","0","0","0","0","0"
"ZONE NIVELLES - GENAPPE","0","0","0","0","0","0","0","0","1","0"
"Genappe","0","0","0","0","0","0","0","0","0","0"
"Nivelles","0","0","0","0","0","0","0","0","1","0"
"ZONE OUEST BRABANT WALLON","0","6","1","1","0","0","0","0","0","0"
"Braine-le-Château","0","0","1","1","0","0","0","0","0","0"
"Ittre","0","1","0","0","0","0","0","0","0","0"
"Rebecq","0","2","0","0","0","0","0","0","0","0"
"Tubize","0","3","0","0","0","0","0","0","0","0"
"Hainaut","0","8","9","9","17","7","5","4","3","1"
"Hainaut (Charleroi)","0","3","4","8","12","6","2","1","2","0"
"BOTTE DU HAINAUT","0","0","0","0","0","0","0","0","0","0"
"Beaumont","0","0","0","0","0","0","0","0","0","0"
"Chimay","0","0","0","0","0","0","0","0","0","0"
"Froidchapelle","0","0","0","0","0","0","0","0","0","0"
"Momignies","0","0","0","0","0","0","0","0","0","0"
"Sivry-Rance","0","0","0","0","0","0","0","0","0","0"
"GERMINALT","0","0","0","0","0","1","0","0","0","0"
"Gerpinnes","0","0","0","0","0","0","0","0","0","0"
"Ham-sur-Heure-Nalinnes","0","0","0","0","0","0","0","0","0","0"
"Montigny-le-Tilleul","0","0","0","0","0","0","0","0","0","0"
"Thuin","0","0","0","0","0","1","0","0","0","0"
"LERMES","0","0","0","0","0","0","0","0","0","0"
"Erquelinnes","0","0","0","0","0","0","0","0","0","0"
"Estinnes","0","0","0","0","0","0","0","0","0","0"
"Lobbes","0","0","0","0","0","0","0","0","0","0"
"Merbes-le-Château","0","0","0","0","0","0","0","0","0","0"
"POLICE LOCALE MARIEMONT","0","0","0","1","1","0","0","0","0","0"
"Chapelle-lez-Herlaimont","0","0","0","0","1","0","0","0","0","0"
"Manage","0","0","0","0","0","0","0","0","0","0"
"Morlanwelz","0","0","0","0","0","0","0","0","0","0"
"Seneffe","0","0","0","1","0","0","0","0","0","0"
"ZONE DES TRIEUX","0","0","0","0","0","1","0","0","0","0"
"Courcelles","0","0","0","0","0","1","0","0","0","0"
"Fontaine-l'Evêque","0","0","0","0","0","0","0","0","0","0"
"ZP AISEAU-PRESLES/CHATELET/FARCIENNES","0","0","0","1","2","0","0","0","0","0"
"Aiseau-Presles","0","0","0","0","0","0","0","0","0","0"
"Châtelet","0","0","0","1","1","0","0","0","0","0"
"Farciennes","0","0","0","0","1","0","0","0","0","0"
"ZP ANDERLUES/BINCHE","0","0","0","1","0","0","0","0","0","0"
"Anderlues","0","0","0","0","0","0","0","0","0","0"
"Binche","0","0","0","1","0","0","0","0","0","0"
"ZP CHARLEROI","0","2","3","5","9","3","2","1","2","0"
"Charleroi","0","2","3","5","9","3","2","1","2","0"
"ZP FLEURUS/LES BONS VILLERS/PONT-A-CELLES","0","1","1","0","0","1","0","0","0","0"
"Fleurus","0","1","1","0","0","0","0","0","0","0"
"Les Bons Villers","0","0","0","0","0","0","0","0","0","0"
"Pont-à-Celles","0","0","0","0","0","1","0","0","0","0"
"Hainaut (Mons)","0","5","5","1","5","1","3","3","1","1"
"BELOEIL / LEUZE -HT","0","0","0","0","0","0","0","0","0","0"
"Beloeil","0","0","0","0","0","0","0","0","0","0"
"Leuze-en-Hainaut","0","0","0","0","0","0","0","0","0","0"
"POLICE BORAINE","0","0","0","0","0","0","0","0","0","0"
"Boussu","0","0","0","0","0","0","0","0","0","0"
"Colfontaine","0","0","0","0","0","0","0","0","0","0"
"Frameries","0","0","0","0","0","0","0","0","0","0"
"Quaregnon","0","0","0","0","0","0","0","0","0","0"
"Saint-Ghislain","0","0","0","0","0","0","0","0","0","0"
"POLICE DES HAUTS-PAYS","0","0","1","0","1","0","0","0","0","0"
"Dour","0","0","0","0","1","0","0","0","0","0"
"Hensies","0","0","1","0","0","0","0","0","0","0"
"Honnelles","0","0","0","0","0","0","0","0","0","0"
"Quiévrain","0","0","0","0","0","0","0","0","0","0"
"POLICE LOCALE VILLE ATH","0","0","0","0","0","0","0","0","0","0"
"Ath","0","0","0","0","0","0","0","0","0","0"
"ZONE DE POLICE DE MOUSCRON","0","0","0","0","1","0","2","0","0","0"
"Moeskroen","0","0","0","0","1","0","2","0","0","0"
"ZONE DE POLICE DU TOURNAISIS","0","1","3","0","0","0","0","0","0","0"
"Antoing","0","0","0","0","0","0","0","0","0","0"
"Brunehaut","0","0","0","0","0","0","0","0","0","0"
"Rumes","0","0","0","0","0","0","0","0","0","0"
"Tournai","0","1","3","0","0","0","0","0","0","0"
"ZONE DE SYLLE ET DENDRE","0","0","1","0","0","0","0","0","0","0"
"Brugelette","0","0","0","0","0","0","0","0","0","0"
"Chièvres","0","0","0","0","0","0","0","0","0","0"
"Edingen","0","0","0","0","0","0","0","0","0","0"
"Jurbise","0","0","1","0","0","0","0","0","0","0"
"Lens","0","0","0","0","0","0","0","0","0","0"
"Silly","0","0","0","0","0","0","0","0","0","0"
"ZONE DES COLLINES","0","1","0","0","0","0","0","0","0","0"
"Ellezelles","0","0","0","0","0","0","0","0","0","0"
"Frasnes-lez-Anvaing","0","0","0","0","0","0","0","0","0","0"
"Lessines","0","1","0","0","0","0","0","0","0","0"
"Vloesberg","0","0","0","0","0","0","0","0","0","0"
"ZONE DU VAL DE L'ESCAUT","0","0","0","0","0","0","0","0","0","0"
"Celles","0","0","0","0","0","0","0","0","0","0"
"Estaimpuis","0","0","0","0","0","0","0","0","0","0"
"Mont-de-l'Enclus","0","0","0","0","0","0","0","0","0","0"
"Pecq","0","0","0","0","0","0","0","0","0","0"
"ZONE MONS - QUEVY","0","0","0","1","1","1","1","1","0","0"
"Mons","0","0","0","1","1","1","1","1","0","0"
"Quévy","0","0","0","0","0","0","0","0","0","0"
"ZP BERNISSART/PERUWELZ","0","0","0","0","2","0","0","1","0","0"
"Bernissart","0","0","0","0","0","0","0","0","0","0"
"Péruwelz","0","0","0","0","2","0","0","1","0","0"
"ZP COMINES-WARNETON","0","0","0","0","0","0","0","0","0","0"
"Komen-Waasten","0","0","0","0","0","0","0","0","0","0"
"ZP HAUTE SENNE","0","2","0","0","0","0","0","0","0","0"
"Braine-le-Comte","0","2","0","0","0","0","0","0","0","0"
"Ecaussinnes","0","0","0","0","0","0","0","0","0","0"
"Le Roeulx","0","0","0","0","0","0","0","0","0","0"
"Soignies","0","0","0","0","0","0","0","0","0","0"
"ZP LA LOUVIERE","0","1","0","0","0","0","0","1","1","1"
"La Louvière","0","1","0","0","0","0","0","1","1","1"
"Liège","0","7","7","11","6","18","2","6","3","3"
"Eupen","0","0","0","0","0","0","0","0","0","0"
"POLIZEIZONE EIFEL","0","0","0","0","0","0","0","0","0","0"
"Amel","0","0","0","0","0","0","0","0","0","0"
"Burg-Reuland","0","0","0","0","0","0","0","0","0","0"
"Büllingen","0","0","0","0","0","0","0","0","0","0"
"Bütgenbach","0","0","0","0","0","0","0","0","0","0"
"Sankt Vith","0","0","0","0","0","0","0","0","0","0"
"POLIZEIZONE WESER-GÖHL","0","0","0","0","0","0","0","0","0","0"
"Eupen","0","0","0","0","0","0","0","0","0","0"
"Kelmis","0","0","0","0","0","0","0","0","0","0"
"Lontzen","0","0","0","0","0","0","0","0","0","0"
"Raeren","0","0","0","0","0","0","0","0","0","0"
"Liège","0","7","7","11","6","18","2","6","3","3"
"FAGNES","0","0","0","0","0","0","0","0","0","0"
"Jalhay","0","0","0","0","0","0","0","0","0","0"
"Spa","0","0","0","0","0","0","0","0","0","0"
"Theux","0","0","0","0","0","0","0","0","0","0"
"HESBAYE","0","0","0","0","0","0","0","0","0","0"
"Berloz","0","0","0","0","0","0","0","0","0","0"
"Crisnée","0","0","0","0","0","0","0","0","0","0"
"Donceel","0","0","0","0","0","0","0","0","0","0"
"Faimes","0","0","0","0","0","0","0","0","0","0"
"Fexhe-le-Haut-Clocher","0","0","0","0","0","0","0","0","0","0"
"Geer","0","0","0","0","0","0","0","0","0","0"
"Oreye","0","0","0","0","0","0","0","0","0","0"
"Remicourt","0","0","0","0","0","0","0","0","0","0"
"Waremme","0","0","0","0","0","0","0","0","0","0"
"HESBAYE OUEST","0","0","0","0","0","0","0","2","0","0"
"Braives","0","0","0","0","0","0","0","0","0","0"
"Burdinne","0","0","0","0","0","0","0","0","0","0"
"Hannut","0","0","0","0","0","0","0","2","0","0"
"Héron","0","0","0","0","0","0","0","0","0","0"
"Lincent","0","0","0","0","0","0","0","0","0","0"
"Wasseiges","0","0","0","0","0","0","0","0","0","0"
"PAYS DE HERVE","0","0","0","0","0","0","0","0","0","0"
"Aubel","0","0","0","0","0","0","0","0","0","0"
"Baelen","0","0","0","0","0","0","0","0","0","0"
"Herve","0","0","0","0","0","0","0","0","0","0"
"Limbourg","0","0","0","0","0","0","0","0","0","0"
"Olne","0","0","0","0","0","0","0","0","0","0"
"Plombières","0","0","0","0","0","0","0","0","0","0"
"Thimister-Clermont","0","0","0","0","0","0","0","0","0","0"
"Welkenraedt","0","0","0","0","0","0","0","0","0","0"
"POLICE ANS - ST-NICOLAS","0","0","0","0","0","0","0","0","0","1"
"Ans","0","0","0","0","0","0","0","0","0","1"
"Saint-Nicolas","0","0","0","0","0","0","0","0","0","0"
"POLICE DE SERAING - NEUPRE","0","1","2","1","2","0","0","3","1","0"
"Neupré","0","0","0","0","0","0","0","0","0","0"
"Seraing","0","1","2","1","2","0","0","3","1","0"
"POLICE LOCALE DE LIEGE","0","4","4","9","4","14","2","1","2","2"
"Liège","0","4","4","9","4","14","2","1","2","2"
"SECOVA","0","1","0","0","0","1","0","0","0","0"
"Aywaille","0","0","0","0","0","0","0","0","0","0"
"Chaudfontaine","0","0","0","0","0","0","0","0","0","0"
"Esneux","0","0","0","0","0","1","0","0","0","0"
"Sprimont","0","1","0","0","0","0","0","0","0","0"
"Trooz","0","0","0","0","0","0","0","0","0","0"
"VESDRE","0","0","0","0","0","0","0","0","0","0"
"Dison","0","0","0","0","0","0","0","0","0","0"
"Pepinster","0","0","0","0","0","0","0","0","0","0"
"Verviers","0","0","0","0","0","0","0","0","0","0"
"ZONE BASSE MEUSE","0","0","0","0","0","0","0","0","0","0"
"Bassenge","0","0","0","0","0","0","0","0","0","0"
"Blégny","0","0","0","0","0","0","0","0","0","0"
"Dalhem","0","0","0","0","0","0","0","0","0","0"
"Juprelle","0","0","0","0","0","0","0","0","0","0"
"Oupeye","0","0","0","0","0","0","0","0","0","0"
"Visé","0","0","0","0","0","0","0","0","0","0"
"ZONE MEUSE-HESBAYE","0","0","0","0","0","0","0","0","0","0"
"Amay","0","0","0","0","0","0","0","0","0","0"
"Engis","0","0","0","0","0","0","0","0","0","0"
"Saint-Georges-sur-Meuse","0","0","0","0","0","0","0","0","0","0"
"Verlaine","0","0","0","0","0","0","0","0","0","0"
"Villers-le-Bouillet","0","0","0","0","0","0","0","0","0","0"
"Wanze","0","0","0","0","0","0","0","0","0","0"
"ZONE STAVELOT-MALMEDY","0","0","0","0","0","0","0","0","0","0"
"Lierneux","0","0","0","0","0","0","0","0","0","0"
"Malmedy","0","0","0","0","0","0","0","0","0","0"
"Stavelot","0","0","0","0","0","0","0","0","0","0"
"Stoumont","0","0","0","0","0","0","0","0","0","0"
"Trois-Ponts","0","0","0","0","0","0","0","0","0","0"
"Waimes","0","0","0","0","0","0","0","0","0","0"
"ZP AWANS/GRACE-HOLLOGNE","0","0","0","0","0","0","0","0","0","0"
"Awans","0","0","0","0","0","0","0","0","0","0"
"Grâce-Hollogne","0","0","0","0","0","0","0","0","0","0"
"ZP BEYNE-FLERON-SOUMAGNE","0","1","0","0","0","1","0","0","0","0"
"Beyne-Heusay","0","0","0","0","0","0","0","0","0","0"
"Fléron","0","1","0","0","0","0","0","0","0","0"
"Soumagne","0","0","0","0","0","1","0","0","0","0"
"ZP DU CONDROZ","0","0","0","0","0","0","0","0","0","0"
"Anthisnes","0","0","0","0","0","0","0","0","0","0"
"Clavier","0","0","0","0","0","0","0","0","0","0"
"Comblain-au-Pont","0","0","0","0","0","0","0","0","0","0"
"Ferrières","0","0","0","0","0","0","0","0","0","0"
"Hamoir","0","0","0","0","0","0","0","0","0","0"
"Marchin","0","0","0","0","0","0","0","0","0","0"
"Modave","0","0","0","0","0","0","0","0","0","0"
"Nandrin","0","0","0","0","0","0","0","0","0","0"
"Ouffet","0","0","0","0","0","0","0","0","0","0"
"Tinlot","0","0","0","0","0","0","0","0","0","0"
"ZP FLEMALLE","0","0","0","0","0","0","0","0","0","0"
"Flémalle","0","0","0","0","0","0","0","0","0","0"
"ZP HERSTAL","0","0","1","0","0","2","0","0","0","0"
"Herstal","0","0","1","0","0","2","0","0","0","0"
"ZP HUY","0","0","0","1","0","0","0","0","0","0"
"Huy","0","0","0","1","0","0","0","0","0","0"
"Luxembourg","0","1","1","3","2","0","1","1","0","1"
"Luxembourg","0","1","1","3","2","0","1","1","0","1"
"CENTRE ARDENNE","0","0","0","0","0","0","0","0","0","0"
"Bastogne","0","0","0","0","0","0","0","0","0","0"
"Bertogne","0","0","0","0","0","0","0","0","0","0"
"Fauvillers","0","0","0","0","0","0","0","0","0","0"
"Libramont-Chevigny","0","0","0","0","0","0","0","0","0","0"
"Léglise","0","0","0","0","0","0","0","0","0","0"
"Neufchâteau","0","0","0","0","0","0","0","0","0","0"
"Sainte-Ode","0","0","0","0","0","0","0","0","0","0"
"Vaux-sur-Sûre","0","0","0","0","0","0","0","0","0","0"
"POLICE FAMENNE-ARDENNE","0","0","1","1","2","0","0","1","0","0"
"Durbuy","0","0","0","0","0","0","0","0","0","0"
"Erezée","0","0","0","0","0","0","0","0","0","0"
"Gouvy","0","0","0","0","0","0","0","0","0","0"
"Hotton","0","0","0","0","0","0","0","0","0","0"
"Houffalize","0","0","0","0","0","0","0","0","0","0"
"La Roche-en-Ardenne","0","0","0","0","0","0","0","0","0","0"
"Manhay","0","0","0","0","0","0","0","0","0","0"
"Marche-en-Famenne","0","0","1","1","2","0","0","1","0","0"
"Nassogne","0","0","0","0","0","0","0","0","0","0"
"Rendeux","0","0","0","0","0","0","0","0","0","0"
"Tenneville","0","0","0","0","0","0","0","0","0","0"
"Vielsalm","0","0","0","0","0","0","0","0","0","0"
"POLICE SEMOIS ET LESSE","0","0","0","0","0","0","0","0","0","0"
"Bertrix","0","0","0","0","0","0","0","0","0","0"
"Bouillon","0","0","0","0","0","0","0","0","0","0"
"Daverdisse","0","0","0","0","0","0","0","0","0","0"
"Herbeumont","0","0","0","0","0","0","0","0","0","0"
"Libin","0","0","0","0","0","0","0","0","0","0"
"Paliseul","0","0","0","0","0","0","0","0","0","0"
"Saint-Hubert","0","0","0","0","0","0","0","0","0","0"
"Tellin","0","0","0","0","0","0","0","0","0","0"
"Wellin","0","0","0","0","0","0","0","0","0","0"
"ZONE DE POLICE DE GAUME","0","0","0","0","0","0","0","0","0","0"
"Chiny","0","0","0","0","0","0","0","0","0","0"
"Etalle","0","0","0","0","0","0","0","0","0","0"
"Florenville","0","0","0","0","0","0","0","0","0","0"
"Meix-devant-Virton","0","0","0","0","0","0","0","0","0","0"
"Rouvroy","0","0","0","0","0","0","0","0","0","0"
"Tintigny","0","0","0","0","0","0","0","0","0","0"
"Virton","0","0","0","0","0","0","0","0","0","0"
"ZP ARLON/ATTERT/HABAY/MARTELANGE","0","0","0","2","0","0","1","0","0","0"
"Arlon","0","0","0","2","0","0","1","0","0","0"
"Attert","0","0","0","0","0","0","0","0","0","0"
"Habay","0","0","0","0","0","0","0","0","0","0"
"Martelange","0","0","0","0","0","0","0","0","0","0"
"ZP SUD-LUXEMBOURG","0","1","0","0","0","0","0","0","0","1"
"Aubange","0","0","0","0","0","0","0","0","0","1"
"Messancy","0","1","0","0","0","0","0","0","0","0"
"Musson","0","0","0","0","0","0","0","0","0","0"
"Saint-Léger","0","0","0","0","0","0","0","0","0","0"
"Namur","0","1","3","1","0","1","3","0","1","0"
"Namur","0","1","3","1","0","1","3","0","1","0"
"CONDROZ-FAMENNE","0","0","0","0","0","1","0","0","0","0"
"Ciney","0","0","0","0","0","1","0","0","0","0"
"Hamois","0","0","0","0","0","0","0","0","0","0"
"Havelange","0","0","0","0","0","0","0","0","0","0"
"Somme-Leuze","0","0","0","0","0","0","0","0","0","0"
"FLOWAL","0","0","0","0","0","0","0","0","1","0"
"Florennes","0","0","0","0","0","0","0","0","1","0"
"Walcourt","0","0","0","0","0","0","0","0","0","0"
"HERMETON ET HEURE","0","0","0","0","0","0","0","0","0","0"
"Cerfontaine","0","0","0","0","0","0","0","0","0","0"
"Doische","0","0","0","0","0","0","0","0","0","0"
"Philippeville","0","0","0","0","0","0","0","0","0","0"
"ORNEAU-MEHAIGNE","0","0","0","0","0","0","0","0","0","0"
"Eghezée","0","0","0","0","0","0","0","0","0","0"
"Gembloux","0","0","0","0","0","0","0","0","0","0"
"La Bruyère","0","0","0","0","0","0","0","0","0","0"
"POLICE ENTRE SAMBRE ET MEUSE","0","0","0","0","0","0","0","0","0","0"
"Floreffe","0","0","0","0","0","0","0","0","0","0"
"Fosses-la-Ville","0","0","0","0","0","0","0","0","0","0"
"Mettet","0","0","0","0","0","0","0","0","0","0"
"Profondeville","0","0","0","0","0","0","0","0","0","0"
"POLICE HOUILLE-SEMOIS","0","0","0","0","0","0","0","0","0","0"
"Beauraing","0","0","0","0","0","0","0","0","0","0"
"Bièvre","0","0","0","0","0","0","0","0","0","0"
"Gedinne","0","0","0","0","0","0","0","0","0","0"
"Vresse-sur-Semois","0","0","0","0","0","0","0","0","0","0"
"POLICE JEMEPPE S/SAMBRE","0","0","0","0","0","0","0","0","0","0"
"Jemeppe-sur-Sambre","0","0","0","0","0","0","0","0","0","0"
"SAMSOM","0","0","0","0","0","0","1","0","0","0"
"Sambreville","0","0","0","0","0","0","1","0","0","0"
"Sombreffe","0","0","0","0","0","0","0","0","0","0"
"ZONE DE POLICE DES 3 VALLEES","0","0","0","0","0","0","0","0","0","0"
"Couvin","0","0","0","0","0","0","0","0","0","0"
"Viroinval","0","0","0","0","0","0","0","0","0","0"
"ZONE DES ARCHES","0","0","0","0","0","0","0","0","0","0"
"Andenne","0","0","0","0","0","0","0","0","0","0"
"Assesse","0","0","0","0","0","0","0","0","0","0"
"Fernelmont","0","0","0","0","0","0","0","0","0","0"
"Gesves","0","0","0","0","0","0","0","0","0","0"
"Ohey","0","0","0","0","0","0","0","0","0","0"
"ZONE HAUTE-MEUSE","0","0","0","0","0","0","0","0","0","0"
"Anhée","0","0","0","0","0","0","0","0","0","0"
"Dinant","0","0","0","0","0","0","0","0","0","0"
"Hastière","0","0","0","0","0","0","0","0","0","0"
"Onhaye","0","0","0","0","0","0","0","0","0","0"
"Yvoir","0","0","0","0","0","0","0","0","0","0"
"ZP LESSE ET LHOMME","0","0","0","0","0","0","1","0","0","0"
"Houyet","0","0","0","0","0","0","1","0","0","0"
"Rochefort","0","0","0","0","0","0","0","0","0","0"
"ZP NAMUR CAPITALE","0","1","3","1","0","0","1","0","0","0"
"Namur","0","1","3","1","0","0","1","0","0","0"
"Onbekend","0","0","0","0","0","0","0","0","0","0"
"Onbekend","0","0","0","0","0","0","0","0","0","0"
"Onbekend","0","0","0","0","0","0","0","0","0","0"
"Onbekend","0","0","0","0","0","0","0","0","0","0"
"Onbekend","0","0","0","0","0","0","0","0","0","0"
