"","2000","2011","2012","2013","2014","2015","2016","2017","2018","2019 (*)"
"VLAS","154","213","203","205","182","217","245","228","243","64"
"Kortrijk","134","186","169","178","161","190","203","186","208","53"
"Kuurne","10","24","30","22","15","23","27","28","25","10"
"Lendelede","10","3","4","5","6","4","15","14","10","1"
"WESTKUST","75","88","99","124","78","94","119","112","113","36"
"De Panne","23","30","29","26","30","24","38","42","34","7"
"Koksijde","25","32","42","66","24","38","39","30","49","17"
"Nieuwpoort","27","26","28","32","24","32","42","40","30","12"
"Waals Gewest","7.343","11.052","9.917","10.304","10.305","10.466","10.510","10.577","11.155","2.487"
"Brabant wallon","562","741","668","708","750","782","824","774","812","207"
"Brabant wallon","562","741","668","708","750","782","824","774","812","207"
"ARDENNES BRABANCONNES","44","72","48","57","58","69","83","73","80","19"
"Beauvechain","7","12","5","11","5","13","11","12","14","5"
"Chaumont-Gistoux","12","24","16","12","21","15","27","16","24","4"
"Grez-Doiceau","15","25","17","26","26","32","30","38","28","8"
"Incourt","10","11","10","8","6","9","15","7","14","2"
"LA MAZERINE","55","78","70","51","56","64","58","60","72","12"
"La Hulpe","7","12","12","9","9","15","8","17","15","0"
"Lasne","15","28","26","18","23","21","27","16","21","4"
"Rixensart","33","38","32","24","24","28","23","27","36","8"
"ORNE - THYLE","79","68","64","91","81","64","72","65","102","20"
"Chastre","11","5","8","20","9","24","10","8","19","5"
"Court-Saint-Etienne","19","16","16","22","24","12","29","16","24","6"
"Mont-Saint-Guibert","24","19","13","12","12","9","21","9","18","7"
"Villers-la-Ville","19","19","16","17","22","10","8","24","26","1"
"Walhain","6","9","11","20","14","9","4","8","15","1"
"OTTIGNIES - LOUVAIN-LA-NEUVE","48","82","60","68","73","61","50","53","40","13"
"Ottignies-Louvain-la-Neuve","48","82","60","68","73","61","50","53","40","13"
"POLICE LOCALE DE WATERLOO","22","53","41","57","51","57","63","59","49","17"
"Waterloo","22","53","41","57","51","57","63","59","49","17"
"POLICE LOCALE WAVRE","61","97","80","76","84","84","99","95","84","22"
"Wavre","61","97","80","76","84","84","99","95","84","22"
"ZONE DE BRAINE-L'ALLEUD","60","72","84","84","81","105","93","87","94","30"
"Braine-l'Alleud","60","72","84","84","81","105","93","87","94","30"
"ZONE DE POLICE DE JODOIGNE","38","70","70","63","76","85","101","72","92","21"
"Hélécine","4","4","3","9","8","3","8","9","3","1"
"Jodoigne","14","30","34","24","41","48","39","36","35","5"
"Orp-Jauche","7","19","16","8","15","14","17","14","22","4"
"Perwez","7","6","9","10","3","13","19","9","18","7"
"Ramillies","6","11","8","12","9","7","18","4","14","4"
"ZONE NIVELLES - GENAPPE","71","72","87","86","92","107","111","119","105","28"
"Genappe","20","21","27","25","28","34","28","27","16","6"
"Nivelles","51","51","60","61","64","73","83","92","89","22"
"ZONE OUEST BRABANT WALLON","84","77","64","75","98","86","94","91","94","25"
"Braine-le-Château","19","11","6","7","6","5","12","10","13","2"
"Ittre","4","6","8","4","9","10","5","4","6","5"
"Rebecq","17","24","12","15","29","17","16","25","32","4"
"Tubize","44","36","38","49","54","54","61","52","43","14"
"Hainaut","2.819","4.748","4.442","4.449","4.418","4.548","4.464","4.311","4.675","1.035"
"Hainaut (Charleroi)","1.378","2.422","2.204","2.316","2.205","2.192","2.223","2.166","2.349","483"
"BOTTE DU HAINAUT","54","125","95","95","82","121","110","114","106","24"
"Beaumont","9","30","14","16","19","33","25","28","20","4"
"Chimay","15","36","36","35","24","38","41","33","39","8"
"Froidchapelle","14","20","13","11","13","9","6","17","9","4"
"Momignies","8","25","16","19","16","20","22","22","27","3"
"Sivry-Rance","8","14","16","14","10","21","16","14","11","5"
"GERMINALT","73","141","121","120","116","102","108","125","142","22"
"Gerpinnes","12","37","33","24","27","21","26","36","30","8"
"Ham-sur-Heure-Nalinnes","16","35","31","23","23","19","25","26","32","4"
"Montigny-le-Tilleul","20","26","24","37","20","22","17","22","32","4"
"Thuin","25","43","33","36","46","40","40","41","48","6"
"LERMES","55","81","91","92","71","83","86","75","69","12"
"Erquelinnes","24","32","44","43","32","41","41","35","25","4"
"Estinnes","15","11","16","22","15","19","23","24","26","4"
"Lobbes","10","18","9","12","16","13","10","11","5","2"
"Merbes-le-Château","6","20","22","15","8","10","12","5","13","2"
"POLICE LOCALE MARIEMONT","138","219","191","237","227","187","180","196","214","40"
"Chapelle-lez-Herlaimont","33","56","38","66","40","40","38","29","48","9"
"Manage","46","69","61","83","99","61","64","85","91","13"
"Morlanwelz","46","64","67","71","68","65","51","58","54","12"
"Seneffe","13","30","25","17","20","21","27","24","21","6"
"ZONE DES TRIEUX","115","183","154","178","200","201","204","166","177","39"
"Courcelles","82","122","98","127","133","131","136","102","112","24"
"Fontaine-l'Evêque","33","61","56","51","67","70","68","64","65","15"
"ZP AISEAU-PRESLES/CHATELET/FARCIENNES","121","330","302","281","283","265","281","303","294","50"
"Aiseau-Presles","21","31","38","31","29","33","28","44","33","7"
"Châtelet","90","227","208","191","197","200","199","209","213","33"
"Farciennes","10","72","56","59","57","32","54","50","48","10"
"ZP ANDERLUES/BINCHE","83","154","143","167","170","160","150","145","191","40"
"Anderlues","43","42","35","46","52","44","36","25","49","10"
"Binche","40","112","108","121","118","116","114","120","142","30"
"ZP CHARLEROI","674","1.006","968","969","931","929","970","907","1.005","231"
"Charleroi","674","1.006","968","969","931","929","970","907","1.005","231"
"ZP FLEURUS/LES BONS VILLERS/PONT-A-CELLES","65","183","139","177","125","144","134","135","151","25"
"Fleurus","23","119","79","90","59","73","78","78","88","17"
"Les Bons Villers","19","10","16","20","20","18","17","22","25","2"
"Pont-à-Celles","23","54","44","67","46","53","39","35","38","6"
"Hainaut (Mons)","1.441","2.326","2.238","2.133","2.213","2.356","2.241","2.145","2.326","552"
"BELOEIL / LEUZE -HT","81","92","86","95","62","92","65","70","65","31"
"Beloeil","47","54","39","46","28","49","35","30","38","15"
"Leuze-en-Hainaut","34","38","47","49","34","43","30","40","27","16"
"POLICE BORAINE","209","332","284","265","285","381","344","307","344","101"
"Boussu","55","79","67","60","55","84","76","63","74","22"
"Colfontaine","45","68","70","60","72","79","73","57","79","22"
"Frameries","34","64","50","54","52","81","71","70","75","24"
"Quaregnon","33","59","44","39","49","69","69","52","61","22"
"Saint-Ghislain","42","62","53","52","57","68","55","65","55","11"
"POLICE DES HAUTS-PAYS","98","119","105","97","87","86","70","76","103","23"
"Dour","50","58","59","57","47","52","38","41","39","16"
"Hensies","19","26","16","17","16","14","11","19","26","4"
"Honnelles","12","5","8","6","6","6","11","11","14","1"
"Quiévrain","17","30","22","17","18","14","10","5","24","2"
"POLICE LOCALE VILLE ATH","45","83","79","91","112","79","107","92","98","15"
"Ath","45","83","79","91","112","79","107","92","98","15"
"ZONE DE POLICE DE MOUSCRON","131","188","175","172","171","157","165","170","203","40"
"Moeskroen","131","188","175","172","171","157","165","170","203","40"
"ZONE DE POLICE DU TOURNAISIS","103","274","275","261","258","245","253","235","289","54"
"Antoing","16","24","21","23","16","20","20","18","25","5"
"Brunehaut","6","19","15","9","26","14","16","29","17","2"
"Rumes","2","10","7","8","6","6","5","5","8","1"
"Tournai","79","221","232","221","210","205","212","183","239","46"
"ZONE DE SYLLE ET DENDRE","67","75","86","62","83","67","75","83","69","30"
"Brugelette","4","12","11","4","7","12","5","9","15","6"
"Chièvres","11","15","16","12","16","4","14","21","5","5"
"Edingen","24","24","27","15","24","24","26","30","27","9"
"Jurbise","13","7","10","13","14","12","9","9","13","2"
"Lens","5","11","13","12","11","7","12","6","4","3"
"Silly","10","6","9","6","11","8","9","8","5","5"
"ZONE DES COLLINES","74","68","78","86","91","109","90","87","66","15"
"Ellezelles","8","8","1","9","10","13","15","7","7","1"
"Frasnes-lez-Anvaing","20","12","16","18","14","26","24","17","23","4"
"Lessines","42","40","55","54","60","63","50","57","29","10"
"Vloesberg","4","8","6","5","7","7","1","6","7","0"
"ZONE DU VAL DE L'ESCAUT","43","45","63","47","54","60","47","63","84","14"
"Celles","13","3","8","6","9","12","16","8","10","3"
"Estaimpuis","18","21","31","23","25","21","18","29","38","6"
"Mont-de-l'Enclus","4","7","7","3","8","16","9","7","11","1"
"Pecq","8","14","17","15","12","11","4","19","25","4"
"ZONE MONS - QUEVY","226","319","309","357","335","423","331","343","332","102"
"Mons","220","314","297","338","323","410","322","332","313","96"
"Quévy","6","5","12","19","12","13","9","11","19","6"
"ZP BERNISSART/PERUWELZ","57","98","91","88","104","79","96","87","76","17"
"Bernissart","20","39","31","39","45","31","36","43","28","7"
"Péruwelz","37","59","60","49","59","48","60","44","48","10"
"ZP COMINES-WARNETON","22","43","72","45","60","45","61","50","59","12"
"Komen-Waasten","22","43","72","45","60","45","61","50","59","12"
"ZP HAUTE SENNE","145","172","156","137","141","168","183","160","172","37"
"Braine-le-Comte","50","49","49","43","49","52","61","42","41","13"
"Ecaussinnes","21","30","29","17","18","22","16","28","27","5"
"Le Roeulx","24","24","12","19","15","14","21","19","24","5"
"Soignies","50","69","66","58","59","80","85","71","80","14"
"ZP LA LOUVIERE","140","418","379","330","370","365","354","322","366","61"
"La Louvière","140","418","379","330","370","365","354","322","366","61"
"Liège","2.362","3.648","3.116","3.408","3.388","3.314","3.407","3.548","3.705","792"
"Eupen","58","92","73","89","76","54","80","96","103","24"
"POLIZEIZONE EIFEL","12","29","19","20","24","9","19","23","25","2"
"Amel","1","6","2","3","1","3","3","5","2","1"
"Burg-Reuland","1","3","2","3","4","1","3","3","10","0"
"Büllingen","1","4","4","3","3","2","1","1","1","1"
"Bütgenbach","4","4","4","3","5","1","5","8","3","0"
"Sankt Vith","5","12","7","8","11","2","7","6","9","0"
"POLIZEIZONE WESER-GÖHL","46","63","54","69","52","45","61","73","78","22"
"Eupen","12","28","13","32","20","24","22","31","38","12"
"Kelmis","18","17","22","18","19","14","16","25","23","4"
"Lontzen","6","7","11","5","5","4","9","9","11","4"
"Raeren","10","11","8","14","8","3","14","8","6","2"
"Liège","2.304","3.556","3.043","3.319","3.312","3.260","3.327","3.452","3.602","768"
"FAGNES","37","53","42","59","48","52","50","55","70","16"
"Jalhay","8","9","10","11","13","7","10","13","12","3"
"Spa","17","30","19","29","27","29","15","30","30","10"
"Theux","12","14","13","19","8","16","25","12","28","3"
"HESBAYE","83","71","89","94","90","83","95","89","106","19"
"Berloz","14","4","15","12","7","5","5","7","10","2"
"Crisnée","5","1","7","7","6","4","2","6","9","1"
"Donceel","6","4","6","6","7","9","8","1","6","1"
"Faimes","8","2","11","6","4","2","1","3","12","0"
"Fexhe-le-Haut-Clocher","2","7","3","2","4","3","2","1","6","1"
"Geer","7","4","1","6","4","2","6","7","2","1"
"Oreye","6","9","10","13","11","11","15","7","10","1"
"Remicourt","8","8","11","7","9","9","7","12","15","3"
"Waremme","27","32","25","35","38","38","49","45","36","9"
"HESBAYE OUEST","55","139","84","97","115","106","86","75","83","16"
"Braives","11","27","16","14","18","13","14","10","14","4"
"Burdinne","8","8","2","13","9","12","7","5","3","1"
"Hannut","25","66","41","46","63","60","51","41","49","8"
"Héron","5","13","12","13","11","6","5","8","7","1"
"Lincent","5","14","9","8","7","5","7","5","2","1"
"Wasseiges","1","11","4","3","7","10","2","6","8","1"
"PAYS DE HERVE","84","86","90","94","91","99","106","103","99","21"
"Aubel","5","6","8","6","5","5","10","10","9","0"
"Baelen","10","6","9","4","8","11","11","8","3","3"
"Herve","21","35","28","25","38","20","40","33","30","8"
"Limbourg","11","7","9","10","4","12","10","10","12","4"
"Olne","4","5","7","14","8","5","5","4","8","1"
"Plombières","9","10","13","7","12","19","14","11","9","4"
"Thimister-Clermont","9","5","5","9","5","6","5","5","11","0"
"Welkenraedt","15","12","11","19","11","21","11","22","17","1"
"POLICE ANS - ST-NICOLAS","136","181","143","140","148","130","138","131","146","28"
"Ans","59","90","62","75","70","60","69","66","71","18"
"Saint-Nicolas","77","91","81","65","78","70","69","65","75","10"
"POLICE DE SERAING - NEUPRE","179","329","274","307","332","304","257","268","292","58"
"Neupré","9","9","14","13","13","14","13","6","17","5"
"Seraing","170","320","260","294","319","290","244","262","275","53"
"POLICE LOCALE DE LIEGE","568","1.141","991","1.117","1.083","1.094","1.207","1.331","1.315","281"
"Liège","568","1.141","991","1.117","1.083","1.094","1.207","1.331","1.315","281"
"SECOVA","111","158","121","151","161","176","138","129","134","20"
"Aywaille","25","42","31","38","25","34","29","41","29","5"
"Chaudfontaine","17","37","36","38","52","43","35","30","45","6"
"Esneux","28","30","22","27","22","23","28","26","19","2"
"Sprimont","26","29","20","23","38","44","32","17","21","5"
"Trooz","15","20","12","25","24","32","14","15","20","2"
"VESDRE","221","296","235","229","215","204","207","227","213","58"
"Dison","35","75","41","30","37","39","31","28","33","10"
"Pepinster","13","21","17","17","18","13","18","17","14","6"
"Verviers","173","200","177","182","160","152","158","182","166","42"
"ZONE BASSE MEUSE","186","207","195","237","233","208","202","235","232","48"
"Bassenge","32","14","26","28","30","16","33","26","27","8"
"Blégny","15","36","18","24","29","32","36","23","42","8"
"Dalhem","8","11","18","18","16","13","13","18","10","4"
"Juprelle","20","3","17","12","16","28","14","23","21","7"
"Oupeye","67","95","73","87","64","71","60","82","81","18"
"Visé","44","48","43","68","78","48","46","63","51","3"
"ZONE MEUSE-HESBAYE","112","145","110","129","157","152","156","139","142","34"
"Amay","42","42","32","49","55","44","55","39","46","8"
"Engis","16","27","24","25","29","23","33","35","29","5"
"Saint-Georges-sur-Meuse","17","21","19","13","19","26","16","9","13","7"
"Verlaine","3","9","4","8","7","6","8","9","5","2"
"Villers-le-Bouillet","15","13","13","18","11","21","16","14","15","4"
"Wanze","19","33","18","16","36","32","28","33","34","8"
"ZONE STAVELOT-MALMEDY","51","57","57","69","63","64","77","69","75","21"
"Lierneux","6","5","8","6","8","6","4","9","6","1"
"Malmedy","19","24","15","19","23","19","29","26","32","8"
"Stavelot","11","4","13","18","13","18","20","16","15","5"
"Stoumont","4","5","2","4","3","1","1","4","4","2"
"Trois-Ponts","4","8","11","6","6","6","3","1","5","3"
"Waimes","7","11","8","16","10","14","20","13","13","2"
"ZP AWANS/GRACE-HOLLOGNE","94","150","132","97","89","98","82","89","100","21"
"Awans","17","29","35","31","20","23","19","15","20","4"
"Grâce-Hollogne","77","121","97","66","69","75","63","74","80","17"
"ZP BEYNE-FLERON-SOUMAGNE","97","159","125","113","105","148","142","145","198","29"
"Beyne-Heusay","30","44","30","28","24","34","35","46","66","6"
"Fléron","29","62","42","46","46","72","56","46","72","16"
"Soumagne","38","53","53","39","35","42","51","53","60","7"
"ZP DU CONDROZ","81","95","67","84","84","71","84","96","93","21"
"Anthisnes","4","3","3","4","7","5","8","7","3","2"
"Clavier","7","9","6","9","7","6","3","5","9","2"
"Comblain-au-Pont","11","11","6","17","12","8","18","20","18","3"
"Ferrières","10","12","5","3","13","10","3","9","4","3"
"Hamoir","10","17","9","12","9","10","14","11","16","4"
"Marchin","11","9","16","11","12","9","11","7","11","4"
"Modave","4","9","8","7","9","6","13","13","10","1"
"Nandrin","12","10","3","12","6","9","5","14","11","1"
"Ouffet","11","6","7","6","5","6","4","7","8","1"
"Tinlot","1","9","4","3","4","2","5","3","3","0"
"ZP FLEMALLE","69","103","104","110","107","95","98","93","78","20"
"Flémalle","69","103","104","110","107","95","98","93","78","20"
"ZP HERSTAL","88","129","120","141","145","139","153","119","154","39"
"Herstal","88","129","120","141","145","139","153","119","154","39"
"ZP HUY","52","57","64","51","46","37","49","59","72","18"
"Huy","52","57","64","51","46","37","49","59","72","18"
"Luxembourg","518","672","620","603","598","603","625","715","721","162"
"Luxembourg","518","672","620","603","598","603","625","715","721","162"
"CENTRE ARDENNE","96","120","96","104","107","81","102","125","124","31"
"Bastogne","34","51","37","31","50","28","38","44","48","15"
"Bertogne","3","2","3","7","2","0","8","8","4","0"
"Fauvillers","1","1","0","5","6","5","1","6","4","1"
"Libramont-Chevigny","21","22","23","26","16","16","24","22","24","4"
"Léglise","10","5","3","7","8","7","8","15","7","3"
"Neufchâteau","17","21","22","19","12","16","14","17","18","4"
"Sainte-Ode","6","8","3","3","6","5","6","4","6","1"
"Vaux-sur-Sûre","4","10","5","6","7","4","3","9","13","3"
"POLICE FAMENNE-ARDENNE","117","191","194","208","182","189","204","215","247","49"
"Durbuy","13","18","19","20","35","32","30","35","45","12"
"Erezée","0","8","11","7","2","3","4","15","7","3"
"Gouvy","10","12","13","21","10","15","13","9","9","1"
"Hotton","10","15","17","17","7","14","17","23","19","4"
"Houffalize","5","13","15","6","12","8","15","13","7","5"
"La Roche-en-Ardenne","9","10","15","9","10","8","8","8","10","3"
"Manhay","6","4","9","8","9","6","8","7","4","1"
"Marche-en-Famenne","33","69","48","62","59","66","63","54","77","12"
"Nassogne","10","8","18","18","10","16","18","13","26","4"
"Rendeux","3","6","7","9","9","5","9","9","8","3"
"Tenneville","5","9","5","8","3","4","2","11","3","0"
"Vielsalm","13","19","17","23","16","12","17","18","32","1"
"POLICE SEMOIS ET LESSE","79","87","90","80","85","89","84","81","68","22"
"Bertrix","22","18","16","13","24","15","6","15","18","4"
"Bouillon","12","15","15","10","16","20","18","14","11","3"
"Daverdisse","0","2","4","1","3","1","3","3","3","1"
"Herbeumont","2","5","5","4","5","2","1","4","2","0"
"Libin","5","7","8","7","4","10","8","6","10","0"
"Paliseul","13","11","11","13","12","13","6","12","9","5"
"Saint-Hubert","12","21","21","21","14","17","29","16","8","8"
"Tellin","10","5","2","4","0","6","4","2","2","1"
"Wellin","3","3","8","7","7","5","9","9","5","0"
"ZONE DE POLICE DE GAUME","88","101","92","62","82","74","68","100","71","13"
"Chiny","8","11","15","5","7","12","8","19","5","1"
"Etalle","13","10","8","8","15","9","7","17","6","2"
"Florenville","25","12","13","14","7","15","15","18","18","4"
"Meix-devant-Virton","7","5","0","5","4","10","4","8","6","0"
"Rouvroy","6","4","4","3","4","2","2","3","1","0"
"Tintigny","3","14","10","8","8","5","5","7","8","1"
"Virton","26","45","42","19","37","21","27","28","27","5"
"ZP ARLON/ATTERT/HABAY/MARTELANGE","84","111","84","88","80","98","101","120","124","28"
"Arlon","62","86","59","77","65","75","66","90","98","21"
"Attert","4","9","3","1","5","2","7","5","3","3"
"Habay","13","11","17","9","7","15","20","18","17","3"
"Martelange","5","5","5","1","3","6","8","7","6","1"
"ZP SUD-LUXEMBOURG","54","62","64","61","62","72","66","74","87","19"
"Aubange","31","40","40","34","35","53","51","57","56","15"
"Messancy","9","11","10","13","16","9","6","9","10","2"
"Musson","8","8","13","5","8","5","7","5","14","1"
"Saint-Léger","6","3","1","9","3","5","2","3","7","1"
"Namur","1.082","1.243","1.071","1.136","1.151","1.219","1.190","1.229","1.242","291"
"Namur","1.082","1.243","1.071","1.136","1.151","1.219","1.190","1.229","1.242","291"
"CONDROZ-FAMENNE","36","69","59","55","59","60","59","74","68","17"
"Ciney","22","40","38","36","26","32","43","46","40","11"
"Hamois","6","9","7","6","13","12","10","12","8","3"
"Havelange","3","8","2","1","7","10","4","7","13","0"
"Somme-Leuze","5","12","12","12","13","6","2","9","7","3"
"FLOWAL","46","71","67","62","82","63","63","63","66","10"
"Florennes","25","36","34","33","38","30","24","31","34","6"
"Walcourt","21","35","33","29","44","33","39","32","32","4"
"HERMETON ET HEURE","34","61","59","77","57","70","66","54","57","6"
"Cerfontaine","10","23","15","30","13","21","12","11","10","1"
"Doische","5","6","5","9","11","7","11","9","16","2"
"Philippeville","19","32","39","38","33","42","43","34","31","3"
"ORNEAU-MEHAIGNE","75","67","60","78","62","87","72","69","62","18"
"Eghezée","26","16","19","19","21","26","23","20","18","4"
"Gembloux","40","39","36","44","30","53","32","40","38","13"
"La Bruyère","9","12","5","15","11","8","17","9","6","1"
"POLICE ENTRE SAMBRE ET MEUSE","94","115","93","70","72","86","88","108","85","27"
"Floreffe","18","17","8","13","16","9","17","16","15","4"
"Fosses-la-Ville","23","32","25","21","10","18","22","34","21","6"
"Mettet","28","36","27","20","26","30","27","34","24","10"
"Profondeville","25","30","33","16","20","29","22","24","25","7"
"POLICE HOUILLE-SEMOIS","26","57","53","56","35","49","64","74","64","15"
"Beauraing","14","28","26","26","11","30","23","29","33","5"
"Bièvre","3","11","9","7","9","4","11","17","10","4"
"Gedinne","5","9","11","8","10","8","24","10","11","4"
"Vresse-sur-Semois","4","9","7","15","5","7","6","18","10","2"
"POLICE JEMEPPE S/SAMBRE","43","39","50","56","60","47","53","44","49","10"
"Jemeppe-sur-Sambre","43","39","50","56","60","47","53","44","49","10"
"SAMSOM","79","80","84","78","77","72","99","61","65","26"
"Sambreville","66","59","74","68","67","62","87","52","54","24"
"Sombreffe","13","21","10","10","10","10","12","9","11","2"
"ZONE DE POLICE DES 3 VALLEES","42","40","38","53","68","69","70","69","75","22"
"Couvin","23","32","27","39","47","43","55","53","52","16"
"Viroinval","19","8","11","14","21","26","15","16","23","6"
"ZONE DES ARCHES","126","114","98","110","92","115","83","111","110","19"
"Andenne","85","83","61","70","48","69","46","68","81","15"
"Assesse","5","5","7","10","8","8","14","9","8","3"
"Fernelmont","20","7","11","13","15","16","11","15","9","1"
"Gesves","7","7","10","11","8","8","6","9","5","0"
"Ohey","9","12","9","6","13","14","6","10","7","0"
"ZONE HAUTE-MEUSE","107","97","72","81","91","113","97","91","106","23"
"Anhée","14","9","13","10","9","10","16","12","15","4"
"Dinant","50","47","29","42","41","55","35","38","44","7"
"Hastière","27","20","13","13","18","23","18","25","20","3"
"Onhaye","3","4","4","5","5","10","9","4","13","2"
"Yvoir","13","17","13","11","18","15","19","12","14","7"
"ZP LESSE ET LHOMME","36","54","48","44","50","50","39","50","46","7"
"Houyet","8","7","5","8","10","16","7","9","11","3"
"Rochefort","28","47","43","36","40","34","32","41","35","4"
"ZP NAMUR CAPITALE","338","379","290","316","346","338","337","361","389","91"
"Namur","338","379","290","316","346","338","337","361","389","91"
"Onbekend","46","0","0","0","0","0","0","0","0","0"
"Onbekend","46","0","0","0","0","0","0","0","0","0"
"Onbekend","46","0","0","0","0","0","0","0","0","0"
"Onbekend","46","0","0","0","0","0","0","0","0","0"
"Onbekend","46","0","0","0","0","0","0","0","0","0"
