"","2000","2011","2012","2013","2014","2015","2016","2017","2018","2019 (*)"
"Brabant wallon","23","38","27","21","33","22","7","11","22","0"
"Brabant wallon","23","38","27","21","33","22","7","11","22","0"
"ARDENNES BRABANCONNES","1","0","0","0","0","0","0","0","0","0"
"Beauvechain","0","0","0","0","0","0","0","0","0","0"
"Chaumont-Gistoux","0","0","0","0","0","0","0","0","0","0"
"Grez-Doiceau","1","0","0","0","0","0","0","0","0","0"
"Incourt","0","0","0","0","0","0","0","0","0","0"
"LA MAZERINE","0","4","2","0","3","2","1","1","1","0"
"La Hulpe","0","1","1","0","0","0","0","0","0","0"
"Lasne","0","1","1","0","1","0","1","1","0","0"
"Rixensart","0","2","0","0","2","2","0","0","1","0"
"ORNE - THYLE","2","0","0","1","0","0","0","1","0","0"
"Chastre","0","0","0","0","0","0","0","0","0","0"
"Court-Saint-Etienne","1","0","0","0","0","0","0","0","0","0"
"Mont-Saint-Guibert","0","0","0","0","0","0","0","1","0","0"
"Villers-la-Ville","1","0","0","1","0","0","0","0","0","0"
"Walhain","0","0","0","0","0","0","0","0","0","0"
"OTTIGNIES - LOUVAIN-LA-NEUVE","6","6","8","3","7","0","1","0","0","0"
"Ottignies-Louvain-la-Neuve","6","6","8","3","7","0","1","0","0","0"
"POLICE LOCALE DE WATERLOO","1","6","3","3","3","2","1","2","2","0"
"Waterloo","1","6","3","3","3","2","1","2","2","0"
"POLICE LOCALE WAVRE","3","2","1","6","6","0","0","0","2","0"
"Wavre","3","2","1","6","6","0","0","0","2","0"
"ZONE DE BRAINE-L'ALLEUD","3","4","2","2","3","4","1","1","2","0"
"Braine-l'Alleud","3","4","2","2","3","4","1","1","2","0"
"ZONE DE POLICE DE JODOIGNE","0","1","1","0","1","1","1","0","0","0"
"Hélécine","0","0","0","0","0","0","0","0","0","0"
"Jodoigne","0","1","0","0","0","1","1","0","0","0"
"Orp-Jauche","0","0","0","0","0","0","0","0","0","0"
"Perwez","0","0","1","0","1","0","0","0","0","0"
"Ramillies","0","0","0","0","0","0","0","0","0","0"
"ZONE NIVELLES - GENAPPE","4","4","4","3","4","10","1","1","5","0"
"Genappe","0","0","0","0","0","0","0","0","0","0"
"Nivelles","4","4","4","3","4","10","1","1","5","0"
"ZONE OUEST BRABANT WALLON","3","11","6","3","6","3","1","5","10","0"
"Braine-le-Château","0","0","0","0","0","0","0","0","1","0"
"Ittre","0","0","0","0","0","0","0","0","0","0"
"Rebecq","1","4","0","0","2","1","0","0","0","0"
"Tubize","2","7","6","3","4","2","1","5","9","0"
"Hainaut","510","372","361","338","360","164","179","129","111","26"
"Hainaut (Charleroi)","255","201","192","184","185","91","88","76","62","11"
"BOTTE DU HAINAUT","0","2","2","2","1","1","0","0","4","0"
"Beaumont","0","0","0","1","0","0","0","0","0","0"
"Chimay","0","1","1","0","1","0","0","0","3","0"
"Froidchapelle","0","1","1","0","0","1","0","0","0","0"
"Momignies","0","0","0","1","0","0","0","0","1","0"
"Sivry-Rance","0","0","0","0","0","0","0","0","0","0"
"GERMINALT","13","1","4","3","4","3","3","2","1","0"
"Gerpinnes","1","0","0","1","1","0","2","1","0","0"
"Ham-sur-Heure-Nalinnes","0","0","0","1","0","0","1","0","0","0"
"Montigny-le-Tilleul","10","1","2","1","2","2","0","0","1","0"
"Thuin","2","0","2","0","1","1","0","1","0","0"
"LERMES","4","3","6","1","3","0","2","1","0","0"
"Erquelinnes","3","2","4","1","2","0","2","1","0","0"
"Estinnes","1","0","1","0","0","0","0","0","0","0"
"Lobbes","0","0","1","0","1","0","0","0","0","0"
"Merbes-le-Château","0","1","0","0","0","0","0","0","0","0"
"POLICE LOCALE MARIEMONT","20","11","14","0","8","4","4","3","3","0"
"Chapelle-lez-Herlaimont","7","4","3","0","4","2","1","0","1","0"
"Manage","5","5","9","0","1","1","2","2","2","0"
"Morlanwelz","4","1","2","0","3","1","1","1","0","0"
"Seneffe","4","1","0","0","0","0","0","0","0","0"
"ZONE DES TRIEUX","31","11","6","8","16","16","3","5","4","0"
"Courcelles","9","1","4","6","13","12","1","3","3","0"
"Fontaine-l'Evêque","22","10","2","2","3","4","2","2","1","0"
"ZP AISEAU-PRESLES/CHATELET/FARCIENNES","11","9","12","14","11","10","10","2","5","0"
"Aiseau-Presles","1","0","1","0","0","0","0","0","0","0"
"Châtelet","10","8","10","12","11","9","9","2","4","0"
"Farciennes","0","1","1","2","0","1","1","0","1","0"
"ZP ANDERLUES/BINCHE","49","11","18","7","4","2","4","5","0","1"
"Anderlues","15","1","3","0","0","0","0","1","0","1"
"Binche","34","10","15","7","4","2","4","4","0","0"
"ZP CHARLEROI","122","148","127","144","135","52","62","56","44","10"
"Charleroi","122","148","127","144","135","52","62","56","44","10"
"ZP FLEURUS/LES BONS VILLERS/PONT-A-CELLES","5","5","3","5","3","3","0","2","1","0"
"Fleurus","2","2","2","1","2","1","0","0","0","0"
"Les Bons Villers","0","1","0","1","0","1","0","0","0","0"
"Pont-à-Celles","3","2","1","3","1","1","0","2","1","0"
"Hainaut (Mons)","255","171","169","154","175","73","91","53","49","15"
"BELOEIL / LEUZE -HT","0","3","1","2","2","1","1","0","0","0"
"Beloeil","0","0","1","1","2","1","0","0","0","0"
"Leuze-en-Hainaut","0","3","0","1","0","0","1","0","0","0"
"POLICE BORAINE","81","11","18","15","13","10","8","7","9","2"
"Boussu","17","4","7","2","2","2","2","2","3","0"
"Colfontaine","23","3","2","2","3","2","5","0","2","0"
"Frameries","8","1","4","1","3","1","0","0","0","1"
"Quaregnon","11","1","0","3","3","2","1","2","4","1"
"Saint-Ghislain","22","2","5","7","2","3","0","3","0","0"
"POLICE DES HAUTS-PAYS","29","6","6","6","5","3","6","0","1","0"
"Dour","11","4","4","4","4","3","4","0","1","0"
"Hensies","7","0","1","1","0","0","1","0","0","0"
"Honnelles","2","0","0","0","0","0","0","0","0","0"
"Quiévrain","9","2","1","1","1","0","1","0","0","0"
"POLICE LOCALE VILLE ATH","4","6","3","6","6","2","2","3","1","0"
"Ath","4","6","3","6","6","2","2","3","1","0"
"ZONE DE POLICE DE MOUSCRON","21","14","9","11","9","4","7","6","4","4"
"Moeskroen","21","14","9","11","9","4","7","6","4","4"
"ZONE DE POLICE DU TOURNAISIS","7","43","45","36","53","15","20","4","9","0"
"Antoing","1","2","0","0","1","1","0","0","0","0"
"Brunehaut","0","0","1","0","0","0","0","0","0","0"
"Rumes","0","1","0","0","0","0","0","0","0","0"
"Tournai","6","40","44","36","52","14","20","4","9","0"
"ZONE DE SYLLE ET DENDRE","1","2","3","1","2","0","0","1","0","0"
"Brugelette","0","0","0","0","0","0","0","0","0","0"
"Chièvres","0","1","0","0","1","0","0","1","0","0"
"Edingen","0","1","1","1","1","0","0","0","0","0"
"Jurbise","1","0","1","0","0","0","0","0","0","0"
"Lens","0","0","0","0","0","0","0","0","0","0"
"Silly","0","0","1","0","0","0","0","0","0","0"
"ZONE DES COLLINES","3","2","2","3","3","2","1","0","2","0"
"Ellezelles","0","0","0","0","0","0","1","0","0","0"
"Frasnes-lez-Anvaing","0","0","0","0","1","0","0","0","1","0"
"Lessines","3","2","2","3","2","1","0","0","1","0"
"Vloesberg","0","0","0","0","0","1","0","0","0","0"
"ZONE DU VAL DE L'ESCAUT","1","2","0","1","0","0","0","0","0","0"
"Celles","0","0","0","0","0","0","0","0","0","0"
"Estaimpuis","1","2","0","1","0","0","0","0","0","0"
"Mont-de-l'Enclus","0","0","0","0","0","0","0","0","0","0"
"Pecq","0","0","0","0","0","0","0","0","0","0"
"ZONE MONS - QUEVY","55","27","40","42","43","18","29","18","13","6"
"Mons","53","27","40","40","43","18","29","18","13","6"
"Quévy","2","0","0","2","0","0","0","0","0","0"
"ZP BERNISSART/PERUWELZ","9","6","1","5","6","2","2","1","0","0"
"Bernissart","3","2","0","0","1","0","1","0","0","0"
"Péruwelz","6","4","1","5","5","2","1","1","0","0"
"ZP COMINES-WARNETON","7","2","1","4","2","1","0","1","0","0"
"Komen-Waasten","7","2","1","4","2","1","0","1","0","0"
"ZP HAUTE SENNE","8","18","8","6","9","2","2","2","3","1"
"Braine-le-Comte","3","4","5","3","4","1","0","1","1","1"
"Ecaussinnes","0","4","0","2","1","0","0","0","1","0"
"Le Roeulx","1","0","0","0","0","1","0","0","0","0"
"Soignies","4","10","3","1","4","0","2","1","1","0"
"ZP LA LOUVIERE","29","29","32","16","22","13","13","10","7","2"
"La Louvière","29","29","32","16","22","13","13","10","7","2"
"Liège","573","272","230","263","231","111","100","92","95","24"
"Eupen","2","1","2","2","1","1","0","1","2","0"
"POLIZEIZONE EIFEL","1","1","0","0","0","0","0","0","0","0"
"Amel","0","0","0","0","0","0","0","0","0","0"
"Burg-Reuland","0","0","0","0","0","0","0","0","0","0"
"Büllingen","0","0","0","0","0","0","0","0","0","0"
"Bütgenbach","1","0","0","0","0","0","0","0","0","0"
"Sankt Vith","0","1","0","0","0","0","0","0","0","0"
"POLIZEIZONE WESER-GÖHL","1","0","2","2","1","1","0","1","2","0"
"Eupen","1","0","1","2","1","0","0","1","1","0"
"Kelmis","0","0","1","0","0","0","0","0","0","0"
"Lontzen","0","0","0","0","0","1","0","0","1","0"
"Raeren","0","0","0","0","0","0","0","0","0","0"
"Liège","571","271","228","261","230","110","100","91","93","24"
"FAGNES","2","3","1","1","3","0","0","0","0","0"
"Jalhay","0","0","0","0","0","0","0","0","0","0"
"Spa","2","2","1","1","3","0","0","0","0","0"
"Theux","0","1","0","0","0","0","0","0","0","0"
"HESBAYE","2","0","1","1","1","0","0","4","1","0"
"Berloz","0","0","0","0","0","0","0","0","0","0"
"Crisnée","0","0","0","0","0","0","0","0","0","0"
"Donceel","0","0","0","0","0","0","0","0","0","0"
"Faimes","0","0","0","0","0","0","0","0","0","0"
"Fexhe-le-Haut-Clocher","1","0","0","0","0","0","0","0","0","0"
"Geer","0","0","0","0","0","0","0","0","0","0"
"Oreye","0","0","0","0","0","0","0","0","0","0"
"Remicourt","0","0","0","0","0","0","0","0","0","0"
"Waremme","1","0","1","1","1","0","0","4","1","0"
"HESBAYE OUEST","1","1","0","2","3","1","0","1","0","0"
"Braives","0","0","0","0","0","0","0","0","0","0"
"Burdinne","0","0","0","0","0","0","0","0","0","0"
"Hannut","1","1","0","1","3","1","0","1","0","0"
"Héron","0","0","0","0","0","0","0","0","0","0"
"Lincent","0","0","0","1","0","0","0","0","0","0"
"Wasseiges","0","0","0","0","0","0","0","0","0","0"
"PAYS DE HERVE","2","2","2","0","2","0","1","0","0","0"
"Aubel","0","0","0","0","0","0","0","0","0","0"
"Baelen","0","0","0","0","0","0","0","0","0","0"
"Herve","1","0","0","0","1","0","0","0","0","0"
"Limbourg","0","1","0","0","0","0","0","0","0","0"
"Olne","0","0","1","0","0","0","0","0","0","0"
"Plombières","0","0","0","0","0","0","1","0","0","0"
"Thimister-Clermont","0","0","0","0","0","0","0","0","0","0"
"Welkenraedt","1","1","1","0","1","0","0","0","0","0"
"POLICE ANS - ST-NICOLAS","35","7","11","13","15","3","5","3","4","4"
"Ans","19","5","7","2","13","1","3","1","0","3"
"Saint-Nicolas","16","2","4","11","2","2","2","2","4","1"
"POLICE DE SERAING - NEUPRE","12","21","20","26","21","14","9","12","5","1"
"Neupré","0","0","0","0","0","0","0","0","0","0"
"Seraing","12","21","20","26","21","14","9","12","5","1"
"POLICE LOCALE DE LIEGE","431","180","144","175","130","66","58","43","57","16"
"Liège","431","180","144","175","130","66","58","43","57","16"
"SECOVA","6","3","3","8","2","2","1","1","1","0"
"Aywaille","2","1","0","1","0","1","0","0","0","0"
"Chaudfontaine","3","0","2","4","1","0","0","0","1","0"
"Esneux","1","1","1","1","1","1","1","1","0","0"
"Sprimont","0","0","0","2","0","0","0","0","0","0"
"Trooz","0","1","0","0","0","0","0","0","0","0"
"VESDRE","33","16","12","6","13","6","6","9","7","2"
"Dison","1","0","1","1","2","0","1","1","1","0"
"Pepinster","0","0","0","0","0","0","0","0","0","0"
"Verviers","32","16","11","5","11","6","5","8","6","2"
"ZONE BASSE MEUSE","4","9","3","4","7","5","2","0","5","1"
"Bassenge","0","0","0","1","0","0","0","0","0","0"
"Blégny","0","0","0","0","0","0","0","0","0","0"
"Dalhem","0","0","0","0","0","0","0","0","0","0"
"Juprelle","0","0","0","0","0","0","0","0","0","0"
"Oupeye","4","4","0","1","3","4","2","0","2","0"
"Visé","0","5","3","2","4","1","0","0","3","1"
"ZONE MEUSE-HESBAYE","2","5","6","3","2","0","1","3","1","0"
"Amay","1","0","1","1","1","0","1","0","0","0"
"Engis","0","2","2","0","1","0","0","0","0","0"
"Saint-Georges-sur-Meuse","0","1","0","0","0","0","0","0","0","0"
"Verlaine","0","0","1","0","0","0","0","0","0","0"
"Villers-le-Bouillet","0","0","0","1","0","0","0","0","0","0"
"Wanze","1","2","2","1","0","0","0","3","1","0"
"ZONE STAVELOT-MALMEDY","2","1","3","4","1","0","0","0","0","0"
"Lierneux","0","1","0","0","0","0","0","0","0","0"
"Malmedy","2","0","0","3","1","0","0","0","0","0"
"Stavelot","0","0","2","1","0","0","0","0","0","0"
"Stoumont","0","0","0","0","0","0","0","0","0","0"
"Trois-Ponts","0","0","1","0","0","0","0","0","0","0"
"Waimes","0","0","0","0","0","0","0","0","0","0"
"ZP AWANS/GRACE-HOLLOGNE","3","4","2","2","4","7","4","3","2","0"
"Awans","0","2","0","0","0","1","0","0","1","0"
"Grâce-Hollogne","3","2","2","2","4","6","4","3","1","0"
"ZP BEYNE-FLERON-SOUMAGNE","11","7","2","4","5","1","2","3","1","0"
"Beyne-Heusay","3","2","0","1","2","1","0","0","1","0"
"Fléron","5","2","2","2","2","0","1","3","0","0"
"Soumagne","3","3","0","1","1","0","1","0","0","0"
"ZP DU CONDROZ","0","0","0","0","0","0","0","0","1","0"
"Anthisnes","0","0","0","0","0","0","0","0","0","0"
"Clavier","0","0","0","0","0","0","0","0","0","0"
"Comblain-au-Pont","0","0","0","0","0","0","0","0","1","0"
"Ferrières","0","0","0","0","0","0","0","0","0","0"
"Hamoir","0","0","0","0","0","0","0","0","0","0"
"Marchin","0","0","0","0","0","0","0","0","0","0"
"Modave","0","0","0","0","0","0","0","0","0","0"
"Nandrin","0","0","0","0","0","0","0","0","0","0"
"Ouffet","0","0","0","0","0","0","0","0","0","0"
"Tinlot","0","0","0","0","0","0","0","0","0","0"
"ZP FLEMALLE","4","3","4","4","4","1","1","1","2","0"
"Flémalle","4","3","4","4","4","1","1","1","2","0"
"ZP HERSTAL","11","4","6","5","13","3","9","4","2","0"
"Herstal","11","4","6","5","13","3","9","4","2","0"
"ZP HUY","10","5","8","3","4","1","1","4","4","0"
"Huy","10","5","8","3","4","1","1","4","4","0"
"Luxembourg","10","17","10","18","15","7","7","1","2","0"
"Luxembourg","10","17","10","18","15","7","7","1","2","0"
"CENTRE ARDENNE","2","3","2","5","2","0","1","1","1","0"
"Bastogne","0","2","0","3","1","0","0","0","1","0"
"Bertogne","0","0","0","0","0","0","0","0","0","0"
"Fauvillers","0","0","0","0","0","0","0","0","0","0"
"Libramont-Chevigny","1","0","1","2","0","0","1","1","0","0"
"Léglise","0","0","0","0","0","0","0","0","0","0"
"Neufchâteau","1","1","1","0","1","0","0","0","0","0"
"Sainte-Ode","0","0","0","0","0","0","0","0","0","0"
"Vaux-sur-Sûre","0","0","0","0","0","0","0","0","0","0"
"POLICE FAMENNE-ARDENNE","0","5","1","4","0","2","3","0","0","0"
"Durbuy","0","0","0","1","0","1","1","0","0","0"
"Erezée","0","0","0","0","0","0","0","0","0","0"
"Gouvy","0","0","0","0","0","0","0","0","0","0"
"Hotton","0","1","0","0","0","0","0","0","0","0"
"Houffalize","0","0","0","0","0","0","0","0","0","0"
"La Roche-en-Ardenne","0","1","0","0","0","0","0","0","0","0"
"Manhay","0","0","0","0","0","0","0","0","0","0"
"Marche-en-Famenne","0","3","1","2","0","1","2","0","0","0"
"Nassogne","0","0","0","0","0","0","0","0","0","0"
"Rendeux","0","0","0","0","0","0","0","0","0","0"
"Tenneville","0","0","0","0","0","0","0","0","0","0"
"Vielsalm","0","0","0","1","0","0","0","0","0","0"
"POLICE SEMOIS ET LESSE","0","0","0","0","0","0","0","0","0","0"
"Bertrix","0","0","0","0","0","0","0","0","0","0"
"Bouillon","0","0","0","0","0","0","0","0","0","0"
"Daverdisse","0","0","0","0","0","0","0","0","0","0"
"Herbeumont","0","0","0","0","0","0","0","0","0","0"
"Libin","0","0","0","0","0","0","0","0","0","0"
"Paliseul","0","0","0","0","0","0","0","0","0","0"
"Saint-Hubert","0","0","0","0","0","0","0","0","0","0"
"Tellin","0","0","0","0","0","0","0","0","0","0"
"Wellin","0","0","0","0","0","0","0","0","0","0"
"ZONE DE POLICE DE GAUME","5","0","0","2","2","2","0","0","0","0"
"Chiny","0","0","0","0","1","0","0","0","0","0"
"Etalle","0","0","0","0","0","0","0","0","0","0"
"Florenville","0","0","0","0","0","1","0","0","0","0"
"Meix-devant-Virton","0","0","0","0","0","0","0","0","0","0"
"Rouvroy","0","0","0","0","0","0","0","0","0","0"
"Tintigny","0","0","0","0","0","0","0","0","0","0"
"Virton","5","0","0","2","1","1","0","0","0","0"
"ZP ARLON/ATTERT/HABAY/MARTELANGE","2","3","4","4","3","2","1","0","0","0"
"Arlon","2","3","4","4","3","2","1","0","0","0"
"Attert","0","0","0","0","0","0","0","0","0","0"
"Habay","0","0","0","0","0","0","0","0","0","0"
"Martelange","0","0","0","0","0","0","0","0","0","0"
"ZP SUD-LUXEMBOURG","1","6","3","3","8","1","2","0","1","0"
"Aubange","1","5","2","1","6","0","2","0","1","0"
"Messancy","0","1","0","2","1","0","0","0","0","0"
"Musson","0","0","1","0","1","1","0","0","0","0"
"Saint-Léger","0","0","0","0","0","0","0","0","0","0"
"Namur","48","46","40","31","39","16","17","14","15","1"
"Namur","48","46","40","31","39","16","17","14","15","1"
"CONDROZ-FAMENNE","0","3","1","0","0","2","1","0","0","0"
"Ciney","0","3","1","0","0","2","1","0","0","0"
"Hamois","0","0","0","0","0","0","0","0","0","0"
"Havelange","0","0","0","0","0","0","0","0","0","0"
"Somme-Leuze","0","0","0","0","0","0","0","0","0","0"
"FLOWAL","0","1","1","1","2","1","1","0","1","0"
"Florennes","0","0","1","1","2","1","0","0","0","0"
"Walcourt","0","1","0","0","0","0","1","0","1","0"
"HERMETON ET HEURE","1","0","0","0","0","0","0","0","1","0"
"Cerfontaine","0","0","0","0","0","0","0","0","0","0"
"Doische","0","0","0","0","0","0","0","0","0","0"
"Philippeville","1","0","0","0","0","0","0","0","1","0"
"ORNEAU-MEHAIGNE","3","6","2","1","6","1","1","0","0","0"
"Eghezée","0","1","1","0","0","0","1","0","0","0"
"Gembloux","3","4","1","1","6","1","0","0","0","0"
"La Bruyère","0","1","0","0","0","0","0","0","0","0"
"POLICE ENTRE SAMBRE ET MEUSE","2","1","1","2","0","0","1","2","0","0"
"Floreffe","0","1","0","0","0","0","0","0","0","0"
"Fosses-la-Ville","1","0","1","1","0","0","0","0","0","0"
"Mettet","0","0","0","1","0","0","0","1","0","0"
"Profondeville","1","0","0","0","0","0","1","1","0","0"
"POLICE HOUILLE-SEMOIS","0","0","0","1","1","0","0","0","1","0"
"Beauraing","0","0","0","1","1","0","0","0","1","0"
"Bièvre","0","0","0","0","0","0","0","0","0","0"
"Gedinne","0","0","0","0","0","0","0","0","0","0"
"Vresse-sur-Semois","0","0","0","0","0","0","0","0","0","0"
"POLICE JEMEPPE S/SAMBRE","1","1","2","1","3","2","1","0","0","0"
"Jemeppe-sur-Sambre","1","1","2","1","3","2","1","0","0","0"
"SAMSOM","12","2","2","1","0","0","1","3","1","0"
"Sambreville","12","2","2","1","0","0","1","3","1","0"
"Sombreffe","0","0","0","0","0","0","0","0","0","0"
"ZONE DE POLICE DES 3 VALLEES","0","0","2","0","1","1","1","0","0","0"
"Couvin","0","0","1","0","1","1","0","0","0","0"
"Viroinval","0","0","1","0","0","0","1","0","0","0"
"ZONE DES ARCHES","3","4","3","0","3","0","1","1","0","0"
"Andenne","3","4","3","0","3","0","1","1","0","0"
"Assesse","0","0","0","0","0","0","0","0","0","0"
"Fernelmont","0","0","0","0","0","0","0","0","0","0"
"Gesves","0","0","0","0","0","0","0","0","0","0"
"Ohey","0","0","0","0","0","0","0","0","0","0"
"ZONE HAUTE-MEUSE","0","3","2","3","1","1","1","1","2","0"
"Anhée","0","0","0","0","0","0","0","0","0","0"
"Dinant","0","3","2","2","1","1","1","1","2","0"
"Hastière","0","0","0","1","0","0","0","0","0","0"
"Onhaye","0","0","0","0","0","0","0","0","0","0"
"Yvoir","0","0","0","0","0","0","0","0","0","0"
"ZP LESSE ET LHOMME","2","1","0","0","1","0","0","0","0","0"
"Houyet","0","0","0","0","0","0","0","0","0","0"
"Rochefort","2","1","0","0","1","0","0","0","0","0"
"ZP NAMUR CAPITALE","24","24","24","21","21","8","8","7","9","1"
"Namur","24","24","24","21","21","8","8","7","9","1"
"Onbekend","11","0","0","0","0","0","0","0","0","0"
"Onbekend","11","0","0","0","0","0","0","0","0","0"
"Onbekend","11","0","0","0","0","0","0","0","0","0"
"Onbekend","11","0","0","0","0","0","0","0","0","0"
"Onbekend","11","0","0","0","0","0","0","0","0","0"
