"","2000","2011","2012","2013","2014","2015","2016","2017","2018","2019 (*)"
"Tielt","13","19","24","82","71","77","71","77","88","13"
"Wingene","0","3","3","3","10","6","1","11","34","2"
"VLAS","235","414","394","364","401","251","276","320","327","62"
"Kortrijk","218","385","365","333","370","231","254","300","304","51"
"Kuurne","13","27","27","30","28","19","21","18","23","10"
"Lendelede","4","2","2","1","3","1","1","2","0","1"
"WESTKUST","58","131","109","107","121","118","129","124","147","31"
"De Panne","21","30","30","32","20","49","41","45","76","14"
"Koksijde","24","70","44","47","60","50","47","30","33","10"
"Nieuwpoort","13","31","35","28","41","19","41","49","38","7"
"Waals Gewest","4.679","6.202","5.825","5.982","5.945","5.911","6.330","6.148","6.461","1.632"
"Brabant wallon","193","685","616","712","688","620","649","689","527","154"
"Brabant wallon","193","685","616","712","688","620","649","689","527","154"
"ARDENNES BRABANCONNES","2","8","4","11","5","7","5","12","12","2"
"Beauvechain","2","0","0","1","1","0","3","2","2","0"
"Chaumont-Gistoux","0","2","0","5","1","2","0","2","1","0"
"Grez-Doiceau","0","1","2","4","2","3","2","7","7","0"
"Incourt","0","5","2","1","1","2","0","1","2","2"
"LA MAZERINE","12","24","14","28","29","31","17","26","20","6"
"La Hulpe","3","5","6","4","7","2","1","1","0","0"
"Lasne","1","3","0","3","6","1","1","6","3","1"
"Rixensart","8","16","8","21","16","28","15","19","17","5"
"ORNE - THYLE","3","12","11","18","18","21","26","22","16","6"
"Chastre","0","3","0","0","0","0","1","1","0","0"
"Court-Saint-Etienne","3","2","2","5","7","9","9","11","8","3"
"Mont-Saint-Guibert","0","2","3","7","6","4","7","5","2","1"
"Villers-la-Ville","0","5","4","5","3","1","3","1","5","0"
"Walhain","0","0","2","1","2","7","6","4","1","2"
"OTTIGNIES - LOUVAIN-LA-NEUVE","22","233","196","213","155","120","152","154","97","24"
"Ottignies-Louvain-la-Neuve","22","233","196","213","155","120","152","154","97","24"
"POLICE LOCALE DE WATERLOO","34","139","109","97","103","97","89","97","78","42"
"Waterloo","34","139","109","97","103","97","89","97","78","42"
"POLICE LOCALE WAVRE","62","101","111","150","128","122","131","109","87","17"
"Wavre","62","101","111","150","128","122","131","109","87","17"
"ZONE DE BRAINE-L'ALLEUD","10","47","57","46","67","55","62","70","65","19"
"Braine-l'Alleud","10","47","57","46","67","55","62","70","65","19"
"ZONE DE POLICE DE JODOIGNE","9","45","27","41","51","45","53","51","44","12"
"Hélécine","0","0","0","0","0","1","0","0","0","0"
"Jodoigne","7","39","23","35","39","33","41","42","21","8"
"Orp-Jauche","0","0","2","0","2","3","1","1","7","4"
"Perwez","2","6","2","6","9","8","10","8","16","0"
"Ramillies","0","0","0","0","1","0","1","0","0","0"
"ZONE NIVELLES - GENAPPE","27","45","48","61","95","92","62","113","73","19"
"Genappe","2","4","9","11","13","9","8","11","6","1"
"Nivelles","25","41","39","50","82","83","54","102","67","18"
"ZONE OUEST BRABANT WALLON","12","31","39","47","37","30","52","35","35","7"
"Braine-le-Château","0","5","7","9","6","8","8","2","3","1"
"Ittre","3","2","0","0","0","1","1","0","0","0"
"Rebecq","1","5","2","9","3","6","5","9","12","3"
"Tubize","8","19","30","29","28","15","38","24","20","3"
"Hainaut","1.431","2.239","2.146","2.205","2.369","2.296","2.484","2.352","2.526","646"
"Hainaut (Charleroi)","726","966","945","978","948","948","1.105","1.089","1.140","302"
"BOTTE DU HAINAUT","9","20","13","20","14","21","24","19","19","6"
"Beaumont","1","5","3","2","5","5","1","5","4","2"
"Chimay","5","11","5","8","8","13","17","10","11","4"
"Froidchapelle","0","0","0","0","0","1","0","2","0","0"
"Momignies","3","1","2","3","1","1","3","1","3","0"
"Sivry-Rance","0","3","3","7","0","1","3","1","1","0"
"GERMINALT","45","51","60","49","61","48","58","51","52","22"
"Gerpinnes","16","15","23","20","26","18","20","15","17","5"
"Ham-sur-Heure-Nalinnes","2","0","3","1","3","0","0","0","0","0"
"Montigny-le-Tilleul","20","30","26","16","21","19","32","21","24","7"
"Thuin","7","6","8","12","11","11","6","15","11","10"
"LERMES","11","18","14","28","25","10","17","14","15","7"
"Erquelinnes","11","16","11","23","22","10","13","11","11","7"
"Estinnes","0","0","2","0","2","0","2","2","1","0"
"Lobbes","0","2","1","5","1","0","2","1","3","0"
"Merbes-le-Château","0","0","0","0","0","0","0","0","0","0"
"POLICE LOCALE MARIEMONT","16","48","38","37","48","41","30","42","55","7"
"Chapelle-lez-Herlaimont","5","26","13","12","12","9","14","13","22","3"
"Manage","2","1","9","1","5","10","6","9","7","1"
"Morlanwelz","8","21","14","23","26","21","8","19","24","3"
"Seneffe","1","0","2","1","5","1","2","1","2","0"
"ZONE DES TRIEUX","17","38","43","32","46","53","63","64","74","3"
"Courcelles","12","25","26","23","30","39","35","43","36","1"
"Fontaine-l'Evêque","5","13","17","9","16","14","28","21","38","2"
"ZP AISEAU-PRESLES/CHATELET/FARCIENNES","74","147","156","124","117","97","117","129","111","22"
"Aiseau-Presles","1","10","9","7","2","2","4","0","3","0"
"Châtelet","67","135","144","113","110","92","113","128","108","21"
"Farciennes","6","2","3","4","5","3","0","1","0","1"
"ZP ANDERLUES/BINCHE","41","55","72","73","57","66","83","56","90","29"
"Anderlues","18","28","32","43","25","35","44","38","38","10"
"Binche","23","27","40","30","32","31","39","18","52","19"
"ZP CHARLEROI","500","560","536","592","549","583","676","684","707","200"
"Charleroi","500","560","536","592","549","583","676","684","707","200"
"ZP FLEURUS/LES BONS VILLERS/PONT-A-CELLES","13","29","13","23","31","29","37","30","17","6"
"Fleurus","6","23","10","20","28","24","30","27","15","5"
"Les Bons Villers","2","1","0","2","0","2","0","0","0","1"
"Pont-à-Celles","5","5","3","1","3","3","7","3","2","0"
"Hainaut (Mons)","705","1.273","1.201","1.227","1.421","1.348","1.379","1.263","1.386","344"
"BELOEIL / LEUZE -HT","23","33","28","16","27","34","22","23","42","9"
"Beloeil","9","10","11","4","9","15","10","17","12","1"
"Leuze-en-Hainaut","14","23","17","12","18","19","12","6","30","8"
"POLICE BORAINE","77","146","105","101","134","151","122","110","156","30"
"Boussu","55","72","45","38","38","66","36","41","39","8"
"Colfontaine","2","16","8","4","2","0","3","2","0","1"
"Frameries","5","13","18","9","16","17","21","15","38","7"
"Quaregnon","3","16","8","26","36","30","15","21","55","7"
"Saint-Ghislain","12","29","26","24","42","38","47","31","24","7"
"POLICE DES HAUTS-PAYS","15","21","21","15","27","49","13","19","14","3"
"Dour","7","11","11","8","21","26","4","16","7","3"
"Hensies","1","1","1","0","1","2","0","0","0","0"
"Honnelles","0","0","0","0","0","0","0","0","0","0"
"Quiévrain","7","9","9","7","5","21","9","3","7","0"
"POLICE LOCALE VILLE ATH","29","30","46","47","57","42","42","37","58","12"
"Ath","29","30","46","47","57","42","42","37","58","12"
"ZONE DE POLICE DE MOUSCRON","141","89","106","143","121","120","104","83","91","17"
"Moeskroen","141","89","106","143","121","120","104","83","91","17"
"ZONE DE POLICE DU TOURNAISIS","78","193","220","239","252","218","244","159","213","83"
"Antoing","1","11","6","7","23","10","8","6","9","8"
"Brunehaut","0","1","1","0","5","2","4","2","3","1"
"Rumes","0","1","1","1","2","1","0","1","3","1"
"Tournai","77","180","212","231","222","205","232","150","198","73"
"ZONE DE SYLLE ET DENDRE","10","32","10","21","32","26","33","27","32","6"
"Brugelette","1","0","0","3","1","5","5","6","5","0"
"Chièvres","0","20","5","5","2","1","2","1","2","0"
"Edingen","9","6","2","13","25","13","22","17","14","5"
"Jurbise","0","2","2","0","2","0","2","1","9","0"
"Lens","0","2","0","0","1","0","2","0","0","0"
"Silly","0","2","1","0","1","7","0","2","2","1"
"ZONE DES COLLINES","8","17","20","25","27","8","7","8","14","3"
"Ellezelles","0","2","1","1","1","0","0","1","0","1"
"Frasnes-lez-Anvaing","1","1","5","4","9","2","1","2","3","1"
"Lessines","7","14","14","20","17","6","6","5","11","1"
"Vloesberg","0","0","0","0","0","0","0","0","0","0"
"ZONE DU VAL DE L'ESCAUT","4","7","9","6","9","8","33","25","24","10"
"Celles","0","0","0","2","0","0","0","0","0","0"
"Estaimpuis","3","5","1","1","3","3","14","16","17","6"
"Mont-de-l'Enclus","0","0","0","0","0","0","4","3","3","0"
"Pecq","1","2","8","3","6","5","15","6","4","4"
"ZONE MONS - QUEVY","128","356","309","312","384","347","383","356","322","77"
"Mons","128","356","309","312","382","343","372","355","316","76"
"Quévy","0","0","0","0","2","4","11","1","6","1"
"ZP BERNISSART/PERUWELZ","11","36","28","29","32","43","24","29","39","9"
"Bernissart","1","5","1","4","5","4","6","9","7","2"
"Péruwelz","10","31","27","25","27","39","18","20","32","7"
"ZP COMINES-WARNETON","12","35","25","26","46","49","45","36","54","9"
"Komen-Waasten","12","35","25","26","46","49","45","36","54","9"
"ZP HAUTE SENNE","37","93","64","70","68","53","75","91","87","17"
"Braine-le-Comte","11","13","9","25","17","11","12","17","16","0"
"Ecaussinnes","1","2","3","1","1","0","4","4","5","1"
"Le Roeulx","0","13","6","6","12","17","16","16","28","8"
"Soignies","25","65","46","38","38","25","43","54","38","8"
"ZP LA LOUVIERE","132","185","210","177","205","200","232","260","240","59"
"La Louvière","132","185","210","177","205","200","232","260","240","59"
"Liège","2.062","2.295","2.093","2.071","1.985","2.051","2.150","2.083","2.275","565"
"Eupen","55","59","63","53","62","126","112","105","115","24"
"POLIZEIZONE EIFEL","20","6","11","5","13","11","6","3","11","0"
"Amel","0","0","0","0","0","0","0","0","2","0"
"Burg-Reuland","0","0","0","0","0","0","0","0","1","0"
"Büllingen","1","0","0","1","3","1","1","0","1","0"
"Bütgenbach","1","2","1","0","1","1","1","0","2","0"
"Sankt Vith","18","4","10","4","9","9","4","3","5","0"
"POLIZEIZONE WESER-GÖHL","35","53","52","48","49","115","106","102","104","24"
"Eupen","29","30","32","31","18","67","55","62","50","13"
"Kelmis","4","10","13","7","10","18","14","21","30","7"
"Lontzen","0","7","7","8","16","25","32","19","21","4"
"Raeren","2","6","0","2","5","5","5","0","3","0"
"Liège","2.007","2.236","2.030","2.018","1.923","1.925","2.038","1.978","2.160","541"
"FAGNES","14","29","25","28","33","35","35","16","22","7"
"Jalhay","0","0","2","2","1","5","11","3","11","1"
"Spa","13","23","17","21","26","27","21","12","10","6"
"Theux","1","6","6","5","6","3","3","1","1","0"
"HESBAYE","30","34","12","23","20","27","27","15","46","7"
"Berloz","0","0","0","0","0","0","0","0","0","0"
"Crisnée","0","1","0","4","3","1","6","3","6","1"
"Donceel","0","0","1","0","0","0","0","0","0","0"
"Faimes","0","1","1","0","0","0","0","0","0","0"
"Fexhe-le-Haut-Clocher","0","0","1","0","0","0","1","0","1","0"
"Geer","0","0","0","0","0","0","0","0","0","0"
"Oreye","0","3","0","1","0","0","1","0","0","0"
"Remicourt","0","0","1","0","2","0","1","0","4","0"
"Waremme","30","29","8","18","15","26","18","12","35","6"
"HESBAYE OUEST","7","32","34","19","32","39","51","37","23","11"
"Braives","0","1","0","0","0","1","0","0","2","5"
"Burdinne","0","0","2","0","1","0","2","0","0","0"
"Hannut","7","30","32","19","31","38","49","36","21","6"
"Héron","0","1","0","0","0","0","0","1","0","0"
"Lincent","0","0","0","0","0","0","0","0","0","0"
"Wasseiges","0","0","0","0","0","0","0","0","0","0"
"PAYS DE HERVE","24","31","26","26","35","28","30","25","44","5"
"Aubel","4","3","3","11","6","4","7","3","6","1"
"Baelen","5","3","3","1","2","1","0","2","1","0"
"Herve","3","17","16","11","16","18","18","15","33","4"
"Limbourg","5","5","2","1","3","2","3","2","1","0"
"Olne","0","0","0","0","0","0","0","0","0","0"
"Plombières","0","0","0","1","4","1","0","1","1","0"
"Thimister-Clermont","0","0","0","0","0","0","0","0","0","0"
"Welkenraedt","7","3","2","1","4","2","2","2","2","0"
"POLICE ANS - ST-NICOLAS","239","92","75","82","71","74","46","45","98","30"
"Ans","222","81","68","70","59","51","35","31","74","22"
"Saint-Nicolas","17","11","7","12","12","23","11","14","24","8"
"POLICE DE SERAING - NEUPRE","71","122","85","139","92","124","85","89","121","40"
"Neupré","0","1","1","1","4","1","1","3","3","3"
"Seraing","71","121","84","138","88","123","84","86","118","37"
"POLICE LOCALE DE LIEGE","1.062","988","1.029","1.011","867","879","1.055","1.077","1.062","272"
"Liège","1.062","988","1.029","1.011","867","879","1.055","1.077","1.062","272"
"SECOVA","43","60","26","70","70","60","48","64","39","14"
"Aywaille","25","30","10","39","36","26","17","43","17","4"
"Chaudfontaine","7","10","5","13","18","11","18","12","18","4"
"Esneux","2","5","4","2","3","4","3","3","0","0"
"Sprimont","5","6","5","11","11","10","2","4","3","5"
"Trooz","4","9","2","5","2","9","8","2","1","1"
"VESDRE","232","421","377","261","294","268","292","236","262","62"
"Dison","5","15","13","11","22","16","14","8","9","7"
"Pepinster","4","7","12","3","1","1","3","5","1","1"
"Verviers","223","399","352","247","271","251","275","223","252","54"
"ZONE BASSE MEUSE","10","29","28","24","26","31","31","23","32","14"
"Bassenge","1","5","5","0","1","1","2","0","0","0"
"Blégny","0","1","7","3","7","2","2","5","3","4"
"Dalhem","0","0","0","0","0","2","1","0","1","0"
"Juprelle","1","0","0","0","1","0","1","0","0","0"
"Oupeye","7","7","4","10","8","14","19","15","22","7"
"Visé","1","16","12","11","9","12","6","3","6","3"
"ZONE MEUSE-HESBAYE","11","31","14","25","9","49","48","31","43","20"
"Amay","5","11","5","5","3","25","10","11","19","12"
"Engis","0","1","1","1","0","0","3","2","4","0"
"Saint-Georges-sur-Meuse","0","2","1","10","1","6","9","4","8","5"
"Verlaine","1","6","2","3","1","12","17","12","9","1"
"Villers-le-Bouillet","0","0","1","0","0","1","2","1","0","1"
"Wanze","5","11","4","6","4","5","7","1","3","1"
"ZONE STAVELOT-MALMEDY","20","40","30","26","32","50","57","89","56","7"
"Lierneux","1","1","1","1","2","2","4","3","0","1"
"Malmedy","16","31","21","19","29","47","48","79","44","2"
"Stavelot","1","5","3","0","0","0","1","3","10","4"
"Stoumont","0","0","0","0","0","0","0","0","0","0"
"Trois-Ponts","2","3","5","4","1","1","4","4","2","0"
"Waimes","0","0","0","2","0","0","0","0","0","0"
"ZP AWANS/GRACE-HOLLOGNE","5","32","34","32","42","27","33","19","21","2"
"Awans","1","16","21","28","30","17","16","12","17","1"
"Grâce-Hollogne","4","16","13","4","12","10","17","7","4","1"
"ZP BEYNE-FLERON-SOUMAGNE","40","48","39","33","60","52","31","44","52","15"
"Beyne-Heusay","2","5","2","5","11","4","1","0","1","4"
"Fléron","34","30","26","24","38","39","24","32","46","11"
"Soumagne","4","13","11","4","11","9","6","12","5","0"
"ZP DU CONDROZ","0","8","4","3","10","7","9","22","18","4"
"Anthisnes","0","0","0","0","2","0","1","0","1","0"
"Clavier","0","0","0","0","0","0","0","0","0","0"
"Comblain-au-Pont","0","1","0","1","2","2","1","3","3","0"
"Ferrières","0","0","0","0","0","0","0","0","0","0"
"Hamoir","0","0","1","1","0","0","0","1","0","0"
"Marchin","0","0","0","0","0","0","0","0","0","0"
"Modave","0","1","1","0","1","0","0","0","0","0"
"Nandrin","0","6","2","1","4","4","4","16","11","1"
"Ouffet","0","0","0","0","1","1","0","2","1","0"
"Tinlot","0","0","0","0","0","0","3","0","2","3"
"ZP FLEMALLE","85","55","44","54","45","25","35","19","22","1"
"Flémalle","85","55","44","54","45","25","35","19","22","1"
"ZP HERSTAL","56","91","82","108","99","79","59","52","119","15"
"Herstal","56","91","82","108","99","79","59","52","119","15"
"ZP HUY","58","93","66","54","86","71","66","75","80","15"
"Huy","58","93","66","54","86","71","66","75","80","15"
"Luxembourg","221","375","379","377","300","311","333","419","413","94"
"Luxembourg","221","375","379","377","300","311","333","419","413","94"
"CENTRE ARDENNE","50","112","110","104","104","100","109","94","117","40"
"Bastogne","27","81","65","35","38","22","22","37","57","14"
"Bertogne","0","0","1","1","0","0","0","0","0","0"
"Fauvillers","0","0","0","0","0","0","0","0","0","0"
"Libramont-Chevigny","9","20","38","53","52","75","79","49","49","26"
"Léglise","1","0","0","0","0","0","0","0","0","0"
"Neufchâteau","13","11","6","15","11","2","8","5","4","0"
"Sainte-Ode","0","0","0","0","2","1","0","3","6","0"
"Vaux-sur-Sûre","0","0","0","0","1","0","0","0","1","0"
"POLICE FAMENNE-ARDENNE","42","86","111","92","85","80","91","119","110","15"
"Durbuy","5","5","5","7","5","4","12","18","12","0"
"Erezée","0","0","0","0","0","0","0","0","0","0"
"Gouvy","4","5","0","1","0","0","1","0","5","0"
"Hotton","2","0","4","2","3","3","6","0","3","0"
"Houffalize","0","2","1","0","1","0","0","2","0","0"
"La Roche-en-Ardenne","1","2","0","2","0","0","0","0","1","1"
"Manhay","0","0","1","0","0","0","0","0","0","0"
"Marche-en-Famenne","25","69","80","71","66","65","63","89","81","12"
"Nassogne","0","0","0","0","1","0","1","0","0","0"
"Rendeux","0","1","6","1","0","0","2","1","0","0"
"Tenneville","1","0","1","0","1","4","1","1","1","0"
"Vielsalm","4","2","13","8","8","4","5","8","7","2"
"POLICE SEMOIS ET LESSE","17","34","25","27","19","33","26","24","30","9"
"Bertrix","6","12","10","1","3","3","2","1","1","2"
"Bouillon","8","7","8","21","7","22","14","6","14","2"
"Daverdisse","0","0","0","0","0","0","0","0","0","0"
"Herbeumont","0","0","0","0","0","0","0","0","0","0"
"Libin","0","0","0","0","1","1","1","0","2","1"
"Paliseul","0","0","1","1","0","0","0","0","0","0"
"Saint-Hubert","2","13","4","3","3","6","3","3","3","1"
"Tellin","0","0","0","0","0","0","0","0","0","0"
"Wellin","1","2","2","1","5","1","6","14","10","3"
"ZONE DE POLICE DE GAUME","13","23","23","35","18","19","26","40","38","5"
"Chiny","2","1","1","1","0","0","0","2","0","0"
"Etalle","0","0","1","2","0","3","3","3","1","0"
"Florenville","0","5","3","10","4","5","11","20","20","5"
"Meix-devant-Virton","0","0","0","0","0","0","0","0","0","0"
"Rouvroy","0","0","0","0","0","0","0","0","0","0"
"Tintigny","0","0","0","0","0","0","0","0","0","0"
"Virton","11","17","18","22","14","11","12","15","17","0"
"ZP ARLON/ATTERT/HABAY/MARTELANGE","62","78","73","88","40","51","50","86","82","14"
"Arlon","62","69","67","80","34","43","48","85","80","14"
"Attert","0","0","0","0","0","0","0","0","0","0"
"Habay","0","9","6","8","6","8","2","1","2","0"
"Martelange","0","0","0","0","0","0","0","0","0","0"
"ZP SUD-LUXEMBOURG","37","42","37","31","34","28","31","56","36","11"
"Aubange","11","9","11","6","11","8","6","14","3","1"
"Messancy","25","33","26","25","23","20","25","42","33","10"
"Musson","1","0","0","0","0","0","0","0","0","0"
"Saint-Léger","0","0","0","0","0","0","0","0","0","0"
"Namur","772","608","591","617","603","633","714","605","720","173"
"Namur","772","608","591","617","603","633","714","605","720","173"
"CONDROZ-FAMENNE","29","30","26","27","30","41","20","34","25","9"
"Ciney","27","29","26","26","28","40","20","26","24","9"
"Hamois","0","0","0","0","0","0","0","0","0","0"
"Havelange","2","0","0","0","2","1","0","8","1","0"
"Somme-Leuze","0","1","0","1","0","0","0","0","0","0"
"FLOWAL","31","34","33","10","15","18","23","27","52","12"
"Florennes","28","24","24","8","9","9","16","19","23","6"
"Walcourt","3","10","9","2","6","9","7","8","29","6"
"HERMETON ET HEURE","9","20","20","17","17","10","26","30","20","3"
"Cerfontaine","0","0","0","3","1","0","3","4","1","0"
"Doische","4","1","0","0","0","0","0","2","0","0"
"Philippeville","5","19","20","14","16","10","23","24","19","3"
"ORNEAU-MEHAIGNE","30","38","45","48","46","46","44","45","46","9"
"Eghezée","0","8","8","9","8","12","10","13","20","2"
"Gembloux","29","30","37","37","38","33","33","32","25","7"
"La Bruyère","1","0","0","2","0","1","1","0","1","0"
"POLICE ENTRE SAMBRE ET MEUSE","5","17","28","21","27","51","38","62","44","28"
"Floreffe","1","2","4","3","3","2","2","3","1","0"
"Fosses-la-Ville","2","6","12","8","8","25","11","29","21","3"
"Mettet","2","3","2","7","7","8","10","21","11","18"
"Profondeville","0","6","10","3","9","16","15","9","11","7"
"POLICE HOUILLE-SEMOIS","13","18","12","16","21","13","11","11","18","3"
"Beauraing","12","14","6","10","15","10","10","6","16","2"
"Bièvre","0","1","0","0","1","0","0","0","0","0"
"Gedinne","0","1","1","1","2","0","0","3","0","0"
"Vresse-sur-Semois","1","2","5","5","3","3","1","2","2","1"
"POLICE JEMEPPE S/SAMBRE","18","22","23","24","18","13","32","27","22","6"
"Jemeppe-sur-Sambre","18","22","23","24","18","13","32","27","22","6"
"SAMSOM","28","28","27","38","39","27","35","25","41","6"
"Sambreville","26","26","21","28","33","19","31","20","38","5"
"Sombreffe","2","2","6","10","6","8","4","5","3","1"
"ZONE DE POLICE DES 3 VALLEES","3","13","10","17","22","24","20","11","19","1"
"Couvin","2","11","10","17","22","24","19","10","10","1"
"Viroinval","1","2","0","0","0","0","1","1","9","0"
"ZONE DES ARCHES","68","31","51","33","34","42","71","58","62","11"
"Andenne","64","27","41","27","29","38","67","43","52","8"
"Assesse","3","1","2","0","1","0","2","0","1","0"
"Fernelmont","1","2","4","3","2","3","1","0","0","1"
"Gesves","0","0","0","0","0","0","0","0","0","0"
"Ohey","0","1","4","3","2","1","1","15","9","2"
"ZONE HAUTE-MEUSE","38","37","56","67","54","64","67","39","71","23"
"Anhée","1","0","0","2","1","0","3","2","4","1"
"Dinant","35","31","44","54","40","37","52","32","56","20"
"Hastière","2","2","5","2","3","2","0","2","2","1"
"Onhaye","0","0","1","0","0","2","4","0","1","0"
"Yvoir","0","4","6","9","10","23","8","3","8","1"
"ZP LESSE ET LHOMME","4","11","11","12","11","8","18","11","18","3"
"Houyet","1","0","1","0","0","0","2","0","1","0"
"Rochefort","3","11","10","12","11","8","16","11","17","3"
"ZP NAMUR CAPITALE","496","309","249","287","269","276","309","225","282","59"
"Namur","496","309","249","287","269","276","309","225","282","59"
"Onbekend","15","0","0","0","0","0","0","0","0","0"
"Onbekend","15","0","0","0","0","0","0","0","0","0"
"Onbekend","15","0","0","0","0","0","0","0","0","0"
"Onbekend","15","0","0","0","0","0","0","0","0","0"
"Onbekend","15","0","0","0","0","0","0","0","0","0"
