"","2000","2011","2012","2013","2014","2015","2016","2017","2018","2019 (*)"
"Koksijde","45","15","5","7","6","5","1","6","7","0"
"Nieuwpoort","30","3","3","4","3","5","5","1","2","0"
"Waals Gewest","22.290","6.067","5.935","5.480","5.260","5.168","4.490","4.586","4.174","1.035"
"Brabant wallon","1.236","312","332","332","330","333","295","315","370","89"
"Brabant wallon","1.236","312","332","332","330","333","295","315","370","89"
"ARDENNES BRABANCONNES","95","13","34","15","15","12","15","19","20","3"
"Beauvechain","10","3","8","0","2","0","2","3","2","1"
"Chaumont-Gistoux","34","5","6","1","2","4","3","4","7","1"
"Grez-Doiceau","45","4","12","9","7","6","7","10","11","1"
"Incourt","6","1","8","5","4","2","3","2","0","0"
"LA MAZERINE","105","24","38","46","35","31","29","26","27","6"
"La Hulpe","28","6","6","8","2","8","8","0","6","0"
"Lasne","34","11","16","21","12","8","6","10","12","5"
"Rixensart","43","7","16","17","21","15","15","16","9","1"
"ORNE - THYLE","128","24","25","21","34","26","22","31","47","15"
"Chastre","23","5","3","3","3","2","2","3","3","1"
"Court-Saint-Etienne","32","6","8","5","4","7","2","4","15","3"
"Mont-Saint-Guibert","25","3","5","6","11","1","7","6","8","3"
"Villers-la-Ville","24","5","4","5","11","9","10","12","18","7"
"Walhain","24","5","5","2","5","7","1","6","3","1"
"OTTIGNIES - LOUVAIN-LA-NEUVE","159","38","32","45","38","45","44","40","65","10"
"Ottignies-Louvain-la-Neuve","159","38","32","45","38","45","44","40","65","10"
"POLICE LOCALE DE WATERLOO","130","32","27","29","35","25","29","27","28","9"
"Waterloo","130","32","27","29","35","25","29","27","28","9"
"POLICE LOCALE WAVRE","122","36","21","24","25","18","16","20","21","5"
"Wavre","122","36","21","24","25","18","16","20","21","5"
"ZONE DE BRAINE-L'ALLEUD","82","42","27","31","21","25","24","22","21","2"
"Braine-l'Alleud","82","42","27","31","21","25","24","22","21","2"
"ZONE DE POLICE DE JODOIGNE","71","23","27","32","27","24","19","20","23","8"
"Hélécine","4","4","1","3","2","1","1","6","4","0"
"Jodoigne","22","13","9","10","9","9","9","7","8","2"
"Orp-Jauche","7","1","6","5","3","4","2","0","3","0"
"Perwez","30","1","8","9","6","7","6","5","5","4"
"Ramillies","8","4","3","5","7","3","1","2","3","2"
"ZONE NIVELLES - GENAPPE","199","37","51","48","68","77","49","58","77","29"
"Genappe","47","5","11","16","21","18","16","17","21","9"
"Nivelles","152","32","40","32","47","59","33","41","56","20"
"ZONE OUEST BRABANT WALLON","145","43","50","41","32","50","48","52","41","2"
"Braine-le-Château","31","12","11","5","5","7","9","10","6","1"
"Ittre","18","6","9","7","3","3","7","6","7","0"
"Rebecq","22","11","8","9","9","8","13","15","7","0"
"Tubize","74","14","22","20","15","32","19","21","21","1"
"Hainaut","10.877","2.766","2.868","2.545","2.673","2.768","2.530","2.486","2.119","528"
"Hainaut (Charleroi)","6.380","1.382","1.558","1.401","1.547","1.566","1.391","1.534","1.298","303"
"BOTTE DU HAINAUT","97","43","36","43","41","46","23","63","33","10"
"Beaumont","32","11","11","15","11","10","8","11","10","3"
"Chimay","32","12","11","9","6","15","6","25","7","3"
"Froidchapelle","13","5","9","2","7","8","3","10","3","0"
"Momignies","9","9","2","13","11","7","3","4","12","1"
"Sivry-Rance","11","6","3","4","6","6","3","13","1","3"
"GERMINALT","423","75","64","97","95","98","94","96","65","25"
"Gerpinnes","92","15","16","22","32","25","16","27","16","10"
"Ham-sur-Heure-Nalinnes","74","19","15","26","19","18","21","25","16","4"
"Montigny-le-Tilleul","156","26","21","22","24","33","30","25","22","6"
"Thuin","101","15","12","27","20","22","27","19","11","5"
"LERMES","169","59","42","41","46","32","51","46","52","10"
"Erquelinnes","88","32","18","19","23","17","25","15","15","4"
"Estinnes","44","7","12","11","9","5","14","14","16","1"
"Lobbes","23","6","7","6","8","8","7","15","10","3"
"Merbes-le-Château","14","14","5","5","6","2","5","2","11","2"
"POLICE LOCALE MARIEMONT","270","143","162","142","122","181","134","163","131","42"
"Chapelle-lez-Herlaimont","58","31","50","39","41","54","27","42","31","10"
"Manage","95","45","57","46","38","62","48","60","49","13"
"Morlanwelz","64","42","36","34","29","43","44","37","33","11"
"Seneffe","53","25","19","23","14","22","15","24","18","8"
"ZONE DES TRIEUX","347","105","139","130","169","152","138","141","155","24"
"Courcelles","226","79","102","88","118","102","92","110","116","18"
"Fontaine-l'Evêque","121","26","37","42","51","50","46","31","39","6"
"ZP AISEAU-PRESLES/CHATELET/FARCIENNES","495","100","101","71","75","106","83","103","81","8"
"Aiseau-Presles","47","12","9","14","13","19","11","9","10","0"
"Châtelet","390","81","80","50","52","71","59","75","55","7"
"Farciennes","58","7","12","7","10","16","13","19","16","1"
"ZP ANDERLUES/BINCHE","316","55","74","61","67","72","59","84","60","20"
"Anderlues","96","14","21","18","20","24","19","35","13","8"
"Binche","220","41","53","43","47","48","40","49","47","12"
"ZP CHARLEROI","3.946","756","839","734","791","750","709","712","579","132"
"Charleroi","3.946","756","839","734","791","750","709","712","579","132"
"ZP FLEURUS/LES BONS VILLERS/PONT-A-CELLES","317","46","101","82","141","129","100","126","142","32"
"Fleurus","187","22","61","42","69","53","58","60","52","14"
"Les Bons Villers","48","8","12","17","25","22","12","16","23","7"
"Pont-à-Celles","82","16","28","23","47","54","30","50","67","11"
"Hainaut (Mons)","4.497","1.384","1.310","1.144","1.126","1.202","1.139","952","821","225"
"BELOEIL / LEUZE -HT","69","23","31","21","19","20","19","27","23","6"
"Beloeil","29","13","18","14","15","15","10","19","13","4"
"Leuze-en-Hainaut","40","10","13","7","4","5","9","8","10","2"
"POLICE BORAINE","916","177","168","125","126","162","140","100","96","23"
"Boussu","313","48","44","30","20","40","41","30","20","5"
"Colfontaine","100","34","29","25","27","30","19","15","16","5"
"Frameries","137","17","27","29","18","26","24","17","21","6"
"Quaregnon","147","40","23","14","15","26","17","13","13","4"
"Saint-Ghislain","219","38","45","27","46","40","39","25","26","3"
"POLICE DES HAUTS-PAYS","202","56","64","36","40","51","41","28","30","8"
"Dour","92","14","19","17","13","27","16","14","7","1"
"Hensies","26","10","13","7","11","10","9","7","10","4"
"Honnelles","6","4","9","7","3","2","8","1","2","0"
"Quiévrain","78","28","23","5","13","12","8","6","11","3"
"POLICE LOCALE VILLE ATH","79","39","44","15","27","25","23","35","31","6"
"Ath","79","39","44","15","27","25","23","35","31","6"
"ZONE DE POLICE DE MOUSCRON","461","227","153","165","183","159","137","122","126","32"
"Moeskroen","461","227","153","165","183","159","137","122","126","32"
"ZONE DE POLICE DU TOURNAISIS","278","177","148","141","123","145","139","109","123","29"
"Antoing","6","10","9","4","6","14","9","9","10","4"
"Brunehaut","4","6","10","9","7","4","8","4","4","2"
"Rumes","12","9","4","8","9","9","6","5","1","1"
"Tournai","256","152","125","120","101","118","116","91","108","22"
"ZONE DE SYLLE ET DENDRE","90","33","26","32","35","38","37","28","25","7"
"Brugelette","15","4","3","3","6","10","2","3","2","0"
"Chièvres","4","4","1","1","0","2","5","4","3","0"
"Edingen","31","7","6","10","8","5","10","8","10","2"
"Jurbise","25","14","8","9","13","12","10","7","3","4"
"Lens","5","0","6","6","6","0","3","0","2","1"
"Silly","10","4","2","3","2","9","7","6","5","0"
"ZONE DES COLLINES","42","19","30","22","30","14","18","31","21","7"
"Ellezelles","2","0","4","1","2","1","1","5","1","0"
"Frasnes-lez-Anvaing","7","4","9","10","8","7","7","10","5","2"
"Lessines","29","15","17","10","18","5","8","15","15","5"
"Vloesberg","4","0","0","1","2","1","2","1","0","0"
"ZONE DU VAL DE L'ESCAUT","72","45","49","52","37","32","58","42","25","8"
"Celles","2","3","6","2","5","4","5","3","2","0"
"Estaimpuis","46","27","25","34","15","17","38","22","16","7"
"Mont-de-l'Enclus","2","2","2","4","3","1","0","3","2","0"
"Pecq","22","13","16","12","14","10","15","14","5","1"
"ZONE MONS - QUEVY","1.223","277","267","282","194","232","240","136","115","26"
"Mons","1.185","262","255","266","186","214","225","125","107","24"
"Quévy","38","15","12","16","8","18","15","11","8","2"
"ZP BERNISSART/PERUWELZ","160","33","38","33","38","30","39","29","29","4"
"Bernissart","44","15","10","12","18","14","15","11","15","3"
"Péruwelz","116","18","28","21","20","16","24","18","14","1"
"ZP COMINES-WARNETON","49","30","29","18","28","17","22","21","19","2"
"Komen-Waasten","49","30","29","18","28","17","22","21","19","2"
"ZP HAUTE SENNE","330","77","73","72","75","89","68","84","61","22"
"Braine-le-Comte","104","24","23","23","17","31","21","27","15","5"
"Ecaussinnes","47","11","10","7","6","12","9","21","17","7"
"Le Roeulx","92","16","15","19","15","18","13","21","10","3"
"Soignies","87","26","25","23","37","28","25","15","19","7"
"ZP LA LOUVIERE","526","171","190","130","171","188","158","160","97","45"
"La Louvière","526","171","190","130","171","188","158","160","97","45"
"Liège","8.148","2.183","1.983","1.872","1.554","1.358","1.172","1.175","1.166","280"
"Eupen","119","34","23","37","25","22","24","35","16","10"
"POLIZEIZONE EIFEL","34","9","7","3","7","4","3","1","2","1"
"Amel","2","1","1","0","0","1","0","0","1","0"
"Burg-Reuland","3","1","0","0","0","0","2","1","0","0"
"Büllingen","2","1","1","0","0","0","0","0","0","0"
"Bütgenbach","6","1","1","1","0","1","0","0","0","0"
"Sankt Vith","21","5","4","2","7","2","1","0","1","1"
"POLIZEIZONE WESER-GÖHL","85","25","16","34","18","18","21","34","14","9"
"Eupen","43","11","9","11","4","8","8","9","3","6"
"Kelmis","15","6","1","8","5","3","8","9","5","1"
"Lontzen","12","4","1","8","4","1","3","6","2","1"
"Raeren","15","4","5","7","5","6","2","10","4","1"
"Liège","8.029","2.149","1.960","1.835","1.529","1.336","1.148","1.140","1.150","270"
"FAGNES","105","15","27","36","32","20","11","9","18","1"
"Jalhay","19","1","2","3","3","3","1","1","10","0"
"Spa","40","7","12","20","13","9","5","5","4","0"
"Theux","46","7","13","13","16","8","5","3","4","1"
"HESBAYE","151","58","58","65","28","32","30","33","33","8"
"Berloz","7","2","6","3","1","0","2","1","1","0"
"Crisnée","19","6","3","9","4","4","1","1","3","0"
"Donceel","6","3","5","3","1","3","3","3","1","1"
"Faimes","5","4","4","1","1","3","0","4","2","0"
"Fexhe-le-Haut-Clocher","9","6","1","7","2","1","3","0","6","0"
"Geer","7","7","3","5","0","4","0","5","2","2"
"Oreye","16","6","4","6","4","3","4","4","2","2"
"Remicourt","15","4","3","12","0","1","1","4","3","0"
"Waremme","67","20","29","19","15","13","16","11","13","3"
"HESBAYE OUEST","93","33","29","49","35","29","12","33","28","4"
"Braives","14","1","6","9","12","3","1","1","4","0"
"Burdinne","7","4","4","6","5","5","2","5","2","0"
"Hannut","44","18","13","17","9","9","6","17","14","2"
"Héron","17","2","2","9","4","2","2","3","5","1"
"Lincent","6","5","2","4","3","3","1","0","3","0"
"Wasseiges","5","3","2","4","2","7","0","7","0","1"
"PAYS DE HERVE","184","76","56","54","45","46","42","38","26","8"
"Aubel","11","6","4","10","3","4","5","0","2","0"
"Baelen","21","5","8","8","7","6","0","0","0","1"
"Herve","62","20","20","17","12","12","14","10","10","2"
"Limbourg","22","6","5","1","4","1","0","6","1","1"
"Olne","16","5","1","2","4","2","4","1","2","1"
"Plombières","14","13","11","1","6","11","6","13","4","0"
"Thimister-Clermont","14","3","6","9","3","6","9","1","6","1"
"Welkenraedt","24","18","1","6","6","4","4","7","1","2"
"POLICE ANS - ST-NICOLAS","441","145","106","112","93","67","70","58","79","15"
"Ans","244","99","65","59","51","30","39","31","38","9"
"Saint-Nicolas","197","46","41","53","42","37","31","27","41","6"
"POLICE DE SERAING - NEUPRE","553","196","173","163","154","137","100","108","101","31"
"Neupré","25","6","18","14","11","8","7","7","2","6"
"Seraing","528","190","155","149","143","129","93","101","99","25"
"POLICE LOCALE DE LIEGE","3.792","809","758","588","525","463","446","445","411","89"
"Liège","3.792","809","758","588","525","463","446","445","411","89"
"SECOVA","284","101","65","97","64","77","58","80","59","20"
"Aywaille","46","13","12","17","14","14","19","20","11","8"
"Chaudfontaine","85","18","22","32","17","29","14","18","14","5"
"Esneux","72","34","13","27","12","16","10","18","14","3"
"Sprimont","51","17","13","16","14","9","11","10","12","2"
"Trooz","30","19","5","5","7","9","4","14","8","2"
"VESDRE","584","105","71","74","67","63","39","50","35","9"
"Dison","52","16","11","15","14","6","5","8","3","4"
"Pepinster","51","6","11","8","9","9","4","7","2","0"
"Verviers","481","83","49","51","44","48","30","35","30","5"
"ZONE BASSE MEUSE","379","109","116","113","78","73","62","58","85","27"
"Bassenge","25","11","12","13","5","7","5","8","10","2"
"Blégny","51","25","23","26","9","10","6","13","15","6"
"Dalhem","21","6","5","8","3","9","6","4","5","3"
"Juprelle","29","17","16","19","10","7","6","3","12","4"
"Oupeye","150","30","30","27","25","22","23","21","18","5"
"Visé","103","20","30","20","26","18","16","9","25","7"
"ZONE MEUSE-HESBAYE","191","64","84","85","77","47","34","32","41","13"
"Amay","72","18","16","26","13","21","12","6","13","4"
"Engis","23","10","16","15","15","6","5","6","3","2"
"Saint-Georges-sur-Meuse","29","14","9","9","15","5","5","6","6","1"
"Verlaine","6","5","8","0","2","2","1","1","2","1"
"Villers-le-Bouillet","26","8","9","16","10","5","3","4","7","1"
"Wanze","35","9","26","19","22","8","8","9","10","4"
"ZONE STAVELOT-MALMEDY","71","16","31","31","17","33","19","12","18","0"
"Lierneux","5","4","3","4","1","3","0","1","1","0"
"Malmedy","36","2","6","3","6","12","6","3","6","0"
"Stavelot","19","6","10","17","4","12","9","5","6","0"
"Stoumont","5","0","2","1","5","0","2","1","3","0"
"Trois-Ponts","5","1","5","0","0","0","0","0","1","0"
"Waimes","1","3","5","6","1","6","2","2","1","0"
"ZP AWANS/GRACE-HOLLOGNE","165","74","62","88","69","42","52","46","43","5"
"Awans","50","19","12","19","20","8","13","9","8","1"
"Grâce-Hollogne","115","55","50","69","49","34","39","37","35","4"
"ZP BEYNE-FLERON-SOUMAGNE","248","62","61","54","34","32","51","31","37","10"
"Beyne-Heusay","89","18","14","18","10","5","13","12","15","2"
"Fléron","102","22","29","16","8","20","19","12","15","3"
"Soumagne","57","22","18","20","16","7","19","7","7","5"
"ZP DU CONDROZ","115","29","27","50","31","43","18","15","16","5"
"Anthisnes","7","0","1","10","0","0","1","1","2","2"
"Clavier","6","4","1","6","4","2","3","0","1","0"
"Comblain-au-Pont","22","3","2","2","6","4","3","1","5","0"
"Ferrières","17","5","4","5","2","4","1","1","1","1"
"Hamoir","18","1","0","4","2","5","1","3","1","0"
"Marchin","8","3","1","1","1","8","4","2","2","1"
"Modave","4","3","3","8","5","4","1","3","0","0"
"Nandrin","19","5","12","6","5","9","2","1","4","1"
"Ouffet","8","4","0","3","4","3","1","1","0","0"
"Tinlot","6","1","3","5","2","4","1","2","0","0"
"ZP FLEMALLE","123","80","46","32","36","30","26","22","29","6"
"Flémalle","123","80","46","32","36","30","26","22","29","6"
"ZP HERSTAL","385","138","111","103","97","77","55","58","65","13"
"Herstal","385","138","111","103","97","77","55","58","65","13"
"ZP HUY","165","39","79","41","47","25","23","12","26","6"
"Huy","165","39","79","41","47","25","23","12","26","6"
"Luxembourg","653","289","260","204","196","199","134","175","131","42"
"Luxembourg","653","289","260","204","196","199","134","175","131","42"
"CENTRE ARDENNE","122","39","44","45","33","33","23","25","20","7"
"Bastogne","54","12","21","11","13","11","7","11","9","3"
"Bertogne","5","2","3","3","0","0","0","1","1","1"
"Fauvillers","3","0","0","4","2","1","0","0","1","0"
"Libramont-Chevigny","29","9","13","18","7","3","7","3","6","2"
"Léglise","7","3","1","1","1","2","1","3","0","0"
"Neufchâteau","17","4","5","5","4","9","6","5","3","1"
"Sainte-Ode","3","2","0","1","4","5","1","2","0","0"
"Vaux-sur-Sûre","4","7","1","2","2","2","1","0","0","0"
"POLICE FAMENNE-ARDENNE","190","63","61","51","58","38","47","44","42","15"
"Durbuy","34","4","7","7","11","5","11","7","6","0"
"Erezée","2","2","3","2","2","3","5","2","2","1"
"Gouvy","7","9","1","5","4","2","1","1","4","1"
"Hotton","17","5","3","3","5","3","4","1","1","0"
"Houffalize","20","6","3","5","7","3","1","2","4","1"
"La Roche-en-Ardenne","8","8","4","6","2","1","2","4","4","3"
"Manhay","3","7","2","3","2","1","3","1","3","2"
"Marche-en-Famenne","74","14","24","11","11","14","13","17","9","5"
"Nassogne","7","1","5","1","4","2","0","4","1","0"
"Rendeux","0","2","2","2","1","0","0","2","1","1"
"Tenneville","9","0","0","2","3","1","0","1","1","1"
"Vielsalm","9","5","7","4","6","3","7","2","6","0"
"POLICE SEMOIS ET LESSE","72","33","36","20","16","29","15","14","11","3"
"Bertrix","20","7","6","8","8","4","2","3","3","0"
"Bouillon","14","8","3","1","1","6","5","1","2","2"
"Daverdisse","1","0","0","0","1","0","1","0","0","0"
"Herbeumont","0","0","0","0","0","0","0","1","0","0"
"Libin","7","6","7","3","0","6","2","3","1","1"
"Paliseul","5","4","8","5","1","3","1","3","1","0"
"Saint-Hubert","10","4","6","3","2","4","1","1","2","0"
"Tellin","9","2","3","0","2","1","0","1","1","0"
"Wellin","6","2","3","0","1","5","3","1","1","0"
"ZONE DE POLICE DE GAUME","64","40","45","26","23","24","15","35","14","10"
"Chiny","3","2","2","2","3","1","0","4","3","2"
"Etalle","8","2","8","1","2","3","2","5","0","0"
"Florenville","16","7","4","7","3","5","7","6","2","4"
"Meix-devant-Virton","8","0","2","0","3","2","0","0","0","1"
"Rouvroy","2","5","5","1","3","1","0","4","1","0"
"Tintigny","3","0","3","3","1","0","0","2","3","0"
"Virton","24","24","21","12","8","12","6","14","5","3"
"ZP ARLON/ATTERT/HABAY/MARTELANGE","140","49","38","32","34","36","19","25","24","4"
"Arlon","115","41","28","23","31","30","15","21","18","4"
"Attert","5","1","4","1","0","1","1","1","2","0"
"Habay","18","6","5","7","2","5","2","3","4","0"
"Martelange","2","1","1","1","1","0","1","0","0","0"
"ZP SUD-LUXEMBOURG","65","65","36","30","32","39","15","32","20","3"
"Aubange","41","39","24","15","20","21","13","17","11","2"
"Messancy","12","14","6","7","7","9","1","10","6","0"
"Musson","5","11","5","6","5","6","1","4","3","1"
"Saint-Léger","7","1","1","2","0","3","0","1","0","0"
"Namur","1.376","517","492","527","507","510","359","435","388","96"
"Namur","1.376","517","492","527","507","510","359","435","388","96"
"CONDROZ-FAMENNE","60","24","35","31","17","31","16","22","19","4"
"Ciney","41","12","24","16","5","16","8","9","5","3"
"Hamois","5","5","6","1","6","4","3","6","4","0"
"Havelange","7","2","1","10","2","3","2","4","4","0"
"Somme-Leuze","7","5","4","4","4","8","3","3","6","1"
"FLOWAL","70","25","20","35","39","31","25","24","29","8"
"Florennes","31","8","9","15","20","14","11","8","15","3"
"Walcourt","39","17","11","20","19","17","14","16","14","5"
"HERMETON ET HEURE","23","19","19","20","21","18","23","14","12","4"
"Cerfontaine","14","8","5","6","6","1","9","5","4","0"
"Doische","1","0","3","2","2","2","2","0","1","1"
"Philippeville","8","11","11","12","13","15","12","9","7","3"
"ORNEAU-MEHAIGNE","162","51","34","51","44","59","37","40","30","10"
"Eghezée","36","13","6","8","10","9","9","12","9","2"
"Gembloux","111","28","25","30","27","36","18","20","17","5"
"La Bruyère","15","10","3","13","7","14","10","8","4","3"
"POLICE ENTRE SAMBRE ET MEUSE","79","33","33","47","48","45","27","31","22","15"
"Floreffe","14","4","6","12","10","12","6","6","5","3"
"Fosses-la-Ville","29","10","12","15","10","12","8","13","6","7"
"Mettet","23","8","9","15","18","16","9","8","9","1"
"Profondeville","13","11","6","5","10","5","4","4","2","4"
"POLICE HOUILLE-SEMOIS","17","23","17","17","10","7","9","15","13","3"
"Beauraing","9","12","7","4","2","5","7","6","6","1"
"Bièvre","1","1","2","3","1","1","2","1","3","0"
"Gedinne","4","7","4","7","4","0","0","3","1","2"
"Vresse-sur-Semois","3","3","4","3","3","1","0","5","3","0"
"POLICE JEMEPPE S/SAMBRE","39","17","21","25","27","25","21","25","32","3"
"Jemeppe-sur-Sambre","39","17","21","25","27","25","21","25","32","3"
"SAMSOM","133","46","37","41","49","52","49","59","46","12"
"Sambreville","106","29","26","30","36","36","40","48","33","5"
"Sombreffe","27","17","11","11","13","16","9","11","13","7"
"ZONE DE POLICE DES 3 VALLEES","47","21","16","31","18","23","10","17","21","2"
"Couvin","40","15","10","23","15","20","10","14","17","2"
"Viroinval","7","6","6","8","3","3","0","3","4","0"
"ZONE DES ARCHES","161","69","31","36","44","43","30","38","30","5"
"Andenne","108","30","18","22","26","18","19","20","18","2"
"Assesse","9","9","2","5","4","8","1","7","1","1"
"Fernelmont","27","16","2","4","9","9","5","2","4","1"
"Gesves","9","11","6","3","4","4","4","6","6","0"
"Ohey","8","3","3","2","1","4","1","3","1","1"
"ZONE HAUTE-MEUSE","70","26","36","33","28","35","20","26","21","4"
"Anhée","6","1","4","4","3","3","2","6","1","2"
"Dinant","43","10","15","17","10","21","9","8","8","1"
"Hastière","8","8","4","3","4","6","4","2","4","0"
"Onhaye","1","2","4","1","3","1","0","4","3","0"
"Yvoir","12","5","9","8","8","4","5","6","5","1"
"ZP LESSE ET LHOMME","34","12","25","18","11","12","7","11","7","4"
"Houyet","4","3","7","4","3","2","4","4","3","0"
"Rochefort","30","9","18","14","8","10","3","7","4","4"
"ZP NAMUR CAPITALE","481","151","168","142","151","129","85","113","106","22"
"Namur","481","151","168","142","151","129","85","113","106","22"
"Onbekend","186","0","0","0","0","0","0","0","0","0"
"Onbekend","186","0","0","0","0","0","0","0","0","0"
"Onbekend","186","0","0","0","0","0","0","0","0","0"
"Onbekend","186","0","0","0","0","0","0","0","0","0"
"Onbekend","186","0","0","0","0","0","0","0","0","0"
