"","2000","2011","2012","2013","2014","2015","2016","2017","2018","2019 (*)"
"REGIO TIELT","174","187","200","204","185","131","173","103","94","25"
"Ardooie","21","29","23","53","33","28","29","14","19","3"
"Lichtervelde","40","21","32","27","16","17","12","15","20","0"
"Pittem","22","23","19","8","17","18","22","6","6","1"
"Ruiselede","8","21","15","22","18","14","15","8","7","2"
"Tielt","38","64","62","42","45","26","42","43","16","8"
"Wingene","45","29","49","52","56","28","53","17","26","11"
"VLAS","357","370","456","389","355","400","305","257","283","89"
"Kortrijk","296","331","404","343","286","366","261","233","240","80"
"Kuurne","35","35","34","29","49","28","35","16","34","6"
"Lendelede","26","4","18","17","20","6","9","8","9","3"
"WESTKUST","130","121","161","190","202","178","101","109","136","26"
"De Panne","37","23","34","54","42","42","25","27","22","10"
"Koksijde","67","58","92","103","104","99","55","53","81","12"
"Nieuwpoort","26","40","35","33","56","37","21","29","33","4"
"Waals Gewest","33.167","28.605","32.754","33.886","31.583","28.700","24.399","23.680","23.259","5.534"
"Brabant wallon","3.391","2.591","3.184","3.048","2.725","2.659","2.559","2.400","2.460","657"
"Brabant wallon","3.391","2.591","3.184","3.048","2.725","2.659","2.559","2.400","2.460","657"
"ARDENNES BRABANCONNES","311","196","248","193","191","197","219","184","208","41"
"Beauvechain","37","37","26","27","31","45","45","43","40","7"
"Chaumont-Gistoux","124","69","139","81","81","61","53","75","67","13"
"Grez-Doiceau","107","56","57","48","53","40","77","42","70","8"
"Incourt","43","34","26","37","26","51","44","24","31","13"
"LA MAZERINE","414","331","474","444","479","347","369","365","326","83"
"La Hulpe","87","63","51","75","68","49","48","59","39","9"
"Lasne","113","122","244","155","143","147","187","157","148","30"
"Rixensart","214","146","179","214","268","151","134","149","139","44"
"ORNE - THYLE","296","295","288","276","221","244","199","200","230","63"
"Chastre","25","67","52","27","28","29","22","32","23","6"
"Court-Saint-Etienne","81","60","42","64","71","45","45","50","64","19"
"Mont-Saint-Guibert","62","48","47","28","17","34","23","21","28","9"
"Villers-la-Ville","53","64","67","71","77","85","52","58","54","13"
"Walhain","75","56","80","86","28","51","57","39","61","16"
"OTTIGNIES - LOUVAIN-LA-NEUVE","294","223","267","283","239","212","280","196","178","40"
"Ottignies-Louvain-la-Neuve","294","223","267","283","239","212","280","196","178","40"
"POLICE LOCALE DE WATERLOO","507","377","423","272","226","216","242","253","272","94"
"Waterloo","507","377","423","272","226","216","242","253","272","94"
"POLICE LOCALE WAVRE","287","169","221","253","177","246","201","205","223","84"
"Wavre","287","169","221","253","177","246","201","205","223","84"
"ZONE DE BRAINE-L'ALLEUD","342","251","394","351","335","327","255","238","268","45"
"Braine-l'Alleud","342","251","394","351","335","327","255","238","268","45"
"ZONE DE POLICE DE JODOIGNE","213","222","216","245","164","227","204","190","197","72"
"Hélécine","19","44","13","26","15","24","14","12","14","6"
"Jodoigne","67","79","70","91","47","72","80","87","63","21"
"Orp-Jauche","30","34","40","42","34","55","32","30","40","18"
"Perwez","64","45","67","53","53","54","43","46","46","18"
"Ramillies","33","20","26","33","15","22","35","15","34","9"
"ZONE NIVELLES - GENAPPE","427","282","266","315","254","300","303","240","302","88"
"Genappe","135","93","79","103","106","109","94","61","103","50"
"Nivelles","292","189","187","212","148","191","209","179","199","38"
"ZONE OUEST BRABANT WALLON","300","245","387","416","439","343","287","329","256","47"
"Braine-le-Château","76","71","161","118","110","70","77","71","60","16"
"Ittre","49","38","60","56","62","24","41","101","38","4"
"Rebecq","45","45","48","83","93","73","61","54","42","12"
"Tubize","130","91","118","159","174","176","108","103","116","15"
"Hainaut","13.378","12.130","13.388","13.465","13.443","13.000","10.883","10.459","9.047","2.007"
"Hainaut (Charleroi)","7.961","6.710","7.500","7.293","6.695","7.048","5.570","5.909","5.312","1.098"
"BOTTE DU HAINAUT","105","252","305","281","228","221","210","227","269","37"
"Beaumont","35","66","56","86","57","61","47","72","86","13"
"Chimay","24","68","78","68","65","63","67","62","58","10"
"Froidchapelle","14","38","80","37","28","29","43","31","29","2"
"Momignies","12","49","53","54","42","36","33","32","70","7"
"Sivry-Rance","20","31","38","36","36","32","20","30","26","5"
"GERMINALT","665","460","507","504","486","486","390","374","377","86"
"Gerpinnes","165","83","122","116","112","97","86","89","89","25"
"Ham-sur-Heure-Nalinnes","138","120","108","86","120","107","79","73","80","19"
"Montigny-le-Tilleul","212","130","124","142","142","171","102","131","131","21"
"Thuin","150","127","153","160","112","111","123","81","77","21"
"LERMES","205","182","251","218","201","253","193","256","188","49"
"Erquelinnes","65","75","93","72","67","101","79","95","78","19"
"Estinnes","54","41","78","54","70","56","46","61","39","10"
"Lobbes","58","30","49","71","38","61","44","69","48","13"
"Merbes-le-Château","28","36","31","21","26","35","24","31","23","7"
"POLICE LOCALE MARIEMONT","717","527","720","647","674","810","614","659","456","66"
"Chapelle-lez-Herlaimont","130","116","178","129","157","205","165","191","131","14"
"Manage","265","211","271","242","246","322","210","210","139","19"
"Morlanwelz","181","133","156","123","134","179","142","149","107","23"
"Seneffe","141","67","115","153","137","104","97","109","79","10"
"ZONE DES TRIEUX","721","660","764","673","621","689","597","661","578","130"
"Courcelles","495","452","581","483","416","484","374","442","363","88"
"Fontaine-l'Evêque","226","208","183","190","205","205","223","219","215","42"
"ZP AISEAU-PRESLES/CHATELET/FARCIENNES","816","566","562","467","454","582","392","456","424","73"
"Aiseau-Presles","134","96","89","59","72","133","71","64","71","16"
"Châtelet","502","317","350","288","288","334","223","293","265","44"
"Farciennes","180","153","123","120","94","115","98","99","88","13"
"ZP ANDERLUES/BINCHE","417","284","379","327","390","452","272","343","253","64"
"Anderlues","161","73","98","97","117","141","108","107","73","26"
"Binche","256","211","281","230","273","311","164","236","180","38"
"ZP CHARLEROI","3.742","3.358","3.545","3.689","3.197","3.073","2.559","2.535","2.393","519"
"Charleroi","3.742","3.358","3.545","3.689","3.197","3.073","2.559","2.535","2.393","519"
"ZP FLEURUS/LES BONS VILLERS/PONT-A-CELLES","573","421","467","487","444","482","343","398","374","74"
"Fleurus","250","161","165","184","173","221","125","175","154","36"
"Les Bons Villers","95","70","75","99","71","78","54","74","79","13"
"Pont-à-Celles","228","190","227","204","200","183","164","149","141","25"
"Hainaut (Mons)","5.417","5.420","5.888","6.172","6.748","5.952","5.313","4.550","3.735","909"
"BELOEIL / LEUZE -HT","143","152","179","149","138","182","128","131","93","28"
"Beloeil","65","94","89","91","88","116","81","85","49","8"
"Leuze-en-Hainaut","78","58","90","58","50","66","47","46","44","20"
"POLICE BORAINE","1.022","710","743","847","936","796","689","524","457","131"
"Boussu","239","116","152","138","181","147","123","111","68","17"
"Colfontaine","173","168","154","151","184","164","136","99","89","26"
"Frameries","197","106","114","139","182","190","151","102","103","29"
"Quaregnon","176","157","96","136","178","120","107","84","72","30"
"Saint-Ghislain","237","163","227","283","211","175","172","128","125","29"
"POLICE DES HAUTS-PAYS","225","294","310","246","268","220","194","141","103","22"
"Dour","114","92","107","86","99","90","83","54","47","14"
"Hensies","33","59","59","57","59","50","37","29","22","1"
"Honnelles","17","44","58","42","56","29","31","22","11","3"
"Quiévrain","61","99","86","61","54","51","43","36","23","4"
"POLICE LOCALE VILLE ATH","147","137","168","204","277","180","210","169","93","26"
"Ath","147","137","168","204","277","180","210","169","93","26"
"ZONE DE POLICE DE MOUSCRON","412","403","390","447","521","455","345","316","275","47"
"Moeskroen","412","403","390","447","521","455","345","316","275","47"
"ZONE DE POLICE DU TOURNAISIS","236","536","660","625","774","653","590","677","550","159"
"Antoing","14","35","59","61","43","41","39","61","31","6"
"Brunehaut","10","58","51","44","39","27","27","24","30","18"
"Rumes","3","13","21","15","22","29","20","32","13","1"
"Tournai","209","430","529","505","670","556","504","560","476","134"
"ZONE DE SYLLE ET DENDRE","178","245","414","341","386","289","332","229","214","43"
"Brugelette","12","23","11","12","28","18","17","13","13","2"
"Chièvres","30","24","17","16","14","18","17","20","5","4"
"Edingen","49","49","146","90","114","100","105","62","72","6"
"Jurbise","48","72","95","119","130","67","114","59","41","13"
"Lens","11","29","25","43","25","28","18","21","22","7"
"Silly","28","48","120","61","75","58","61","54","61","11"
"ZONE DES COLLINES","112","208","191","220","281","188","133","123","108","32"
"Ellezelles","9","22","16","26","18","10","14","18","10","5"
"Frasnes-lez-Anvaing","31","42","52","83","106","52","43","31","44","21"
"Lessines","61","140","110","99","145","117","64","63","49","3"
"Vloesberg","11","4","13","12","12","9","12","11","5","3"
"ZONE DU VAL DE L'ESCAUT","107","154","157","196","205","172","206","166","146","28"
"Celles","1","24","18","33","34","31","28","18","16","4"
"Estaimpuis","83","85","81","104","104","83","116","108","89","13"
"Mont-de-l'Enclus","5","10","27","24","16","25","17","9","16","4"
"Pecq","18","35","31","35","51","33","45","31","25","7"
"ZONE MONS - QUEVY","1.232","1.225","1.253","1.473","1.315","1.037","974","793","768","186"
"Mons","1.188","1.155","1.192","1.385","1.179","983","925","742","678","183"
"Quévy","44","70","61","88","136","54","49","51","90","3"
"ZP BERNISSART/PERUWELZ","188","199","193","230","191","225","188","181","141","28"
"Bernissart","85","86","77","102","84","98","85","81","50","8"
"Péruwelz","103","113","116","128","107","127","103","100","91","20"
"ZP COMINES-WARNETON","72","81","100","71","90","68","115","65","61","15"
"Komen-Waasten","72","81","100","71","90","68","115","65","61","15"
"ZP HAUTE SENNE","450","449","507","521","640","599","522","476","326","85"
"Braine-le-Comte","152","132","140","120","166","166","126","137","94","19"
"Ecaussinnes","49","55","84","78","93","93","74","66","40","13"
"Le Roeulx","131","89","100","127","118","113","94","88","52","18"
"Soignies","118","173","183","196","263","227","228","185","140","35"
"ZP LA LOUVIERE","893","627","623","602","726","888","687","559","400","79"
"La Louvière","893","627","623","602","726","888","687","559","400","79"
"Liège","11.863","9.389","11.355","12.329","10.355","8.506","7.244","6.945","7.962","1.907"
"Eupen","254","224","289","321","345","354","244","174","276","72"
"POLIZEIZONE EIFEL","45","73","97","91","93","96","85","51","125","31"
"Amel","10","10","19","15","27","13","9","7","18","3"
"Burg-Reuland","7","15","27","10","8","12","8","10","24","6"
"Büllingen","2","11","6","7","9","5","5","7","15","12"
"Bütgenbach","6","6","12","18","20","17","32","9","26","1"
"Sankt Vith","20","31","33","41","29","49","31","18","42","9"
"POLIZEIZONE WESER-GÖHL","209","151","192","230","252","258","159","123","151","41"
"Eupen","96","54","64","70","99","86","58","45","49","25"
"Kelmis","38","29","38","34","44","60","34","33","33","7"
"Lontzen","29","25","37","51","43","30","27","9","35","3"
"Raeren","46","43","53","75","66","82","40","36","34","6"
"Liège","11.609","9.165","11.066","12.008","10.010","8.152","7.000","6.771","7.686","1.835"
"FAGNES","242","148","207","207","191","140","119","104","138","17"
"Jalhay","63","49","49","46","61","49","39","30","67","8"
"Spa","88","30","55","55","59","51","36","42","36","6"
"Theux","91","69","103","106","71","40","44","32","35","3"
"HESBAYE","408","297","340","466","355","303","310","272","367","63"
"Berloz","24","28","36","28","24","15","20","20","22","7"
"Crisnée","41","39","31","71","28","28","22","19","30","3"
"Donceel","30","22","18","43","16","13","35","28","31","7"
"Faimes","22","26","25","32","37","16","13","19","34","4"
"Fexhe-le-Haut-Clocher","34","27","50","49","38","29","35","43","50","6"
"Geer","24","23","16","43","25","24","18","23","40","0"
"Oreye","42","22","27","58","37","37","34","22","24","6"
"Remicourt","45","23","28","47","44","23","24","13","44","6"
"Waremme","146","87","109","95","106","118","109","85","92","24"
"HESBAYE OUEST","261","284","200","308","246","307","231","283","308","62"
"Braives","41","58","30","42","36","60","38","39","49","18"
"Burdinne","23","34","18","28","40","43","18","37","26","4"
"Hannut","123","113","65","103","91","114","96","125","143","28"
"Héron","45","30","63","96","43","51","41","55","48","5"
"Lincent","18","28","15","28","25","27","28","12","24","3"
"Wasseiges","11","21","9","11","11","12","10","15","18","4"
"PAYS DE HERVE","457","324","405","423","298","305","277","210","278","69"
"Aubel","37","19","17","34","19","25","22","20","21","4"
"Baelen","38","16","25","28","32","19","11","15","16","2"
"Herve","161","103","110","152","106","94","100","68","105","21"
"Limbourg","36","32","46","41","19","30","18","14","37","11"
"Olne","30","36","30","33","23","17","22","13","7","0"
"Plombières","56","37","47","43","24","58","30","20","28","9"
"Thimister-Clermont","28","36","47","50","31","28","37","19","35","10"
"Welkenraedt","71","45","83","42","44","34","37","41","29","12"
"POLICE ANS - ST-NICOLAS","627","694","784","800","608","543","402","369","509","81"
"Ans","371","378","386","412","321","252","229","170","263","33"
"Saint-Nicolas","256","316","398","388","287","291","173","199","246","48"
"POLICE DE SERAING - NEUPRE","721","807","1.078","1.219","1.143","884","581","665","638","165"
"Neupré","88","68","189","198","121","69","50","65","104","35"
"Seraing","633","739","889","1.021","1.022","815","531","600","534","130"
"POLICE LOCALE DE LIEGE","3.742","2.459","3.235","3.007","2.596","2.156","1.790","1.762","1.983","561"
"Liège","3.742","2.459","3.235","3.007","2.596","2.156","1.790","1.762","1.983","561"
"SECOVA","776","548","537","740","635","499","497","450","383","107"
"Aywaille","80","98","86","92","82","90","94","58","58","9"
"Chaudfontaine","317","159","137","213","190","173","150","155","145","50"
"Esneux","166","128","89","197","158","117","118","127","70","20"
"Sprimont","148","101","161","169","162","84","94","73","86","23"
"Trooz","65","62","64","69","43","35","41","37","24","5"
"VESDRE","809","626","754","572","471","441","386","417","316","69"
"Dison","99","154","169","125","79","97","94","77","59","6"
"Pepinster","72","62","72","71","45","35","32","43","22","3"
"Verviers","638","410","513","376","347","309","260","297","235","60"
"ZONE BASSE MEUSE","899","774","818","989","774","549","617","525","685","187"
"Bassenge","74","72","64","91","53","66","66","54","72","15"
"Blégny","136","108","152","159","141","76","99","86","125","37"
"Dalhem","38","56","60","65","54","36","36","42","39","17"
"Juprelle","151","124","143","164","112","66","101","70","84","28"
"Oupeye","318","253","227","310","236","191","197","165","240","57"
"Visé","182","161","172","200","178","114","118","108","125","33"
"ZONE MEUSE-HESBAYE","482","362","508","615","510","367","366","325","404","94"
"Amay","155","78","99","127","146","78","68","74","101","24"
"Engis","51","59","76","76","67","52","52","45","41","13"
"Saint-Georges-sur-Meuse","61","65","85","96","79","65","47","42","61","10"
"Verlaine","51","37","41","51","24","31","19","17","41","6"
"Villers-le-Bouillet","35","40","87","93","56","49","31","44","46","16"
"Wanze","129","83","120","172","138","92","149","103","114","25"
"ZONE STAVELOT-MALMEDY","121","121","157","179","211","147","158","125","170","29"
"Lierneux","10","19","21","24","24","20","15","8","16","6"
"Malmedy","40","26","36","66","60","51","37","38","42","6"
"Stavelot","27","28","31","22","46","20","37","34","27","2"
"Stoumont","18","23","18","22","23","14","22","13","30","7"
"Trois-Ponts","6","16","26","21","12","4","15","8","14","4"
"Waimes","20","9","25","24","46","38","32","24","41","4"
"ZP AWANS/GRACE-HOLLOGNE","317","293","386","525","393","297","253","283","356","56"
"Awans","73","60","89","118","106","46","77","68","79","10"
"Grâce-Hollogne","244","233","297","407","287","251","176","215","277","46"
"ZP BEYNE-FLERON-SOUMAGNE","556","366","384","472","365","333","299","257","404","81"
"Beyne-Heusay","151","93","106","133","102","58","53","59","117","21"
"Fléron","233","129","139","180","138","153","130","120","170","29"
"Soumagne","172","144","139","159","125","122","116","78","117","31"
"ZP DU CONDROZ","274","253","324","415","319","246","168","190","169","44"
"Anthisnes","20","11","15","68","38","31","11","10","9","2"
"Clavier","22","23","11","29","30","13","9","16","17","4"
"Comblain-au-Pont","36","34","30","20","24","11","12","25","16","2"
"Ferrières","32","61","66","49","48","24","23","23","20","5"
"Hamoir","35","26","53","36","28","19","29","28","16","1"
"Marchin","27","27","23","44","23","33","25","22","15","3"
"Modave","31","17","20","39","41","29","15","17","16","7"
"Nandrin","48","23","71","74","41","43","21","26","39","6"
"Ouffet","12","23","10","28","21","9","13","13","3","10"
"Tinlot","11","8","25","28","25","34","10","10","18","4"
"ZP FLEMALLE","252","232","272","368","287","175","155","147","157","39"
"Flémalle","252","232","272","368","287","175","155","147","157","39"
"ZP HERSTAL","495","444","504","534","411","316","298","250","305","70"
"Herstal","495","444","504","534","411","316","298","250","305","70"
"ZP HUY","170","133","173","169","197","144","93","137","116","41"
"Huy","170","133","173","169","197","144","93","137","116","41"
"Luxembourg","920","1.456","1.443","1.443","1.324","1.090","865","1.096","1.070","311"
"Luxembourg","920","1.456","1.443","1.443","1.324","1.090","865","1.096","1.070","311"
"CENTRE ARDENNE","140","270","234","253","253","172","145","194","143","62"
"Bastogne","66","89","100","90","77","54","43","66","59","22"
"Bertogne","5","25","12","9","14","12","10","18","11","4"
"Fauvillers","8","7","6","15","11","7","5","6","8","1"
"Libramont-Chevigny","9","44","49","47","60","34","31","29","23","19"
"Léglise","12","29","18","24","20","18","14","14","9","2"
"Neufchâteau","30","34","29","43","42","27","25","29","18","5"
"Sainte-Ode","6","10","3","5","6","7","7","16","4","5"
"Vaux-sur-Sûre","4","32","17","20","23","13","10","16","11","4"
"POLICE FAMENNE-ARDENNE","341","523","488","458","460","346","294","295","424","126"
"Durbuy","49","91","105","92","95","80","64","53","98","16"
"Erezée","7","20","17","24","16","21","18","19","20","15"
"Gouvy","17","25","29","34","29","15","27","25","49","13"
"Hotton","18","44","34","23","26","24","24","17","23","8"
"Houffalize","32","71","51","34","35","41","20","27","45","18"
"La Roche-en-Ardenne","14","29","24","13","16","25","22","14","26","4"
"Manhay","33","58","41","53","25","23","16","28","26","12"
"Marche-en-Famenne","79","83","103","94","136","53","50","24","47","17"
"Nassogne","15","38","28","31","25","15","11","14","8","4"
"Rendeux","3","16","9","11","16","13","8","15","14","5"
"Tenneville","25","5","4","8","8","9","10","17","14","4"
"Vielsalm","49","43","43","41","33","27","24","42","54","10"
"POLICE SEMOIS ET LESSE","91","140","172","190","186","171","122","182","116","43"
"Bertrix","9","39","25","22","43","28","17","26","18","7"
"Bouillon","10","20","16","22","18","19","16","13","7","3"
"Daverdisse","5","5","4","2","8","3","3","10","3","1"
"Herbeumont","2","5","12","6","2","3","2","29","3","0"
"Libin","14","17","23","45","41","50","28","39","15","14"
"Paliseul","4","3","12","24","17","8","21","13","6","3"
"Saint-Hubert","18","15","24","18","16","18","14","20","41","3"
"Tellin","7","15","22","31","16","13","7","8","7","3"
"Wellin","22","21","34","20","25","29","14","24","16","9"
"ZONE DE POLICE DE GAUME","91","118","130","144","101","131","71","116","108","25"
"Chiny","4","10","12","9","13","15","4","9","23","1"
"Etalle","20","10","11","13","16","12","9","21","9","2"
"Florenville","22","19","21","20","19","18","11","10","10","8"
"Meix-devant-Virton","10","10","11","5","10","12","4","9","3","4"
"Rouvroy","2","8","8","15","4","2","5","4","4","1"
"Tintigny","5","6","9","8","7","7","5","7","9","2"
"Virton","28","55","58","74","32","65","33","56","50","7"
"ZP ARLON/ATTERT/HABAY/MARTELANGE","135","235","197","215","206","138","150","162","176","28"
"Arlon","88","185","141","140","125","94","112","110","116","21"
"Attert","11","7","9","10","16","13","13","3","15","1"
"Habay","32","38","42","56","54","29","22","38","40","4"
"Martelange","4","5","5","9","11","2","3","11","5","2"
"ZP SUD-LUXEMBOURG","122","170","222","183","118","132","83","147","103","27"
"Aubange","79","104","141","107","66","60","42","73","48","14"
"Messancy","23","33","29","33","30","48","15","38","25","6"
"Musson","14","21","34","28","11","14","20","19","18","6"
"Saint-Léger","6","12","18","15","11","10","6","17","12","1"
"Namur","3.615","3.039","3.384","3.601","3.736","3.445","2.848","2.780","2.720","652"
"Namur","3.615","3.039","3.384","3.601","3.736","3.445","2.848","2.780","2.720","652"
"CONDROZ-FAMENNE","171","217","179","195","210","231","215","110","127","42"
"Ciney","88","104","90","74","74","96","96","44","54","15"
"Hamois","48","38","37","34","67","56","51","23","17","11"
"Havelange","14","27","19","45","21","30","24","24","32","7"
"Somme-Leuze","21","48","33","42","48","49","44","19","24","9"
"FLOWAL","159","196","217","221","246","175","157","147","165","42"
"Florennes","49","47","72","82","83","55","62","60","57","19"
"Walcourt","110","149","145","139","163","120","95","87","108","23"
"HERMETON ET HEURE","47","88","117","143","130","70","70","64","92","19"
"Cerfontaine","21","23","32","40","42","20","26","21","27","9"
"Doische","8","7","7","10","20","7","7","9","12","3"
"Philippeville","18","58","78","93","68","43","37","34","53","7"
"ORNEAU-MEHAIGNE","495","305","285","369","375","287","292","271","379","106"
"Eghezée","127","98","91","124","118","96","101","89","90","25"
"Gembloux","223","143","139","151","171","130","130","118","228","61"
"La Bruyère","145","64","55","94","86","61","61","64","61","20"
"POLICE ENTRE SAMBRE ET MEUSE","201","290","279","291","377","319","185","214","215","65"
"Floreffe","54","62","49","70","75","73","32","50","36","10"
"Fosses-la-Ville","61","48","67","53","76","70","34","52","67","17"
"Mettet","43","76","97","99","102","68","48","32","56","23"
"Profondeville","43","104","66","69","124","108","71","80","56","15"
"POLICE HOUILLE-SEMOIS","79","89","58","83","99","79","68","89","44","38"
"Beauraing","38","41","22","31","52","39","28","44","23","19"
"Bièvre","15","16","6","17","13","15","8","11","12","0"
"Gedinne","10","13","11","15","9","8","15","14","6","17"
"Vresse-sur-Semois","16","19","19","20","25","17","17","20","3","2"
"POLICE JEMEPPE S/SAMBRE","210","105","151","192","196","155","110","125","103","22"
"Jemeppe-sur-Sambre","210","105","151","192","196","155","110","125","103","22"
"SAMSOM","378","227","283","294","276","302","204","215","235","55"
"Sambreville","302","173","204","236","222","254","167","177","162","41"
"Sombreffe","76","54","79","58","54","48","37","38","73","14"
"ZONE DE POLICE DES 3 VALLEES","51","91","177","137","135","88","90","84","79","31"
"Couvin","35","69","124","97","98","70","72","63","62","18"
"Viroinval","16","22","53","40","37","18","18","21","17","13"
"ZONE DES ARCHES","504","369","406","401","371","381","278","321","289","67"
"Andenne","244","114","184","147","127","172","118","152","125","41"
"Assesse","110","74","59","72","85","81","44","37","31","5"
"Fernelmont","117","80","70","121","64","53","61","64","55","10"
"Gesves","22","84","70","40","71","44","26","36","41","8"
"Ohey","11","17","23","21","24","31","29","32","37","3"
"ZONE HAUTE-MEUSE","192","203","239","200","200","262","239","159","164","57"
"Anhée","24","33","40","41","31","48","24","36","19","4"
"Dinant","50","51","63","54","59","74","110","53","49","25"
"Hastière","32","30","33","21","30","25","28","24","26","8"
"Onhaye","15","31","22","25","16","30","30","14","16","9"
"Yvoir","71","58","81","59","64","85","47","32","54","11"
"ZP LESSE ET LHOMME","109","107","110","159","134","96","111","59","52","46"
"Houyet","25","43","30","59","43","38","52","23","17","20"
"Rochefort","84","64","80","100","91","58","59","36","35","26"
"ZP NAMUR CAPITALE","1.019","752","883","916","987","1.000","829","922","776","62"
"Namur","1.019","752","883","916","987","1.000","829","922","776","62"
"Onbekend","92","0","0","0","0","0","0","0","0","0"
"Onbekend","92","0","0","0","0","0","0","0","0","0"
"Onbekend","92","0","0","0","0","0","0","0","0","0"
"Onbekend","92","0","0","0","0","0","0","0","0","0"
"Onbekend","92","0","0","0","0","0","0","0","0","0"
