"","2000","2011","2012","2013","2014","2015","2016","2017","2018","2019 (*)"
"Waals Gewest","4.210","2.732","2.373","2.087","2.366","2.185","2.215","1.963","1.829","364"
"Brabant wallon","228","195","171","135","159","185","184","137","166","37"
"Brabant wallon","228","195","171","135","159","185","184","137","166","37"
"ARDENNES BRABANCONNES","8","8","10","4","19","8","5","11","10","0"
"Beauvechain","2","1","4","0","4","2","0","5","4","0"
"Chaumont-Gistoux","1","2","3","2","8","4","2","4","3","0"
"Grez-Doiceau","3","4","2","2","6","1","0","1","3","0"
"Incourt","2","1","1","0","1","1","3","1","0","0"
"LA MAZERINE","20","23","18","13","17","18","11","4","11","6"
"La Hulpe","5","3","2","2","7","4","2","1","2","1"
"Lasne","2","1","2","3","3","4","1","1","1","3"
"Rixensart","13","19","14","8","7","10","8","2","8","2"
"ORNE - THYLE","9","22","18","16","11","22","24","18","37","3"
"Chastre","3","3","4","0","0","1","3","4","1","0"
"Court-Saint-Etienne","4","11","8","7","4","8","4","3","16","1"
"Mont-Saint-Guibert","0","1","4","4","1","2","3","2","14","1"
"Villers-la-Ville","1","5","1","4","5","6","0","2","2","1"
"Walhain","1","2","1","1","1","5","14","7","4","0"
"OTTIGNIES - LOUVAIN-LA-NEUVE","50","20","21","23","29","51","38","32","28","3"
"Ottignies-Louvain-la-Neuve","50","20","21","23","29","51","38","32","28","3"
"POLICE LOCALE DE WATERLOO","7","5","9","8","9","5","10","4","3","2"
"Waterloo","7","5","9","8","9","5","10","4","3","2"
"POLICE LOCALE WAVRE","18","23","16","16","25","10","19","14","22","12"
"Wavre","18","23","16","16","25","10","19","14","22","12"
"ZONE DE BRAINE-L'ALLEUD","20","11","8","8","5","13","8","8","6","1"
"Braine-l'Alleud","20","11","8","8","5","13","8","8","6","1"
"ZONE DE POLICE DE JODOIGNE","20","25","23","9","11","8","23","12","12","6"
"Hélécine","0","1","0","0","3","0","2","0","2","0"
"Jodoigne","6","16","14","1","8","3","11","7","2","2"
"Orp-Jauche","4","4","5","4","0","1","5","1","2","0"
"Perwez","9","3","4","4","0","2","4","2","6","4"
"Ramillies","1","1","0","0","0","2","1","2","0","0"
"ZONE NIVELLES - GENAPPE","38","21","16","18","18","22","23","18","20","3"
"Genappe","3","4","3","1","4","4","2","1","2","0"
"Nivelles","35","17","13","17","14","18","21","17","18","3"
"ZONE OUEST BRABANT WALLON","38","37","32","20","15","28","23","16","17","1"
"Braine-le-Château","1","1","6","3","3","3","4","1","1","0"
"Ittre","4","6","4","1","1","5","1","3","1","0"
"Rebecq","11","3","5","4","3","6","2","2","6","0"
"Tubize","22","27","17","12","8","14","16","10","9","1"
"Hainaut","1.908","1.078","930","849","915","978","984","803","716","158"
"Hainaut (Charleroi)","841","531","439","415","444","424","441","398","402","84"
"BOTTE DU HAINAUT","40","30","36","33","34","28","22","37","29","8"
"Beaumont","12","6","5","7","7","7","8","6","5","1"
"Chimay","21","15","11","6","21","11","2","22","11","2"
"Froidchapelle","2","1","5","0","2","3","0","4","0","0"
"Momignies","3","2","8","5","2","4","8","3","8","2"
"Sivry-Rance","2","6","7","15","2","3","4","2","5","3"
"GERMINALT","61","37","37","34","36","24","36","34","29","5"
"Gerpinnes","9","4","9","8","6","5","5","3","11","2"
"Ham-sur-Heure-Nalinnes","10","9","7","7","7","4","13","6","4","0"
"Montigny-le-Tilleul","14","13","12","12","17","9","6","5","6","3"
"Thuin","28","11","9","7","6","6","12","20","8","0"
"LERMES","66","28","14","22","13","18","16","10","14","1"
"Erquelinnes","40","11","6","9","7","5","5","4","6","0"
"Estinnes","16","7","2","2","3","2","6","2","2","0"
"Lobbes","3","10","5","8","3","9","5","4","6","1"
"Merbes-le-Château","7","0","1","3","0","2","0","0","0","0"
"POLICE LOCALE MARIEMONT","57","36","39","29","34","44","89","40","36","7"
"Chapelle-lez-Herlaimont","17","16","6","8","9","17","13","6","17","4"
"Manage","24","6","10","7","14","17","46","18","10","2"
"Morlanwelz","12","11","9","9","7","5","20","8","8","0"
"Seneffe","4","3","14","5","4","5","10","8","1","1"
"ZONE DES TRIEUX","54","37","28","32","31","53","33","16","35","12"
"Courcelles","39","26","14","17","19","29","19","10","22","2"
"Fontaine-l'Evêque","15","11","14","15","12","24","14","6","13","10"
"ZP AISEAU-PRESLES/CHATELET/FARCIENNES","91","51","25","37","27","22","18","20","27","3"
"Aiseau-Presles","10","8","4","2","2","2","2","2","1","0"
"Châtelet","61","18","8","14","19","19","13","15","15","2"
"Farciennes","20","25","13","21","6","1","3","3","11","1"
"ZP ANDERLUES/BINCHE","55","31","20","15","16","30","30","34","39","9"
"Anderlues","7","11","12","4","2","21","15","11","18","8"
"Binche","48","20","8","11","14","9","15","23","21","1"
"ZP CHARLEROI","354","258","227","192","229","173","177","188","173","35"
"Charleroi","354","258","227","192","229","173","177","188","173","35"
"ZP FLEURUS/LES BONS VILLERS/PONT-A-CELLES","63","23","13","21","24","32","20","19","20","4"
"Fleurus","30","9","6","9","8","10","6","10","9","1"
"Les Bons Villers","19","7","4","4","1","2","1","0","1","3"
"Pont-à-Celles","14","7","3","8","15","20","13","9","10","0"
"Hainaut (Mons)","1.067","547","491","434","471","554","543","405","314","74"
"BELOEIL / LEUZE -HT","29","23","18","17","11","12","10","9","10","1"
"Beloeil","17","10","9","5","3","2","3","2","4","0"
"Leuze-en-Hainaut","12","13","9","12","8","10","7","7","6","1"
"POLICE BORAINE","264","46","33","43","45","50","45","50","32","7"
"Boussu","72","9","5","21","13","8","6","7","2","3"
"Colfontaine","57","8","4","4","6","6","8","9","4","1"
"Frameries","33","3","5","4","6","10","18","4","5","2"
"Quaregnon","38","10","6","4","8","6","4","11","4","0"
"Saint-Ghislain","64","16","13","10","12","20","9","19","17","1"
"POLICE DES HAUTS-PAYS","40","25","13","28","8","21","12","11","3","4"
"Dour","30","15","7","15","6","2","9","5","1","3"
"Hensies","7","1","1","7","2","1","0","0","0","0"
"Honnelles","0","0","3","2","0","4","2","4","0","1"
"Quiévrain","3","9","2","4","0","14","1","2","2","0"
"POLICE LOCALE VILLE ATH","34","26","32","15","18","27","14","28","8","2"
"Ath","34","26","32","15","18","27","14","28","8","2"
"ZONE DE POLICE DE MOUSCRON","80","19","28","22","30","18","23","17","16","7"
"Moeskroen","80","19","28","22","30","18","23","17","16","7"
"ZONE DE POLICE DU TOURNAISIS","64","112","76","75","81","105","55","57","43","19"
"Antoing","7","3","11","3","4","8","8","8","2","1"
"Brunehaut","2","6","2","3","5","4","1","1","3","0"
"Rumes","1","1","0","3","4","6","0","1","0","0"
"Tournai","54","102","63","66","68","87","46","47","38","18"
"ZONE DE SYLLE ET DENDRE","28","21","15","11","14","15","30","13","11","0"
"Brugelette","8","3","2","2","2","1","12","2","2","0"
"Chièvres","5","3","1","2","2","6","10","6","3","0"
"Edingen","2","6","5","1","4","1","1","1","2","0"
"Jurbise","1","6","5","2","4","3","3","3","3","0"
"Lens","6","1","1","3","1","1","1","0","0","0"
"Silly","6","2","1","1","1","3","3","1","1","0"
"ZONE DES COLLINES","23","10","26","13","23","15","9","5","10","0"
"Ellezelles","1","1","1","0","2","3","3","2","0","0"
"Frasnes-lez-Anvaing","3","5","5","5","12","3","2","1","2","0"
"Lessines","18","3","18","7","8","8","3","2","7","0"
"Vloesberg","1","1","2","1","1","1","1","0","1","0"
"ZONE DU VAL DE L'ESCAUT","15","13","13","12","12","6","8","8","4","0"
"Celles","1","3","1","2","2","1","1","0","1","0"
"Estaimpuis","10","9","7","7","6","3","5","3","1","0"
"Mont-de-l'Enclus","3","0","1","0","1","0","0","0","0","0"
"Pecq","1","1","4","3","3","2","2","5","2","0"
"ZONE MONS - QUEVY","232","124","121","89","87","154","156","92","75","12"
"Mons","220","124","121","87","83","152","156","89","74","11"
"Quévy","12","0","0","2","4","2","0","3","1","1"
"ZP BERNISSART/PERUWELZ","44","23","23","12","19","20","13","12","14","3"
"Bernissart","7","6","4","0","1","5","2","2","5","2"
"Péruwelz","37","17","19","12","18","15","11","10","9","1"
"ZP COMINES-WARNETON","26","10","7","16","7","10","9","6","4","3"
"Komen-Waasten","26","10","7","16","7","10","9","6","4","3"
"ZP HAUTE SENNE","68","44","40","39","35","35","25","31","28","8"
"Braine-le-Comte","21","17","12","13","5","14","7","12","11","7"
"Ecaussinnes","19","6","2","9","7","7","4","8","3","0"
"Le Roeulx","7","6","3","2","1","4","3","4","4","0"
"Soignies","21","15","23","15","22","10","11","7","10","1"
"ZP LA LOUVIERE","120","51","46","42","81","66","134","66","56","8"
"La Louvière","120","51","46","42","81","66","134","66","56","8"
"Liège","1.348","807","729","630","820","643","636","548","645","95"
"Eupen","78","30","40","25","34","21","27","18","17","3"
"POLIZEIZONE EIFEL","16","12","18","6","12","11","15","5","7","0"
"Amel","1","0","0","1","1","2","0","0","0","0"
"Burg-Reuland","1","5","6","0","6","5","3","0","0","0"
"Büllingen","4","1","2","2","2","1","2","1","1","0"
"Bütgenbach","2","2","2","1","2","2","5","1","3","0"
"Sankt Vith","8","4","8","2","1","1","5","3","3","0"
"POLIZEIZONE WESER-GÖHL","62","18","22","19","22","10","12","13","10","3"
"Eupen","52","11","12","7","6","5","2","9","6","1"
"Kelmis","2","2","2","4","2","1","2","1","0","1"
"Lontzen","2","2","5","5","6","3","6","1","0","0"
"Raeren","6","3","3","3","8","1","2","2","4","1"
"Liège","1.270","777","689","605","786","622","609","530","628","92"
"FAGNES","25","33","44","19","19","24","18","10","21","4"
"Jalhay","1","5","4","2","3","2","2","2","0","0"
"Spa","16","20","29","11","9","12","10","5","10","3"
"Theux","8","8","11","6","7","10","6","3","11","1"
"HESBAYE","29","26","13","21","38","28","14","22","17","1"
"Berloz","1","3","0","0","0","0","0","0","2","0"
"Crisnée","0","2","3","5","5","1","1","1","1","1"
"Donceel","5","2","0","0","0","0","0","1","0","0"
"Faimes","0","1","1","0","1","0","0","1","0","0"
"Fexhe-le-Haut-Clocher","4","3","1","0","1","0","1","0","1","0"
"Geer","1","0","0","1","1","2","3","0","0","0"
"Oreye","0","1","0","2","1","0","0","1","1","0"
"Remicourt","3","3","1","3","7","0","2","5","1","0"
"Waremme","15","11","7","10","22","25","7","13","11","0"
"HESBAYE OUEST","16","13","9","7","15","8","10","10","9","3"
"Braives","0","1","1","0","3","1","3","1","0","0"
"Burdinne","3","3","3","1","1","3","0","0","2","0"
"Hannut","8","8","3","4","4","1","4","6","5","1"
"Héron","2","0","2","0","4","3","3","2","1","0"
"Lincent","1","1","0","0","2","0","0","1","1","1"
"Wasseiges","2","0","0","2","1","0","0","0","0","1"
"PAYS DE HERVE","65","30","29","17","25","32","24","32","24","2"
"Aubel","1","2","4","0","1","0","1","0","0","0"
"Baelen","3","3","2","1","0","3","0","0","4","0"
"Herve","15","6","9","5","4","19","7","14","6","1"
"Limbourg","8","8","4","3","2","2","3","10","5","1"
"Olne","0","2","0","1","0","0","2","1","0","0"
"Plombières","13","3","3","2","6","0","7","1","4","0"
"Thimister-Clermont","8","4","0","2","4","3","0","2","1","0"
"Welkenraedt","17","2","7","3","8","5","4","4","4","0"
"POLICE ANS - ST-NICOLAS","53","38","29","14","44","26","49","35","37","6"
"Ans","21","16","15","10","27","18","32","19","28","6"
"Saint-Nicolas","32","22","14","4","17","8","17","16","9","0"
"POLICE DE SERAING - NEUPRE","69","70","62","32","56","92","44","47","57","10"
"Neupré","2","2","3","2","1","3","0","1","1","0"
"Seraing","67","68","59","30","55","89","44","46","56","10"
"POLICE LOCALE DE LIEGE","414","198","162","189","185","166","244","181","180","30"
"Liège","414","198","162","189","185","166","244","181","180","30"
"SECOVA","64","42","33","49","42","21","10","31","37","5"
"Aywaille","16","6","3","6","10","9","3","10","2","0"
"Chaudfontaine","19","11","9","19","6","3","4","12","1","1"
"Esneux","7","10","5","5","7","3","2","2","18","0"
"Sprimont","9","7","12","12","15","4","1","6","10","4"
"Trooz","13","8","4","7","4","2","0","1","6","0"
"VESDRE","117","66","50","34","69","45","25","40","25","4"
"Dison","19","13","7","0","5","2","5","2","5","0"
"Pepinster","4","3","5","1","11","5","3","7","1","2"
"Verviers","94","50","38","33","53","38","17","31","19","2"
"ZONE BASSE MEUSE","82","49","59","34","54","27","41","29","48","9"
"Bassenge","14","4","7","1","3","4","4","2","6","1"
"Blégny","9","5","7","2","7","0","6","7","1","1"
"Dalhem","2","1","2","1","2","1","5","1","0","0"
"Juprelle","6","9","7","3","12","4","4","2","7","0"
"Oupeye","36","16","11","9","15","12","5","6","19","3"
"Visé","15","14","25","18","15","6","17","11","15","4"
"ZONE MEUSE-HESBAYE","72","44","36","46","49","31","30","17","23","5"
"Amay","35","21","15","25","23","15","11","6","11","0"
"Engis","3","2","4","3","5","1","0","1","2","0"
"Saint-Georges-sur-Meuse","7","13","5","6","7","6","9","4","6","1"
"Verlaine","5","0","0","1","0","0","0","0","0","0"
"Villers-le-Bouillet","3","2","6","6","5","2","6","2","2","2"
"Wanze","19","6","6","5","9","7","4","4","2","2"
"ZONE STAVELOT-MALMEDY","29","27","26","16","28","9","7","5","9","0"
"Lierneux","4","2","2","1","0","4","1","0","4","0"
"Malmedy","13","6","7","5","13","1","0","1","2","0"
"Stavelot","4","8","8","2","4","2","1","1","1","0"
"Stoumont","3","5","1","4","3","1","1","2","1","0"
"Trois-Ponts","2","1","3","0","3","1","1","0","0","0"
"Waimes","3","5","5","4","5","0","3","1","1","0"
"ZP AWANS/GRACE-HOLLOGNE","35","23","19","21","30","18","12","8","13","1"
"Awans","15","3","1","3","5","3","0","1","2","0"
"Grâce-Hollogne","20","20","18","18","25","15","12","7","11","1"
"ZP BEYNE-FLERON-SOUMAGNE","49","17","24","15","20","18","42","11","16","1"
"Beyne-Heusay","26","7","7","4","3","5","7","0","3","0"
"Fléron","9","6","14","8","9","8","27","10","9","1"
"Soumagne","14","4","3","3","8","5","8","1","4","0"
"ZP DU CONDROZ","21","17","18","18","20","12","7","9","8","3"
"Anthisnes","2","0","0","1","0","1","0","0","0","1"
"Clavier","3","4","3","0","2","1","0","0","1","0"
"Comblain-au-Pont","7","5","3","3","3","3","3","4","3","0"
"Ferrières","1","0","4","7","5","0","1","0","3","0"
"Hamoir","3","0","2","1","3","0","0","0","0","0"
"Marchin","2","2","1","3","1","2","3","1","0","1"
"Modave","0","1","0","0","0","0","0","1","0","0"
"Nandrin","1","4","3","1","1","1","0","1","0","1"
"Ouffet","2","1","2","0","0","4","0","2","1","0"
"Tinlot","0","0","0","2","5","0","0","0","0","0"
"ZP FLEMALLE","29","21","14","18","26","16","12","10","23","0"
"Flémalle","29","21","14","18","26","16","12","10","23","0"
"ZP HERSTAL","53","23","13","24","32","19","11","22","59","5"
"Herstal","53","23","13","24","32","19","11","22","59","5"
"ZP HUY","48","40","49","31","34","30","9","11","22","3"
"Huy","48","40","49","31","34","30","9","11","22","3"
"Luxembourg","219","356","289","198","190","154","153","178","127","39"
"Luxembourg","219","356","289","198","190","154","153","178","127","39"
"CENTRE ARDENNE","38","48","40","34","30","18","25","33","8","3"
"Bastogne","18","19","17","10","6","6","8","4","1","1"
"Bertogne","0","0","2","0","1","0","1","1","0","0"
"Fauvillers","1","2","1","1","1","1","0","1","1","0"
"Libramont-Chevigny","16","12","11","15","8","4","5","10","3","0"
"Léglise","0","5","0","1","6","2","0","3","0","0"
"Neufchâteau","3","5","6","3","3","1","4","6","2","2"
"Sainte-Ode","0","3","2","2","3","3","3","3","0","0"
"Vaux-sur-Sûre","0","2","1","2","2","1","4","5","1","0"
"POLICE FAMENNE-ARDENNE","61","109","98","83","89","65","49","55","46","9"
"Durbuy","12","15","18","7","9","10","12","12","4","2"
"Erezée","3","6","4","6","5","3","5","0","1","1"
"Gouvy","1","12","13","1","7","4","4","2","4","0"
"Hotton","8","9","2","7","2","6","3","5","2","0"
"Houffalize","0","3","3","1","1","3","1","5","1","0"
"La Roche-en-Ardenne","0","6","8","2","10","5","2","9","2","0"
"Manhay","0","15","9","7","1","3","3","1","5","1"
"Marche-en-Famenne","27","24","30","28","25","29","16","16","16","2"
"Nassogne","3","2","6","4","1","1","0","0","4","0"
"Rendeux","0","1","1","1","0","0","1","3","2","1"
"Tenneville","3","6","2","5","22","0","1","2","3","1"
"Vielsalm","4","10","2","14","6","1","1","0","2","1"
"POLICE SEMOIS ET LESSE","21","47","44","24","20","39","22","29","30","10"
"Bertrix","6","11","12","7","8","16","7","9","8","9"
"Bouillon","2","4","4","1","4","4","4","3","5","0"
"Daverdisse","1","1","0","0","0","0","1","2","2","0"
"Herbeumont","1","7","4","3","1","0","2","2","2","0"
"Libin","3","7","8","1","0","11","3","2","1","1"
"Paliseul","1","4","4","3","3","0","0","3","6","0"
"Saint-Hubert","5","10","7","7","2","8","4","7","5","0"
"Tellin","0","0","1","2","1","0","0","0","1","0"
"Wellin","2","3","4","0","1","0","1","1","0","0"
"ZONE DE POLICE DE GAUME","20","26","25","16","10","13","24","23","21","13"
"Chiny","1","5","4","3","3","2","11","4","7","3"
"Etalle","1","2","5","2","0","1","1","4","0","0"
"Florenville","3","6","2","4","2","5","6","3","1","1"
"Meix-devant-Virton","1","1","1","1","1","0","1","1","0","0"
"Rouvroy","0","4","3","0","1","1","3","2","1","0"
"Tintigny","0","1","4","0","0","0","1","4","2","0"
"Virton","14","7","6","6","3","4","1","5","10","9"
"ZP ARLON/ATTERT/HABAY/MARTELANGE","53","56","33","20","27","9","25","27","16","3"
"Arlon","41","39","14","13","20","5","20","14","12","2"
"Attert","1","3","3","1","1","0","2","3","2","0"
"Habay","4","13","14","5","4","2","3","9","2","1"
"Martelange","7","1","2","1","2","2","0","1","0","0"
"ZP SUD-LUXEMBOURG","26","70","49","21","14","10","8","11","6","1"
"Aubange","16","48","30","10","6","6","3","4","2","0"
"Messancy","4","11","5","9","6","3","4","1","2","1"
"Musson","3","10","12","2","1","1","0","2","1","0"
"Saint-Léger","3","1","2","0","1","0","1","4","1","0"
"Namur","507","296","254","275","282","225","258","297","175","35"
"Namur","507","296","254","275","282","225","258","297","175","35"
"CONDROZ-FAMENNE","24","28","18","15","23","32","23","20","11","1"
"Ciney","15","7","8","9","10","11","13","13","4","0"
"Hamois","6","3","3","0","8","3","2","5","3","0"
"Havelange","3","13","4","4","3","15","7","1","1","1"
"Somme-Leuze","0","5","3","2","2","3","1","1","3","0"
"FLOWAL","23","14","11","12","19","14","19","25","9","0"
"Florennes","11","9","7","10","11","8","12","17","3","0"
"Walcourt","12","5","4","2","8","6","7","8","6","0"
"HERMETON ET HEURE","9","9","7","10","8","8","15","17","6","0"
"Cerfontaine","3","1","0","1","2","4","9","5","4","0"
"Doische","1","5","0","4","1","2","1","2","1","0"
"Philippeville","5","3","7","5","5","2","5","10","1","0"
"ORNEAU-MEHAIGNE","56","26","24","17","23","9","28","24","10","1"
"Eghezée","8","7","4","4","8","1","15","7","3","1"
"Gembloux","42","11","14","10","10","6","9","14","3","0"
"La Bruyère","6","8","6","3","5","2","4","3","4","0"
"POLICE ENTRE SAMBRE ET MEUSE","25","20","27","21","16","13","11","13","6","5"
"Floreffe","4","7","3","4","2","3","4","4","1","1"
"Fosses-la-Ville","6","3","5","4","3","4","1","4","2","4"
"Mettet","6","7","14","9","9","2","2","5","3","0"
"Profondeville","9","3","5","4","2","4","4","0","0","0"
"POLICE HOUILLE-SEMOIS","8","6","8","10","16","5","6","15","2","4"
"Beauraing","7","3","2","2","11","1","0","3","0","2"
"Bièvre","1","0","3","4","1","0","1","1","1","1"
"Gedinne","0","2","2","1","1","2","2","5","0","0"
"Vresse-sur-Semois","0","1","1","3","3","2","3","6","1","1"
"POLICE JEMEPPE S/SAMBRE","15","5","2","4","8","5","20","5","3","4"
"Jemeppe-sur-Sambre","15","5","2","4","8","5","20","5","3","4"
"SAMSOM","40","17","16","18","20","10","14","15","9","2"
"Sambreville","39","16","14","11","18","8","10","11","8","1"
"Sombreffe","1","1","2","7","2","2","4","4","1","1"
"ZONE DE POLICE DES 3 VALLEES","13","9","16","28","11","12","14","12","17","2"
"Couvin","10","4","12","17","8","6","13","7","11","2"
"Viroinval","3","5","4","11","3","6","1","5","6","0"
"ZONE DES ARCHES","57","41","30","25","21","17","16","21","20","3"
"Andenne","40","27","19","12","9","5","8","14","9","1"
"Assesse","2","2","1","5","5","5","2","3","2","0"
"Fernelmont","2","5","2","2","4","1","2","0","3","0"
"Gesves","9","7","7","5","0","1","2","1","4","2"
"Ohey","4","0","1","1","3","5","2","3","2","0"
"ZONE HAUTE-MEUSE","42","35","21","32","20","15","11","17","9","2"
"Anhée","0","4","4","3","3","0","1","2","1","1"
"Dinant","22","14","10","11","7","6","8","4","4","1"
"Hastière","7","3","2","10","5","5","2","2","2","0"
"Onhaye","2","0","0","2","1","1","0","2","0","0"
"Yvoir","11","14","5","6","4","3","0","7","2","0"
"ZP LESSE ET LHOMME","23","7","6","10","9","1","11","5","4","0"
"Houyet","2","4","2","1","1","0","1","0","0","0"
"Rochefort","21","3","4","9","8","1","10","5","4","0"
"ZP NAMUR CAPITALE","172","79","68","73","88","84","70","108","69","11"
"Namur","172","79","68","73","88","84","70","108","69","11"
"Onbekend","60","0","0","0","0","0","0","0","0","0"
"Onbekend","60","0","0","0","0","0","0","0","0","0"
"Onbekend","60","0","0","0","0","0","0","0","0","0"
"Onbekend","60","0","0","0","0","0","0","0","0","0"
"Onbekend","60","0","0","0","0","0","0","0","0","0"
