"","2000","2011","2012","2013","2014","2015","2016","2017","2018","2019 (*)"
"Brabant wallon","43","65","55","40","48","34","30","30","28","0"
"ARDENNES BRABANCONNES","1","9","5","4","7","5","3","2","3","0"
"Beauvechain","0","2","1","0","3","0","0","0","1","0"
"Chaumont-Gistoux","0","1","1","2","1","1","0","0","0","0"
"Grez-Doiceau","1","6","1","1","3","4","3","2","2","0"
"Incourt","0","0","2","1","0","0","0","0","0","0"
"LA MAZERINE","4","6","5","5","4","2","2","3","2","0"
"La Hulpe","0","1","1","1","0","0","1","2","0","0"
"Lasne","2","3","1","2","1","2","0","0","2","0"
"Rixensart","2","2","3","2","3","0","1","1","0","0"
"ORNE - THYLE","2","1","1","1","3","1","3","2","2","0"
"Chastre","0","0","0","0","1","0","0","0","0","0"
"Court-Saint-Etienne","0","1","0","1","1","0","2","1","1","0"
"Mont-Saint-Guibert","2","0","1","0","0","1","1","0","1","0"
"Villers-la-Ville","0","0","0","0","1","0","0","1","0","0"
"Walhain","0","0","0","0","0","0","0","0","0","0"
"OTTIGNIES - LOUVAIN-LA-NEUVE","1","4","9","5","1","1","3","3","4","0"
"Ottignies-Louvain-la-Neuve","1","4","9","5","1","1","3","3","4","0"
"POLICE LOCALE DE WATERLOO","4","12","4","3","5","3","0","1","1","0"
"Waterloo","4","12","4","3","5","3","0","1","1","0"
"POLICE LOCALE WAVRE","8","0","6","2","5","9","4","5","0","0"
"Wavre","8","0","6","2","5","9","4","5","0","0"
"ZONE DE BRAINE-L'ALLEUD","3","8","2","5","4","5","4","2","4","0"
"Braine-l'Alleud","3","8","2","5","4","5","4","2","4","0"
"ZONE DE POLICE DE JODOIGNE","5","8","9","8","5","2","3","6","3","0"
"Hélécine","0","0","1","0","0","1","0","1","1","0"
"Jodoigne","2","5","3","4","2","0","0","4","0","0"
"Orp-Jauche","2","2","3","1","1","1","0","1","1","0"
"Perwez","1","1","2","3","0","0","3","0","1","0"
"Ramillies","0","0","0","0","2","0","0","0","0","0"
"ZONE NIVELLES - GENAPPE","5","10","9","1","3","3","2","2","5","0"
"Genappe","1","5","3","0","2","2","0","0","3","0"
"Nivelles","4","5","6","1","1","1","2","2","2","0"
"ZONE OUEST BRABANT WALLON","10","7","5","6","11","3","6","4","4","0"
"Braine-le-Château","2","2","0","1","2","2","0","2","1","0"
"Ittre","0","1","1","1","2","0","1","1","0","0"
"Rebecq","2","1","2","0","2","1","1","1","0","0"
"Tubize","6","3","2","4","5","0","4","0","3","0"
"Hainaut","284","383","390","304","277","227","226","162","141","25"
"Hainaut (Charleroi)","154","160","138","111","110","99","79","72","57","15"
"BOTTE DU HAINAUT","2","5","5","6","4","9","5","5","4","3"
"Beaumont","0","1","0","4","2","1","1","1","1","2"
"Chimay","1","2","0","0","0","2","1","1","0","0"
"Froidchapelle","0","1","3","1","1","2","0","3","1","1"
"Momignies","1","1","1","1","1","3","3","0","2","0"
"Sivry-Rance","0","0","1","0","0","1","0","0","0","0"
"GERMINALT","14","11","7","4","5","7","4","1","1","2"
"Gerpinnes","3","1","1","2","0","0","0","0","0","1"
"Ham-sur-Heure-Nalinnes","1","2","2","1","3","3","2","0","1","1"
"Montigny-le-Tilleul","2","5","0","0","1","0","2","0","0","0"
"Thuin","8","3","4","1","1","4","0","1","0","0"
"LERMES","7","2","5","10","4","7","5","7","2","2"
"Erquelinnes","6","1","0","2","1","2","1","2","0","1"
"Estinnes","0","0","4","5","1","2","3","4","2","1"
"Lobbes","0","0","0","2","1","2","0","0","0","0"
"Merbes-le-Château","1","1","1","1","1","1","1","1","0","0"
"POLICE LOCALE MARIEMONT","16","16","28","13","12","12","9","5","12","2"
"Chapelle-lez-Herlaimont","2","3","3","2","2","0","1","3","3","1"
"Manage","7","6","9","3","3","7","6","0","3","1"
"Morlanwelz","5","6","10","4","4","2","1","1","4","0"
"Seneffe","2","1","6","4","3","3","1","1","2","0"
"ZONE DES TRIEUX","8","17","22","14","16","8","5","16","7","1"
"Courcelles","5","9","13","10","12","5","2","9","6","1"
"Fontaine-l'Evêque","3","8","9","4","4","3","3","7","1","0"
"ZP AISEAU-PRESLES/CHATELET/FARCIENNES","25","14","11","11","9","7","2","4","2","0"
"Aiseau-Presles","4","5","1","0","2","1","0","1","0","0"
"Châtelet","16","7","8","9","5","4","1","2","1","0"
"Farciennes","5","2","2","2","2","2","1","1","1","0"
"ZP ANDERLUES/BINCHE","4","9","10","6","5","4","3","4","3","1"
"Anderlues","1","3","3","1","4","1","0","2","1","1"
"Binche","3","6","7","5","1","3","3","2","2","0"
"ZP CHARLEROI","71","77","46","45","48","42","37","29","20","4"
"Charleroi","71","77","46","45","48","42","37","29","20","4"
"ZP FLEURUS/LES BONS VILLERS/PONT-A-CELLES","7","9","4","2","7","3","9","1","6","0"
"Fleurus","5","7","2","1","0","1","5","1","2","0"
"Les Bons Villers","1","2","1","0","0","1","0","0","2","0"
"Pont-à-Celles","1","0","1","1","7","1","4","0","2","0"
"Hainaut (Mons)","130","223","252","193","167","128","147","90","84","10"
"BELOEIL / LEUZE -HT","4","5","6","3","4","4","5","2","2","0"
"Beloeil","2","4","5","2","3","3","3","1","1","0"
"Leuze-en-Hainaut","2","1","1","1","1","1","2","1","1","0"
"POLICE BORAINE","30","39","35","41","36","33","30","14","14","2"
"Boussu","7","4","5","9","5","7","3","2","3","0"
"Colfontaine","8","13","9","10","12","8","6","2","1","0"
"Frameries","2","9","7","11","7","10","7","3","5","0"
"Quaregnon","5","6","6","0","6","5","5","2","1","1"
"Saint-Ghislain","8","7","8","11","6","3","9","5","4","1"
"POLICE DES HAUTS-PAYS","6","12","21","13","3","8","13","4","5","0"
"Dour","0","1","7","3","0","4","5","0","2","0"
"Hensies","2","2","1","5","2","2","1","3","1","0"
"Honnelles","1","7","2","2","0","1","4","1","0","0"
"Quiévrain","3","2","11","3","1","1","3","0","2","0"
"POLICE LOCALE VILLE ATH","0","1","6","4","1","2","2","3","0","0"
"Ath","0","1","6","4","1","2","2","3","0","0"
"ZONE DE POLICE DE MOUSCRON","17","40","24","19","17","9","11","4","5","0"
"Moeskroen","17","40","24","19","17","9","11","4","5","0"
"ZONE DE POLICE DU TOURNAISIS","7","28","27","29","19","10","9","9","12","1"
"Antoing","0","4","1","1","2","1","2","1","0","0"
"Brunehaut","0","0","0","2","1","2","1","2","2","0"
"Rumes","0","0","1","1","0","0","0","0","0","0"
"Tournai","7","24","25","25","16","7","6","6","10","1"
"ZONE DE SYLLE ET DENDRE","4","8","8","2","7","3","9","4","2","0"
"Brugelette","2","2","0","0","0","0","0","1","0","0"
"Chièvres","0","0","2","0","2","1","1","1","0","0"
"Edingen","1","0","1","0","0","0","1","1","0","0"
"Jurbise","1","3","2","1","4","1","5","1","2","0"
"Lens","0","1","2","1","1","0","0","0","0","0"
"Silly","0","2","1","0","0","1","2","0","0","0"
"ZONE DES COLLINES","0","7","4","3","3","5","2","1","1","0"
"Ellezelles","0","0","0","0","1","0","0","0","0","0"
"Frasnes-lez-Anvaing","0","2","0","0","0","2","2","0","0","0"
"Lessines","0","5","4","3","2","3","0","1","1","0"
"Vloesberg","0","0","0","0","0","0","0","0","0","0"
"ZONE DU VAL DE L'ESCAUT","1","6","12","3","13","2","3","5","2","0"
"Celles","0","0","0","0","2","0","0","0","0","0"
"Estaimpuis","1","5","6","2","10","0","3","5","2","0"
"Mont-de-l'Enclus","0","0","1","0","0","1","0","0","0","0"
"Pecq","0","1","5","1","1","1","0","0","0","0"
"ZONE MONS - QUEVY","43","41","65","36","32","16","31","17","15","3"
"Mons","43","40","63","35","31","15","29","16","15","2"
"Quévy","0","1","2","1","1","1","2","1","0","1"
"ZP BERNISSART/PERUWELZ","4","3","14","7","1","5","4","5","2","0"
"Bernissart","3","1","8","2","0","4","3","2","0","0"
"Péruwelz","1","2","6","5","1","1","1","3","2","0"
"ZP COMINES-WARNETON","1","11","7","7","5","3","3","0","0","0"
"Komen-Waasten","1","11","7","7","5","3","3","0","0","0"
"ZP HAUTE SENNE","8","6","9","17","9","8","11","12","11","2"
"Braine-le-Comte","2","0","0","7","0","5","4","6","7","0"
"Ecaussinnes","4","1","3","3","1","0","1","2","1","2"
"Le Roeulx","1","2","2","2","1","2","4","1","0","0"
"Soignies","1","3","4","5","7","1","2","3","3","0"
"ZP LA LOUVIERE","5","16","14","9","17","20","14","10","13","2"
"La Louvière","5","16","14","9","17","20","14","10","13","2"
"Liège","311","276","239","232","189","178","131","107","112","26"
"Eupen","2","6","2","6","1","4","2","0","7","1"
"POLIZEIZONE EIFEL","0","2","0","0","1","0","1","0","0","1"
"Amel","0","0","0","0","0","0","1","0","0","0"
"Burg-Reuland","0","0","0","0","0","0","0","0","0","0"
"Büllingen","0","0","0","0","0","0","0","0","0","0"
"Bütgenbach","0","1","0","0","0","0","0","0","0","1"
"Sankt Vith","0","1","0","0","1","0","0","0","0","0"
"POLIZEIZONE WESER-GÖHL","2","4","2","6","0","4","1","0","7","0"
"Eupen","1","2","0","3","0","3","0","0","5","0"
"Kelmis","0","2","2","0","0","0","1","0","2","0"
"Lontzen","1","0","0","2","0","1","0","0","0","0"
"Raeren","0","0","0","1","0","0","0","0","0","0"
"Liège","309","270","237","226","188","174","129","107","105","25"
"FAGNES","7","10","14","5","7","7","3","8","6","2"
"Jalhay","1","3","7","2","4","7","2","4","5","1"
"Spa","3","5","4","1","3","0","0","3","0","0"
"Theux","3","2","3","2","0","0","1","1","1","1"
"HESBAYE","3","5","9","2","5","3","1","0","3","0"
"Berloz","0","0","1","0","0","0","0","0","0","0"
"Crisnée","1","2","0","0","1","1","0","0","0","0"
"Donceel","0","1","1","0","0","0","0","0","1","0"
"Faimes","0","1","3","1","2","0","0","0","0","0"
"Fexhe-le-Haut-Clocher","0","1","0","0","1","0","0","0","0","0"
"Geer","0","0","1","0","0","1","0","0","1","0"
"Oreye","0","0","1","0","1","0","0","0","0","0"
"Remicourt","0","0","0","1","0","1","0","0","0","0"
"Waremme","2","0","2","0","0","0","1","0","1","0"
"HESBAYE OUEST","1","4","4","6","2","3","1","1","0","1"
"Braives","0","1","0","2","0","1","0","0","0","0"
"Burdinne","0","2","0","0","0","0","0","0","0","0"
"Hannut","0","1","2","2","1","1","1","1","0","0"
"Héron","1","0","1","1","1","0","0","0","0","0"
"Lincent","0","0","1","1","0","0","0","0","0","0"
"Wasseiges","0","0","0","0","0","1","0","0","0","1"
"PAYS DE HERVE","11","9","9","16","6","5","12","6","3","1"
"Aubel","0","3","1","3","2","1","2","1","0","0"
"Baelen","1","0","1","1","1","0","2","1","0","0"
"Herve","2","1","1","3","0","0","2","0","0","0"
"Limbourg","1","2","2","0","1","0","0","0","0","0"
"Olne","2","0","0","0","2","0","0","0","0","0"
"Plombières","4","0","3","6","0","2","4","2","1","1"
"Thimister-Clermont","0","0","0","1","0","1","2","2","2","0"
"Welkenraedt","1","3","1","2","0","1","0","0","0","0"
"POLICE ANS - ST-NICOLAS","8","16","9","9","9","14","4","4","3","1"
"Ans","4","11","4","1","7","9","3","2","2","1"
"Saint-Nicolas","4","5","5","8","2","5","1","2","1","0"
"POLICE DE SERAING - NEUPRE","9","18","12","18","18","14","9","7","8","1"
"Neupré","3","2","0","0","0","1","0","0","1","0"
"Seraing","6","16","12","18","18","13","9","7","7","1"
"POLICE LOCALE DE LIEGE","114","76","61","62","54","45","39","28","28","11"
"Liège","114","76","61","62","54","45","39","28","28","11"
"SECOVA","19","15","21","16","9","9","10","8","2","2"
"Aywaille","2","1","3","5","2","3","4","1","0","1"
"Chaudfontaine","5","2","7","3","3","2","2","2","0","1"
"Esneux","6","4","3","4","2","3","0","0","1","0"
"Sprimont","3","5","5","3","2","0","2","1","1","0"
"Trooz","3","3","3","1","0","1","2","4","0","0"
"VESDRE","16","19","10","5","7","5","5","6","9","1"
"Dison","4","5","3","1","3","1","2","0","0","0"
"Pepinster","2","3","1","1","1","1","0","0","0","0"
"Verviers","10","11","6","3","3","3","3","6","9","1"
"ZONE BASSE MEUSE","11","27","16","7","15","10","14","4","5","3"
"Bassenge","3","3","3","2","3","1","1","1","1","0"
"Blégny","1","7","3","0","1","2","1","0","0","0"
"Dalhem","1","2","0","0","0","1","3","1","2","2"
"Juprelle","2","3","2","0","3","0","1","0","0","0"
"Oupeye","3","3","1","2","6","5","4","2","1","0"
"Visé","1","9","7","3","2","1","4","0","1","1"
"ZONE MEUSE-HESBAYE","15","8","7","14","7","3","3","3","2","0"
"Amay","8","4","1","3","1","0","0","0","0","0"
"Engis","1","0","1","4","1","1","0","1","0","0"
"Saint-Georges-sur-Meuse","3","0","1","1","0","0","2","1","0","0"
"Verlaine","1","0","0","0","1","0","0","0","0","0"
"Villers-le-Bouillet","0","1","1","1","0","1","0","1","0","0"
"Wanze","2","3","3","5","4","1","1","0","2","0"
"ZONE STAVELOT-MALMEDY","35","7","5","8","4","12","9","3","16","0"
"Lierneux","0","0","0","0","0","0","0","0","0","0"
"Malmedy","9","1","0","3","0","2","1","0","1","0"
"Stavelot","25","5","4","3","3","8","7","3","13","0"
"Stoumont","0","0","1","1","1","1","0","0","0","0"
"Trois-Ponts","0","1","0","0","0","1","1","0","0","0"
"Waimes","1","0","0","1","0","0","0","0","2","0"
"ZP AWANS/GRACE-HOLLOGNE","6","4","3","14","8","5","6","6","3","0"
"Awans","2","2","0","4","1","1","1","0","0","0"
"Grâce-Hollogne","4","2","3","10","7","4","5","6","3","0"
"ZP BEYNE-FLERON-SOUMAGNE","14","17","7","10","8","13","4","1","1","0"
"Beyne-Heusay","0","3","3","4","5","3","3","1","0","0"
"Fléron","8","7","3","3","2","5","0","0","1","0"
"Soumagne","6","7","1","3","1","5","1","0","0","0"
"ZP DU CONDROZ","11","4","11","4","6","3","3","5","2","0"
"Anthisnes","2","1","0","0","0","1","0","1","0","0"
"Clavier","2","1","2","0","0","0","0","0","0","0"
"Comblain-au-Pont","2","1","0","0","1","1","2","1","1","0"
"Ferrières","0","0","0","0","2","0","1","0","0","0"
"Hamoir","3","0","1","0","2","0","0","0","1","0"
"Marchin","1","0","2","1","0","1","0","1","0","0"
"Modave","0","1","0","2","0","0","0","0","0","0"
"Nandrin","0","0","1","0","0","0","0","0","0","0"
"Ouffet","1","0","0","1","1","0","0","1","0","0"
"Tinlot","0","0","5","0","0","0","0","1","0","0"
"ZP FLEMALLE","7","4","8","10","6","5","2","6","6","0"
"Flémalle","7","4","8","10","6","5","2","6","6","0"
"ZP HERSTAL","15","12","11","8","8","16","3","7","5","1"
"Herstal","15","12","11","8","8","16","3","7","5","1"
"ZP HUY","7","15","20","12","9","2","1","4","3","1"
"Huy","7","15","20","12","9","2","1","4","3","1"
"Luxembourg","20","65","35","24","19","24","28","22","21","2"
"Luxembourg","20","65","35","24","19","24","28","22","21","2"
"CENTRE ARDENNE","4","9","5","5","3","2","5","2","2","0"
"Bastogne","2","2","1","1","2","1","0","1","0","0"
"Bertogne","1","0","0","0","0","0","1","0","1","0"
"Fauvillers","0","0","0","0","0","0","0","0","1","0"
"Libramont-Chevigny","0","2","0","1","1","1","0","0","0","0"
"Léglise","0","1","0","0","0","0","1","1","0","0"
"Neufchâteau","1","0","4","1","0","0","1","0","0","0"
"Sainte-Ode","0","2","0","1","0","0","1","0","0","0"
"Vaux-sur-Sûre","0","2","0","1","0","0","1","0","0","0"
"POLICE FAMENNE-ARDENNE","5","7","7","6","6","11","13","6","10","1"
"Durbuy","0","0","3","1","1","2","4","3","6","0"
"Erezée","0","0","0","0","0","2","1","1","1","0"
"Gouvy","0","1","1","1","3","0","3","0","1","0"
"Hotton","0","2","0","1","0","0","1","0","1","0"
"Houffalize","0","0","1","0","0","2","0","0","0","0"
"La Roche-en-Ardenne","2","2","0","1","1","1","0","0","0","0"
"Manhay","0","0","0","0","0","0","0","0","0","0"
"Marche-en-Famenne","2","2","1","0","1","1","2","0","0","0"
"Nassogne","1","0","0","2","0","2","0","0","0","0"
"Rendeux","0","0","0","0","0","0","0","0","0","0"
"Tenneville","0","0","0","0","0","0","1","0","0","0"
"Vielsalm","0","0","1","0","0","1","1","2","1","1"
"POLICE SEMOIS ET LESSE","2","6","9","2","1","4","3","4","1","0"
"Bertrix","0","2","1","1","0","0","0","0","0","0"
"Bouillon","1","2","0","0","0","0","1","2","0","0"
"Daverdisse","0","0","0","0","0","0","0","0","0","0"
"Herbeumont","1","0","1","1","0","0","0","0","0","0"
"Libin","0","0","1","0","0","1","1","1","0","0"
"Paliseul","0","1","0","0","1","0","0","0","1","0"
"Saint-Hubert","0","0","4","0","0","3","1","1","0","0"
"Tellin","0","0","0","0","0","0","0","0","0","0"
"Wellin","0","1","2","0","0","0","0","0","0","0"
"ZONE DE POLICE DE GAUME","4","11","4","4","3","2","3","3","2","0"
"Chiny","0","3","0","0","1","0","0","0","0","0"
"Etalle","0","0","0","0","0","1","1","1","0","0"
"Florenville","0","3","1","2","0","0","1","0","0","0"
"Meix-devant-Virton","4","1","0","0","1","0","0","0","0","0"
"Rouvroy","0","2","1","0","0","1","0","1","0","0"
"Tintigny","0","0","0","0","1","0","0","0","1","0"
"Virton","0","2","2","2","0","0","1","1","1","0"
"ZP ARLON/ATTERT/HABAY/MARTELANGE","2","12","5","2","3","3","2","4","3","0"
"Arlon","2","8","5","1","2","3","1","4","3","0"
"Attert","0","2","0","0","1","0","1","0","0","0"
"Habay","0","1","0","0","0","0","0","0","0","0"
"Martelange","0","1","0","1","0","0","0","0","0","0"
"ZP SUD-LUXEMBOURG","3","20","5","5","3","2","2","3","3","1"
"Aubange","2","13","4","3","2","2","1","1","3","1"
"Messancy","1","3","1","0","0","0","1","1","0","0"
"Musson","0","4","0","2","1","0","0","1","0","0"
"Saint-Léger","0","0","0","0","0","0","0","0","0","0"
"Namur","83","95","78","75","68","47","44","30","43","4"
"Namur","83","95","78","75","68","47","44","30","43","4"
"CONDROZ-FAMENNE","1","4","7","3","5","3","3","1","3","1"
"Ciney","0","1","0","2","2","2","1","1","2","1"
"Hamois","0","1","0","0","1","1","0","0","0","0"
"Havelange","1","2","3","0","0","0","1","0","0","0"
"Somme-Leuze","0","0","4","1","2","0","1","0","1","0"
"FLOWAL","7","8","7","4","5","4","2","2","2","0"
"Florennes","1","2","4","1","2","0","0","1","1","0"
"Walcourt","6","6","3","3","3","4","2","1","1","0"
"HERMETON ET HEURE","3","1","3","2","3","2","1","1","0","0"
"Cerfontaine","2","0","0","0","0","0","0","0","0","0"
"Doische","0","1","2","1","1","0","1","0","0","0"
"Philippeville","1","0","1","1","2","2","0","1","0","0"
"ORNEAU-MEHAIGNE","8","4","0","5","0","1","3","1","5","0"
"Eghezée","1","1","0","2","0","1","0","0","2","0"
"Gembloux","6","3","0","2","0","0","2","0","3","0"
"La Bruyère","1","0","0","1","0","0","1","1","0","0"
"POLICE ENTRE SAMBRE ET MEUSE","4","10","6","7","7","3","1","0","7","1"
"Floreffe","1","1","1","2","0","0","0","0","0","0"
"Fosses-la-Ville","0","5","0","4","1","1","1","0","2","1"
"Mettet","3","3","3","1","3","2","0","0","4","0"
"Profondeville","0","1","2","0","3","0","0","0","1","0"
"POLICE HOUILLE-SEMOIS","2","2","2","1","4","2","1","3","0","1"
"Beauraing","1","1","1","1","2","0","0","0","0","0"
"Bièvre","0","0","0","0","1","1","0","0","0","0"
"Gedinne","0","1","0","0","0","1","0","2","0","0"
"Vresse-sur-Semois","1","0","1","0","1","0","1","1","0","1"
"POLICE JEMEPPE S/SAMBRE","5","7","1","0","2","2","1","1","2","0"
"Jemeppe-sur-Sambre","5","7","1","0","2","2","1","1","2","0"
"SAMSOM","10","2","4","7","3","5","4","0","2","0"
"Sambreville","10","2","3","5","2","3","3","0","2","0"
"Sombreffe","0","0","1","2","1","2","1","0","0","0"
"ZONE DE POLICE DES 3 VALLEES","3","7","8","9","8","0","5","4","3","0"
"Couvin","2","5","8","8","6","0","5","4","2","0"
"Viroinval","1","2","0","1","2","0","0","0","1","0"
"ZONE DES ARCHES","4","13","9","5","6","9","8","3","2","1"
"Andenne","3","8","3","2","3","5","5","2","1","1"
"Assesse","0","1","1","0","1","0","0","0","0","0"
"Fernelmont","1","0","2","1","1","1","1","0","0","0"
"Gesves","0","4","2","1","0","3","0","1","0","0"
"Ohey","0","0","1","1","1","0","2","0","1","0"
"ZONE HAUTE-MEUSE","5","7","7","5","4","5","2","3","2","0"
"Anhée","0","1","1","0","2","0","0","0","0","0"
"Dinant","2","3","3","3","1","0","2","0","0","0"
"Hastière","3","0","1","1","1","2","0","2","0","0"
"Onhaye","0","1","1","0","0","1","0","0","0","0"
"Yvoir","0","2","1","1","0","2","0","1","2","0"
"ZP LESSE ET LHOMME","2","1","3","5","2","2","1","1","1","0"
"Houyet","0","0","1","0","1","0","1","0","0","0"
"Rochefort","2","1","2","5","1","2","0","1","1","0"
"ZP NAMUR CAPITALE","29","29","21","22","19","9","12","10","14","0"
"Namur","29","29","21","22","19","9","12","10","14","0"
"Onbekend","2","0","0","0","0","0","0","0","0","0"
"Onbekend","2","0","0","0","0","0","0","0","0","0"
"Onbekend","2","0","0","0","0","0","0","0","0","0"
"Onbekend","2","0","0","0","0","0","0","0","0","0"
"Onbekend","2","0","0","0","0","0","0","0","0","0"
