"","2000","2011","2012","2013","2014","2015","2016","2017","2018","2019 (*)"
"Koksijde","6","6","6","0","0","1","2","3","3","0"
"Nieuwpoort","1","2","1","0","1","4","1","2","2","1"
"Waals Gewest","1.999","1.815","1.857","2.175","2.106","2.134","1.865","1.900","1.916","349"
"Brabant wallon","87","73","72","66","71","78","44","85","96","15"
"Brabant wallon","87","73","72","66","71","78","44","85","96","15"
"ARDENNES BRABANCONNES","1","1","0","0","0","0","0","1","0","1"
"Beauvechain","0","0","0","0","0","0","0","1","0","0"
"Chaumont-Gistoux","0","0","0","0","0","0","0","0","0","0"
"Grez-Doiceau","1","1","0","0","0","0","0","0","0","1"
"Incourt","0","0","0","0","0","0","0","0","0","0"
"LA MAZERINE","2","7","5","4","3","2","3","3","3","3"
"La Hulpe","1","2","2","2","0","0","0","0","0","1"
"Lasne","0","2","2","0","1","0","1","1","0","0"
"Rixensart","1","3","1","2","2","2","2","2","3","2"
"ORNE - THYLE","3","0","0","3","1","0","0","4","5","0"
"Chastre","1","0","0","0","0","0","0","0","0","0"
"Court-Saint-Etienne","1","0","0","1","1","0","0","1","1","0"
"Mont-Saint-Guibert","0","0","0","0","0","0","0","1","3","0"
"Villers-la-Ville","1","0","0","2","0","0","0","2","1","0"
"Walhain","0","0","0","0","0","0","0","0","0","0"
"OTTIGNIES - LOUVAIN-LA-NEUVE","20","6","15","10","14","8","2","7","10","2"
"Ottignies-Louvain-la-Neuve","20","6","15","10","14","8","2","7","10","2"
"POLICE LOCALE DE WATERLOO","7","14","8","8","7","7","2","9","9","3"
"Waterloo","7","14","8","8","7","7","2","9","9","3"
"POLICE LOCALE WAVRE","19","7","7","14","12","4","5","15","19","0"
"Wavre","19","7","7","14","12","4","5","15","19","0"
"ZONE DE BRAINE-L'ALLEUD","8","7","12","5","9","10","7","11","11","0"
"Braine-l'Alleud","8","7","12","5","9","10","7","11","11","0"
"ZONE DE POLICE DE JODOIGNE","2","2","1","0","1","2","3","3","2","0"
"Hélécine","0","0","0","0","0","0","0","1","0","0"
"Jodoigne","2","2","0","0","0","2","3","1","1","0"
"Orp-Jauche","0","0","0","0","0","0","0","0","0","0"
"Perwez","0","0","1","0","1","0","0","1","0","0"
"Ramillies","0","0","0","0","0","0","0","0","1","0"
"ZONE NIVELLES - GENAPPE","16","10","9","9","9","26","8","16","15","6"
"Genappe","1","0","0","0","0","1","0","2","0","2"
"Nivelles","15","10","9","9","9","25","8","14","15","4"
"ZONE OUEST BRABANT WALLON","9","19","15","13","15","19","14","16","22","0"
"Braine-le-Château","2","0","2","1","1","1","0","0","3","0"
"Ittre","0","1","0","0","0","0","0","1","0","0"
"Rebecq","2","6","0","0","4","1","1","1","2","0"
"Tubize","5","12","13","12","10","17","13","14","17","0"
"Hainaut","828","721","828","886","948","865","842","847","857","173"
"Hainaut (Charleroi)","359","435","499","568","620","568","505","507","503","99"
"BOTTE DU HAINAUT","3","3","2","2","4","2","2","2","8","0"
"Beaumont","0","1","0","1","1","0","0","0","1","0"
"Chimay","1","1","1","0","3","1","1","0","4","0"
"Froidchapelle","1","1","1","0","0","1","0","2","1","0"
"Momignies","0","0","0","1","0","0","1","0","2","0"
"Sivry-Rance","1","0","0","0","0","0","0","0","0","0"
"GERMINALT","24","3","10","12","10","13","12","5","8","0"
"Gerpinnes","2","0","3","2","3","1","6","1","2","0"
"Ham-sur-Heure-Nalinnes","0","0","1","3","3","2","1","0","2","0"
"Montigny-le-Tilleul","19","1","4","5","3","4","4","1","4","0"
"Thuin","3","2","2","2","1","6","1","3","0","0"
"LERMES","5","9","11","2","5","3","4","5","3","1"
"Erquelinnes","4","7","5","1","3","2","4","2","1","0"
"Estinnes","1","0","3","0","0","0","0","2","1","0"
"Lobbes","0","0","3","1","1","1","0","0","0","1"
"Merbes-le-Château","0","2","0","0","1","0","0","1","1","0"
"POLICE LOCALE MARIEMONT","29","16","25","13","23","22","21","20","22","3"
"Chapelle-lez-Herlaimont","9","6","5","3","8","8","6","6","4","1"
"Manage","10","8","14","4","5","9","7","6","11","1"
"Morlanwelz","5","1","6","3","10","5","4","7","6","1"
"Seneffe","5","1","0","3","0","0","4","1","1","0"
"ZONE DES TRIEUX","36","15","27","35","51","35","26","19","14","0"
"Courcelles","10","5","20","26","33","28","17","10","11","0"
"Fontaine-l'Evêque","26","10","7","9","18","7","9","9","3","0"
"ZP AISEAU-PRESLES/CHATELET/FARCIENNES","25","12","21","24","29","27","24","24","19","5"
"Aiseau-Presles","2","0","2","0","2","0","0","1","1","0"
"Châtelet","23","11","18","22","25","23","21","22","17","3"
"Farciennes","0","1","1","2","2","4","3","1","1","2"
"ZP ANDERLUES/BINCHE","76","29","37","35","26","29","24","20","15","2"
"Anderlues","22","8","6","6","7","4","4","3","2","1"
"Binche","54","21","31","29","19","25","20","17","13","1"
"ZP CHARLEROI","151","341","355","435","460","416","385","403","407","88"
"Charleroi","151","341","355","435","460","416","385","403","407","88"
"ZP FLEURUS/LES BONS VILLERS/PONT-A-CELLES","10","7","11","10","12","21","7","9","7","0"
"Fleurus","5","3","10","3","7","14","4","5","4","0"
"Les Bons Villers","0","2","0","2","1","1","0","1","0","0"
"Pont-à-Celles","5","2","1","5","4","6","3","3","3","0"
"Hainaut (Mons)","469","286","329","318","328","297","337","340","354","74"
"BELOEIL / LEUZE -HT","7","4","2","2","3","1","5","5","5","0"
"Beloeil","5","1","1","1","2","1","1","2","2","0"
"Leuze-en-Hainaut","2","3","1","1","1","0","4","3","3","0"
"POLICE BORAINE","125","13","29","32","24","30","33","43","42","8"
"Boussu","27","6","11","5","3","5","10","11","14","0"
"Colfontaine","27","3","5","4","6","4","10","6","6","1"
"Frameries","15","1","6","5","5","6","2","7","6","1"
"Quaregnon","19","1","1","5","5","5","4","11","12","1"
"Saint-Ghislain","37","2","6","13","5","10","7","8","4","5"
"POLICE DES HAUTS-PAYS","45","13","14","12","14","11","18","9","13","0"
"Dour","21","7","7","8","12","9","14","7","8","0"
"Hensies","11","0","3","1","0","0","1","0","2","0"
"Honnelles","2","0","0","0","0","0","0","0","1","0"
"Quiévrain","11","6","4","3","2","2","3","2","2","0"
"POLICE LOCALE VILLE ATH","5","7","9","7","12","9","6","13","17","2"
"Ath","5","7","9","7","12","9","6","13","17","2"
"ZONE DE POLICE DE MOUSCRON","42","25","24","24","23","20","17","22","30","12"
"Moeskroen","42","25","24","24","23","20","17","22","30","12"
"ZONE DE POLICE DU TOURNAISIS","41","75","68","54","67","72","68","35","51","10"
"Antoing","2","5","0","0","1","1","2","0","0","1"
"Brunehaut","0","0","1","0","0","0","0","1","1","0"
"Rumes","1","2","1","1","0","0","0","0","2","0"
"Tournai","38","68","66","53","66","71","66","34","48","9"
"ZONE DE SYLLE ET DENDRE","7","3","6","2","4","3","2","2","2","0"
"Brugelette","0","0","0","0","2","1","0","0","1","0"
"Chièvres","1","1","0","0","1","0","0","1","0","0"
"Edingen","3","2","1","1","1","2","2","1","1","0"
"Jurbise","2","0","3","1","0","0","0","0","0","0"
"Lens","0","0","1","0","0","0","0","0","0","0"
"Silly","1","0","1","0","0","0","0","0","0","0"
"ZONE DES COLLINES","5","7","4","3","6","5","4","2","5","1"
"Ellezelles","0","0","1","0","0","0","1","1","0","0"
"Frasnes-lez-Anvaing","0","1","0","0","1","0","0","0","1","0"
"Lessines","5","6","3","3","5","4","3","1","4","1"
"Vloesberg","0","0","0","0","0","1","0","0","0","0"
"ZONE DU VAL DE L'ESCAUT","3","3","1","4","2","0","1","4","3","0"
"Celles","0","0","0","0","0","0","0","0","0","0"
"Estaimpuis","2","2","0","3","1","0","0","0","1","0"
"Mont-de-l'Enclus","0","0","0","0","0","0","0","0","1","0"
"Pecq","1","1","1","1","1","0","1","4","1","0"
"ZONE MONS - QUEVY","99","54","84","96","92","69","90","125","103","25"
"Mons","96","54","84","94","92","69","90","122","103","25"
"Quévy","3","0","0","2","0","0","0","3","0","0"
"ZP BERNISSART/PERUWELZ","14","8","2","5","12","3","6","7","10","0"
"Bernissart","5","2","0","0","1","0","3","1","5","0"
"Péruwelz","9","6","2","5","11","3","3","6","5","0"
"ZP COMINES-WARNETON","15","2","3","6","2","5","2","4","2","0"
"Komen-Waasten","15","2","3","6","2","5","2","4","2","0"
"ZP HAUTE SENNE","13","21","10","13","12","13","16","19","17","2"
"Braine-le-Comte","5","6","6","6","7","6","5","5","9","1"
"Ecaussinnes","1","4","0","2","1","0","3","1","2","0"
"Le Roeulx","1","0","0","0","0","2","0","3","1","0"
"Soignies","6","11","4","5","4","5","8","10","5","1"
"ZP LA LOUVIERE","48","51","73","58","55","56","69","50","54","14"
"La Louvière","48","51","73","58","55","56","69","50","54","14"
"Liège","905","898","846","1.116","981","1.086","877","827","844","135"
"Eupen","9","6","2","8","4","4","0","3","8","1"
"POLIZEIZONE EIFEL","3","2","0","0","0","0","0","0","0","0"
"Amel","1","0","0","0","0","0","0","0","0","0"
"Burg-Reuland","0","0","0","0","0","0","0","0","0","0"
"Büllingen","0","0","0","0","0","0","0","0","0","0"
"Bütgenbach","1","1","0","0","0","0","0","0","0","0"
"Sankt Vith","1","1","0","0","0","0","0","0","0","0"
"POLIZEIZONE WESER-GÖHL","6","4","2","8","4","4","0","3","8","1"
"Eupen","5","0","1","7","2","2","0","3","7","1"
"Kelmis","0","4","1","1","2","1","0","0","0","0"
"Lontzen","1","0","0","0","0","1","0","0","1","0"
"Raeren","0","0","0","0","0","0","0","0","0","0"
"Liège","896","892","844","1.108","977","1.082","877","824","836","134"
"FAGNES","7","3","3","2","4","2","2","4","3","0"
"Jalhay","1","0","0","0","0","0","0","1","0","0"
"Spa","4","2","3","2","4","2","2","1","1","0"
"Theux","2","1","0","0","0","0","0","2","2","0"
"HESBAYE","6","0","2","5","5","2","2","8","10","2"
"Berloz","0","0","0","0","0","0","0","0","0","0"
"Crisnée","0","0","0","0","0","0","0","0","0","0"
"Donceel","0","0","0","0","0","0","0","0","0","0"
"Faimes","0","0","0","0","0","0","0","0","0","0"
"Fexhe-le-Haut-Clocher","1","0","0","0","0","0","0","0","0","0"
"Geer","0","0","0","0","0","0","0","0","1","0"
"Oreye","0","0","0","0","0","0","1","0","0","0"
"Remicourt","1","0","0","0","0","0","0","0","0","0"
"Waremme","4","0","2","5","5","2","1","8","9","2"
"HESBAYE OUEST","4","1","0","3","4","4","3","5","2","1"
"Braives","0","0","0","0","1","0","0","0","0","0"
"Burdinne","1","0","0","0","0","2","1","0","0","0"
"Hannut","3","1","0","2","3","2","2","5","2","1"
"Héron","0","0","0","0","0","0","0","0","0","0"
"Lincent","0","0","0","1","0","0","0","0","0","0"
"Wasseiges","0","0","0","0","0","0","0","0","0","0"
"PAYS DE HERVE","4","3","3","2","4","3","2","8","6","1"
"Aubel","0","0","0","1","0","1","0","0","0","0"
"Baelen","0","0","0","0","0","0","0","0","0","0"
"Herve","2","0","0","0","1","0","0","4","3","0"
"Limbourg","0","1","0","0","0","0","0","2","1","0"
"Olne","0","0","1","1","1","0","0","0","0","0"
"Plombières","0","0","0","0","0","0","1","1","0","0"
"Thimister-Clermont","0","0","0","0","0","0","0","0","0","0"
"Welkenraedt","2","2","2","0","2","2","1","1","2","1"
"POLICE ANS - ST-NICOLAS","44","24","31","47","49","47","24","21","23","12"
"Ans","27","13","13","17","33","15","8","9","11","9"
"Saint-Nicolas","17","11","18","30","16","32","16","12","12","3"
"POLICE DE SERAING - NEUPRE","26","27","43","94","54","93","73","76","47","6"
"Neupré","1","0","0","1","0","0","0","0","0","0"
"Seraing","25","27","43","93","54","93","73","76","47","6"
"POLICE LOCALE DE LIEGE","610","714","648","836","703","791","630","563","586","83"
"Liège","610","714","648","836","703","791","630","563","586","83"
"SECOVA","17","4","7","12","7","9","9","2","10","1"
"Aywaille","4","1","1","2","0","2","2","0","3","0"
"Chaudfontaine","5","0","2","4","2","3","2","1","3","1"
"Esneux","8","1","2","3","4","2","3","1","2","0"
"Sprimont","0","1","0","2","1","1","1","0","2","0"
"Trooz","0","1","2","1","0","1","1","0","0","0"
"VESDRE","71","29","33","12","20","20","32","29","40","6"
"Dison","2","0","5","2","2","1","2","1","4","0"
"Pepinster","3","0","0","0","0","1","1","0","1","0"
"Verviers","66","29","28","10","18","18","29","28","35","6"
"ZONE BASSE MEUSE","12","15","6","7","16","18","14","17","18","7"
"Bassenge","0","0","0","1","0","1","2","3","1","0"
"Blégny","2","0","0","0","0","2","0","1","1","0"
"Dalhem","1","0","0","0","0","0","1","0","0","0"
"Juprelle","2","0","0","0","0","0","2","1","0","0"
"Oupeye","6","5","1","2","5","11","6","4","8","3"
"Visé","1","10","5","4","11","4","3","8","8","4"
"ZONE MEUSE-HESBAYE","9","8","8","9","12","4","6","9","8","1"
"Amay","5","1","2","2","6","2","4","1","1","1"
"Engis","1","3","2","0","4","1","1","1","2","0"
"Saint-Georges-sur-Meuse","1","2","0","1","0","0","0","0","1","0"
"Verlaine","0","0","1","0","2","0","0","0","2","0"
"Villers-le-Bouillet","0","0","0","1","0","0","0","0","0","0"
"Wanze","2","2","3","5","0","1","1","7","2","0"
"ZONE STAVELOT-MALMEDY","5","1","5","4","1","1","2","2","4","0"
"Lierneux","0","1","0","0","0","0","1","0","0","0"
"Malmedy","4","0","1","3","1","1","1","0","4","0"
"Stavelot","0","0","3","1","0","0","0","1","0","0"
"Stoumont","1","0","0","0","0","0","0","0","0","0"
"Trois-Ponts","0","0","1","0","0","0","0","1","0","0"
"Waimes","0","0","0","0","0","0","0","0","0","0"
"ZP AWANS/GRACE-HOLLOGNE","12","9","4","11","17","12","9","9","10","0"
"Awans","4","2","0","1","0","1","2","1","3","0"
"Grâce-Hollogne","8","7","4","10","17","11","7","8","7","0"
"ZP BEYNE-FLERON-SOUMAGNE","19","16","6","17","14","20","17","19","14","5"
"Beyne-Heusay","5","2","1","7","5","6","0","1","5","1"
"Fléron","9","10","4","8","8","12","14","11","6","4"
"Soumagne","5","4","1","2","1","2","3","7","3","0"
"ZP DU CONDROZ","5","0","2","0","2","1","1","2","1","2"
"Anthisnes","1","0","0","0","0","0","0","0","0","0"
"Clavier","0","0","0","0","0","0","0","0","0","0"
"Comblain-au-Pont","1","0","1","0","0","0","0","0","1","1"
"Ferrières","1","0","0","0","0","0","0","0","0","0"
"Hamoir","0","0","0","0","0","0","0","1","0","0"
"Marchin","1","0","1","0","0","0","1","0","0","1"
"Modave","0","0","0","0","0","0","0","0","0","0"
"Nandrin","1","0","0","0","2","1","0","1","0","0"
"Ouffet","0","0","0","0","0","0","0","0","0","0"
"Tinlot","0","0","0","0","0","0","0","0","0","0"
"ZP FLEMALLE","7","5","4","9","8","8","2","9","10","2"
"Flémalle","7","5","4","9","8","8","2","9","10","2"
"ZP HERSTAL","17","22","26","23","41","37","42","23","30","3"
"Herstal","17","22","26","23","41","37","42","23","30","3"
"ZP HUY","21","11","13","15","16","10","7","18","14","2"
"Huy","21","11","13","15","16","10","7","18","14","2"
"Luxembourg","57","36","26","33","29","23","26","32","31","8"
"Luxembourg","57","36","26","33","29","23","26","32","31","8"
"CENTRE ARDENNE","10","3","4","6","2","1","2","9","5","3"
"Bastogne","1","2","1","4","1","1","1","6","3","2"
"Bertogne","0","0","0","0","0","0","0","0","0","0"
"Fauvillers","0","0","0","0","0","0","0","0","0","0"
"Libramont-Chevigny","7","0","2","2","0","0","1","3","2","1"
"Léglise","0","0","0","0","0","0","0","0","0","0"
"Neufchâteau","2","1","1","0","1","0","0","0","0","0"
"Sainte-Ode","0","0","0","0","0","0","0","0","0","0"
"Vaux-sur-Sûre","0","0","0","0","0","0","0","0","0","0"
"POLICE FAMENNE-ARDENNE","14","8","4","10","5","5","8","6","7","2"
"Durbuy","3","2","0","1","0","1","1","1","2","0"
"Erezée","0","0","0","0","0","0","1","0","0","0"
"Gouvy","0","0","0","0","0","0","0","0","1","0"
"Hotton","1","1","0","0","0","0","2","1","1","1"
"Houffalize","0","0","0","1","1","1","0","0","0","0"
"La Roche-en-Ardenne","2","1","0","0","0","0","0","0","1","0"
"Manhay","0","0","0","0","0","0","0","0","0","0"
"Marche-en-Famenne","8","4","4","6","2","1","3","2","2","0"
"Nassogne","0","0","0","0","0","0","0","0","0","0"
"Rendeux","0","0","0","0","0","0","0","0","0","0"
"Tenneville","0","0","0","0","0","0","0","0","0","0"
"Vielsalm","0","0","0","2","2","2","1","2","0","1"
"POLICE SEMOIS ET LESSE","5","0","0","0","0","0","1","1","2","1"
"Bertrix","1","0","0","0","0","0","0","0","0","1"
"Bouillon","1","0","0","0","0","0","0","0","1","0"
"Daverdisse","0","0","0","0","0","0","0","0","0","0"
"Herbeumont","0","0","0","0","0","0","0","0","1","0"
"Libin","0","0","0","0","0","0","0","0","0","0"
"Paliseul","1","0","0","0","0","0","0","0","0","0"
"Saint-Hubert","2","0","0","0","0","0","0","1","0","0"
"Tellin","0","0","0","0","0","0","0","0","0","0"
"Wellin","0","0","0","0","0","0","1","0","0","0"
"ZONE DE POLICE DE GAUME","11","2","0","3","2","2","1","3","4","0"
"Chiny","0","0","0","0","1","0","0","0","1","0"
"Etalle","0","0","0","0","0","0","0","0","1","0"
"Florenville","1","0","0","0","0","1","0","1","1","0"
"Meix-devant-Virton","0","0","0","0","0","0","0","0","0","0"
"Rouvroy","0","0","0","0","0","0","0","0","0","0"
"Tintigny","0","0","0","0","0","0","0","0","0","0"
"Virton","10","2","0","3","1","1","1","2","1","0"
"ZP ARLON/ATTERT/HABAY/MARTELANGE","12","10","11","8","7","12","4","8","5","1"
"Arlon","11","10","11","8","7","10","3","7","5","1"
"Attert","0","0","0","0","0","0","0","0","0","0"
"Habay","1","0","0","0","0","1","1","0","0","0"
"Martelange","0","0","0","0","0","1","0","1","0","0"
"ZP SUD-LUXEMBOURG","5","13","7","6","13","3","10","5","8","1"
"Aubange","1","10","5","4","10","1","8","4","7","1"
"Messancy","3","3","1","2","2","0","2","0","0","0"
"Musson","0","0","1","0","1","2","0","0","0","0"
"Saint-Léger","1","0","0","0","0","0","0","1","1","0"
"Namur","122","87","85","74","77","82","76","109","88","18"
"Namur","122","87","85","74","77","82","76","109","88","18"
"CONDROZ-FAMENNE","5","5","1","0","2","3","2","2","1","0"
"Ciney","5","5","1","0","2","3","2","1","0","0"
"Hamois","0","0","0","0","0","0","0","1","0","0"
"Havelange","0","0","0","0","0","0","0","0","1","0"
"Somme-Leuze","0","0","0","0","0","0","0","0","0","0"
"FLOWAL","2","1","4","4","2","4","1","5","4","0"
"Florennes","1","0","2","2","2","4","0","3","3","0"
"Walcourt","1","1","2","2","0","0","1","2","1","0"
"HERMETON ET HEURE","5","0","1","0","0","1","0","3","3","1"
"Cerfontaine","2","0","0","0","0","0","0","2","1","1"
"Doische","0","0","0","0","0","0","0","0","0","0"
"Philippeville","3","0","1","0","0","1","0","1","2","0"
"ORNEAU-MEHAIGNE","8","9","3","3","7","2","5","5","5","3"
"Eghezée","2","1","1","0","0","0","2","1","3","0"
"Gembloux","6","7","2","3","7","2","2","4","2","3"
"La Bruyère","0","1","0","0","0","0","1","0","0","0"
"POLICE ENTRE SAMBRE ET MEUSE","4","1","1","2","1","1","2","5","0","0"
"Floreffe","0","1","0","0","1","1","0","0","0","0"
"Fosses-la-Ville","2","0","1","1","0","0","0","1","0","0"
"Mettet","1","0","0","1","0","0","0","3","0","0"
"Profondeville","1","0","0","0","0","0","2","1","0","0"
"POLICE HOUILLE-SEMOIS","0","1","0","1","1","0","0","1","1","0"
"Beauraing","0","1","0","1","1","0","0","1","1","0"
"Bièvre","0","0","0","0","0","0","0","0","0","0"
"Gedinne","0","0","0","0","0","0","0","0","0","0"
"Vresse-sur-Semois","0","0","0","0","0","0","0","0","0","0"
"POLICE JEMEPPE S/SAMBRE","3","4","3","2","4","3","3","0","0","0"
"Jemeppe-sur-Sambre","3","4","3","2","4","3","3","0","0","0"
"SAMSOM","22","4","5","7","1","5","4","10","8","0"
"Sambreville","22","4","4","7","1","5","4","9","8","0"
"Sombreffe","0","0","1","0","0","0","0","1","0","0"
"ZONE DE POLICE DES 3 VALLEES","3","1","2","1","3","1","2","2","3","0"
"Couvin","3","1","1","1","3","1","1","2","2","0"
"Viroinval","0","0","1","0","0","0","1","0","1","0"
"ZONE DES ARCHES","10","7","7","0","3","3","8","9","2","2"
"Andenne","8","7","5","0","3","3","8","9","1","2"
"Assesse","0","0","0","0","0","0","0","0","1","0"
"Fernelmont","0","0","1","0","0","0","0","0","0","0"
"Gesves","1","0","0","0","0","0","0","0","0","0"
"Ohey","1","0","1","0","0","0","0","0","0","0"
"ZONE HAUTE-MEUSE","4","3","2","4","2","7","4","3","7","1"
"Anhée","0","0","0","0","0","0","1","0","0","0"
"Dinant","4","3","2","3","2","7","3","3","6","1"
"Hastière","0","0","0","1","0","0","0","0","0","0"
"Onhaye","0","0","0","0","0","0","0","0","0","0"
"Yvoir","0","0","0","0","0","0","0","0","1","0"
"ZP LESSE ET LHOMME","3","2","0","3","2","2","2","1","2","0"
"Houyet","1","0","0","0","0","0","1","0","0","0"
"Rochefort","2","2","0","3","2","2","1","1","2","0"
"ZP NAMUR CAPITALE","53","49","56","47","49","50","43","63","52","11"
"Namur","53","49","56","47","49","50","43","63","52","11"
"Onbekend","109","0","0","0","0","0","0","0","0","0"
"Onbekend","109","0","0","0","0","0","0","0","0","0"
"Onbekend","109","0","0","0","0","0","0","0","0","0"
"Onbekend","109","0","0","0","0","0","0","0","0","0"
"Onbekend","109","0","0","0","0","0","0","0","0","0"
