"","2000","2011","2012","2013","2014","2015","2016","2017","2018","2019 (*)"
"PZ OOSTENDE","547","1.075","638","414","342","241","194","183","250","27"
"Oostende","547","1.075","638","414","342","241","194","183","250","27"
"REGIO TIELT","62","79","95","99","94","89","88","62","40","8"
"Ardooie","6","13","11","21","28","26","16","11","7","1"
"Lichtervelde","11","2","6","23","12","20","13","18","10","2"
"Pittem","10","9","6","8","8","4","5","2","1","0"
"Ruiselede","3","5","10","7","9","5","3","9","2","0"
"Tielt","25","30","44","27","25","24","34","12","8","4"
"Wingene","7","20","18","13","12","10","17","10","12","1"
"VLAS","458","516","409","247","269","242","253","177","140","46"
"Kortrijk","430","489","356","216","250","219","219","156","127","42"
"Kuurne","27","23","46","29","18","16","31","18","9","4"
"Lendelede","1","4","7","2","1","7","3","3","4","0"
"WESTKUST","243","187","187","141","88","62","110","94","101","4"
"De Panne","125","73","66","54","35","12","54","27","33","3"
"Koksijde","72","62","76","52","31","21","28","44","33","1"
"Nieuwpoort","46","52","45","35","22","29","28","23","35","0"
"Waals Gewest","34.393","26.484","26.452","23.457","24.376","22.549","21.671","19.950","19.459","4.677"
"Brabant wallon","2.261","1.682","1.606","1.325","1.460","1.334","1.381","1.540","1.255","280"
"Brabant wallon","2.261","1.682","1.606","1.325","1.460","1.334","1.381","1.540","1.255","280"
"ARDENNES BRABANCONNES","65","103","69","92","74","57","75","45","63","9"
"Beauvechain","17","17","10","15","21","4","21","7","8","1"
"Chaumont-Gistoux","17","31","13","33","25","17","23","9","23","5"
"Grez-Doiceau","23","35","33","32","21","21","14","23","20","2"
"Incourt","8","20","13","12","7","15","17","6","12","1"
"LA MAZERINE","266","129","120","156","180","141","129","195","146","37"
"La Hulpe","102","32","36","31","48","36","43","43","26","7"
"Lasne","47","28","28","30","38","36","14","23","26","9"
"Rixensart","117","69","56","95","94","69","72","129","94","21"
"ORNE - THYLE","119","102","92","98","93","105","163","149","105","26"
"Chastre","13","16","13","9","13","17","14","19","11","2"
"Court-Saint-Etienne","31","25","25","19","17","12","39","38","31","4"
"Mont-Saint-Guibert","22","20","19","18","14","15","41","16","15","3"
"Villers-la-Ville","34","26","22","29","33","42","31","44","36","8"
"Walhain","19","15","13","23","16","19","38","32","12","9"
"OTTIGNIES - LOUVAIN-LA-NEUVE","375","212","195","146","128","154","157","200","126","16"
"Ottignies-Louvain-la-Neuve","375","212","195","146","128","154","157","200","126","16"
"POLICE LOCALE DE WATERLOO","236","220","327","199","194","159","235","192","155","43"
"Waterloo","236","220","327","199","194","159","235","192","155","43"
"POLICE LOCALE WAVRE","219","145","159","104","151","131","100","163","113","20"
"Wavre","219","145","159","104","151","131","100","163","113","20"
"ZONE DE BRAINE-L'ALLEUD","220","174","183","121","201","130","126","128","122","22"
"Braine-l'Alleud","220","174","183","121","201","130","126","128","122","22"
"ZONE DE POLICE DE JODOIGNE","103","84","67","64","72","62","74","78","76","24"
"Hélécine","15","15","8","4","8","5","5","14","15","2"
"Jodoigne","41","39","27","26","27","30","24","20","20","8"
"Orp-Jauche","14","7","7","6","16","6","16","8","11","3"
"Perwez","28","17","18","17","17","20","22","24","24","7"
"Ramillies","5","6","7","11","4","1","7","12","6","4"
"ZONE NIVELLES - GENAPPE","454","323","210","207","208","197","178","274","240","60"
"Genappe","49","54","47","57","60","31","36","48","64","13"
"Nivelles","405","269","163","150","148","166","142","226","176","47"
"ZONE OUEST BRABANT WALLON","204","190","184","138","159","198","144","116","109","23"
"Braine-le-Château","51","66","62","40","50","57","30","24","30","3"
"Ittre","23","16","21","13","25","24","19","17","19","5"
"Rebecq","33","23","16","31","26","46","18","17","13","2"
"Tubize","97","85","85","54","58","71","77","58","47","13"
"Hainaut","14.664","11.900","12.893","11.497","11.830","11.726","10.087","9.413","9.042","2.039"
"Hainaut (Charleroi)","6.053","5.850","7.083","6.070","6.299","6.190","5.025","5.124","5.048","1.154"
"BOTTE DU HAINAUT","118","96","78","102","90","130","106","74","88","17"
"Beaumont","29","30","21","33","20","28","20","16","15","7"
"Chimay","44","27","19","17","35","57","44","20","33","5"
"Froidchapelle","27","14","18","27","14","26","26","17","13","2"
"Momignies","11","18","18","13","17","9","13","15","19","2"
"Sivry-Rance","7","7","2","12","4","10","3","6","8","1"
"GERMINALT","318","217","229","255","274","333","248","168","201","41"
"Gerpinnes","73","61","52","53","65","61","53","38","49","12"
"Ham-sur-Heure-Nalinnes","42","54","43","63","47","69","51","40","31","11"
"Montigny-le-Tilleul","65","54","52","64","94","138","67","43","68","8"
"Thuin","138","48","82","75","68","65","77","47","53","10"
"LERMES","146","136","169","162","144","168","117","131","130","34"
"Erquelinnes","50","79","86","56","55","62","42","51","72","12"
"Estinnes","37","28","39","45","48","43","31","36","29","12"
"Lobbes","45","19","23","33","27","35","33","24","18","5"
"Merbes-le-Château","14","10","21","28","14","28","11","20","11","5"
"POLICE LOCALE MARIEMONT","448","502","563","392","551","529","428","413","413","115"
"Chapelle-lez-Herlaimont","55","110","104","75","110","94","56","74","82","15"
"Manage","198","161","217","159","195","186","151","135","142","32"
"Morlanwelz","112","111","101","88","119","121","154","121","102","33"
"Seneffe","83","120","141","70","127","128","67","83","87","35"
"ZONE DES TRIEUX","314","230","218","241","284","357","254","208","245","52"
"Courcelles","206","160","162","157","197","260","187","157","181","43"
"Fontaine-l'Evêque","108","70","56","84","87","97","67","51","64","9"
"ZP AISEAU-PRESLES/CHATELET/FARCIENNES","400","324","277","288","270","271","247","238","281","35"
"Aiseau-Presles","47","37","39","36","29","39","28","29","41","8"
"Châtelet","278","251","199","210","213","209","184","167","198","22"
"Farciennes","75","36","39","42","28","23","35","42","42","5"
"ZP ANDERLUES/BINCHE","368","155","155","156","194","177","166","172","91","30"
"Anderlues","91","47","39","32","49","35","32","22","21","10"
"Binche","277","108","116","124","145","142","134","150","70","20"
"ZP CHARLEROI","3.683","3.978","5.187","4.240","4.178","3.928","3.221","3.400","3.262","773"
"Charleroi","3.683","3.978","5.187","4.240","4.178","3.928","3.221","3.400","3.262","773"
"ZP FLEURUS/LES BONS VILLERS/PONT-A-CELLES","258","212","207","234","314","297","238","320","337","57"
"Fleurus","133","109","110","86","159","106","118","161","112","15"
"Les Bons Villers","54","38","20","39","54","44","49","53","55","17"
"Pont-à-Celles","71","65","77","109","101","147","71","106","170","25"
"Hainaut (Mons)","8.611","6.050","5.810","5.427","5.531","5.536","5.062","4.289","3.994","885"
"BELOEIL / LEUZE -HT","91","106","100","88","93","99","78","69","85","28"
"Beloeil","59","75","68","66","46","73","43","60","62","9"
"Leuze-en-Hainaut","32","31","32","22","47","26","35","9","23","19"
"POLICE BORAINE","1.781","533","598","583","480","475","456","377","321","52"
"Boussu","476","133","103","110","86","90","84","64","63","9"
"Colfontaine","244","82","66","50","72","69","64","40","42","5"
"Frameries","357","93","147","135","104","106","96","51","67","12"
"Quaregnon","224","53","93","59","61","70","85","56","36","9"
"Saint-Ghislain","480","172","189","229","157","140","127","166","113","17"
"POLICE DES HAUTS-PAYS","369","225","219","162","164","133","133","74","100","16"
"Dour","183","106","70","66","54","43","61","35","34","4"
"Hensies","74","43","65","40","32","43","35","9","32","7"
"Honnelles","20","21","30","9","39","18","6","6","12","0"
"Quiévrain","92","55","54","47","39","29","31","24","22","5"
"POLICE LOCALE VILLE ATH","166","111","128","106","124","157","158","63","87","15"
"Ath","166","111","128","106","124","157","158","63","87","15"
"ZONE DE POLICE DE MOUSCRON","1.157","736","529","462","575","490","413","369","355","87"
"Moeskroen","1.157","736","529","462","575","490","413","369","355","87"
"ZONE DE POLICE DU TOURNAISIS","589","817","685","748","611","753","695","607","786","127"
"Antoing","23","25","28","31","43","36","31","24","40","5"
"Brunehaut","9","11","18","22","18","14","25","21","19","7"
"Rumes","38","25","27","30","10","13","10","12","5","5"
"Tournai","519","756","612","665","540","690","629","550","722","110"
"ZONE DE SYLLE ET DENDRE","168","125","197","188","156","154","115","66","66","22"
"Brugelette","15","14","8","13","17","14","6","4","4","0"
"Chièvres","14","14","13","13","15","6","6","2","4","1"
"Edingen","72","32","70","45","48","50","37","19","20","7"
"Jurbise","39","28","57","64","36","37","11","16","9","5"
"Lens","15","5","18","9","6","6","4","2","7","2"
"Silly","13","32","31","44","34","41","51","23","22","7"
"ZONE DES COLLINES","95","72","81","103","96","71","41","41","39","10"
"Ellezelles","9","5","10","6","11","11","3","10","1","2"
"Frasnes-lez-Anvaing","22","12","29","20","19","19","13","14","14","1"
"Lessines","57","51","38","73","57","29","24","16","22","5"
"Vloesberg","7","4","4","4","9","12","1","1","2","2"
"ZONE DU VAL DE L'ESCAUT","117","114","127","122","117","93","84","97","71","17"
"Celles","2","8","13","4","14","8","5","10","5","0"
"Estaimpuis","68","63","70","91","68","45","54","61","44","10"
"Mont-de-l'Enclus","5","3","11","6","5","9","4","1","4","0"
"Pecq","42","40","33","21","30","31","21","25","18","7"
"ZONE MONS - QUEVY","2.288","2.045","1.860","1.800","1.789","1.816","1.796","1.495","1.075","243"
"Mons","2.234","1.961","1.806","1.749","1.727","1.769","1.755","1.436","1.042","227"
"Quévy","54","84","54","51","62","47","41","59","33","16"
"ZP BERNISSART/PERUWELZ","246","151","145","115","165","134","93","107","153","35"
"Bernissart","97","59","58","44","63","45","28","25","48","12"
"Péruwelz","149","92","87","71","102","89","65","82","105","23"
"ZP COMINES-WARNETON","136","81","88","84","73","57","56","44","39","18"
"Komen-Waasten","136","81","88","84","73","57","56","44","39","18"
"ZP HAUTE SENNE","429","267","271","360","352","370","273","342","305","69"
"Braine-le-Comte","106","64","74","92","57","121","57","64","72","12"
"Ecaussinnes","47","26","45","28","56","52","41","60","64","7"
"Le Roeulx","97","81","57","131","144","100","100","128","114","29"
"Soignies","179","96","95","109","95","97","75","90","55","21"
"ZP LA LOUVIERE","979","667","782","506","736","734","671","538","512","146"
"La Louvière","979","667","782","506","736","734","671","538","512","146"
"Liège","14.016","9.834","8.812","7.977","8.428","6.864","7.637","6.775","7.082","1.915"
"Eupen","273","147","227","102","100","87","69","118","92","19"
"POLIZEIZONE EIFEL","43","46","61","24","45","28","13","24","27","10"
"Amel","1","4","11","3","10","10","2","2","4","2"
"Burg-Reuland","3","8","7","1","0","0","1","2","6","2"
"Büllingen","5","2","5","3","2","5","5","7","5","3"
"Bütgenbach","13","22","10","1","15","4","1","8","2","0"
"Sankt Vith","21","10","28","16","18","9","4","5","10","3"
"POLIZEIZONE WESER-GÖHL","230","101","166","78","55","59","56","94","65","9"
"Eupen","115","60","67","34","27","24","22","27","35","1"
"Kelmis","56","14","12","17","2","7","10","9","6","1"
"Lontzen","22","20","31","15","10","15","9","22","10","2"
"Raeren","37","7","56","12","16","13","15","36","14","5"
"Liège","13.743","9.687","8.585","7.875","8.328","6.777","7.568","6.657","6.990","1.896"
"FAGNES","165","91","86","90","86","58","40","55","53","10"
"Jalhay","32","28","21","12","18","14","10","10","16","4"
"Spa","58","36","43","49","47","24","13","35","16","3"
"Theux","75","27","22","29","21","20","17","10","21","3"
"HESBAYE","134","135","141","67","79","108","87","105","70","15"
"Berloz","6","4","8","3","8","7","2","7","5","3"
"Crisnée","9","19","9","6","11","16","8","15","9","0"
"Donceel","16","8","10","12","4","5","7","3","7","0"
"Faimes","1","6","9","8","4","2","8","5","5","1"
"Fexhe-le-Haut-Clocher","10","4","2","5","2","11","15","14","5","0"
"Geer","6","4","4","2","2","5","3","0","0","0"
"Oreye","7","6","11","5","9","17","2","7","5","3"
"Remicourt","9","6","13","4","7","7","10","15","7","3"
"Waremme","70","78","75","22","32","38","32","39","27","5"
"HESBAYE OUEST","110","94","104","61","81","83","65","84","74","25"
"Braives","19","23","17","11","9","7","4","7","7","2"
"Burdinne","5","7","4","1","6","7","4","8","10","2"
"Hannut","62","35","41","32","47","33","25","39","24","3"
"Héron","18","10","15","13","14","26","23","17","28","17"
"Lincent","3","11","14","4","1","6","4","6","4","0"
"Wasseiges","3","8","13","0","4","4","5","7","1","1"
"PAYS DE HERVE","375","163","178","130","133","108","161","120","99","23"
"Aubel","12","18","14","11","4","10","6","2","2","1"
"Baelen","29","26","12","10","35","9","7","4","6","1"
"Herve","67","36","51","35","46","26","73","27","35","7"
"Limbourg","39","18","21","21","17","11","19","8","6","2"
"Olne","26","5","4","4","3","2","3","4","8","4"
"Plombières","31","12","29","13","7","12","6","15","3","1"
"Thimister-Clermont","44","11","16","14","10","12","12","26","19","2"
"Welkenraedt","127","37","31","22","11","26","35","34","20","5"
"POLICE ANS - ST-NICOLAS","398","254","208","191","272","168","193","227","288","59"
"Ans","227","142","123","89","110","84","91","119","135","38"
"Saint-Nicolas","171","112","85","102","162","84","102","108","153","21"
"POLICE DE SERAING - NEUPRE","676","822","849","811","816","791","761","678","576","123"
"Neupré","21","56","39","36","25","21","25","32","26","2"
"Seraing","655","766","810","775","791","770","736","646","550","121"
"POLICE LOCALE DE LIEGE","7.589","5.986","4.824","4.514","4.758","3.625","4.529","3.867","4.247","1.221"
"Liège","7.589","5.986","4.824","4.514","4.758","3.625","4.529","3.867","4.247","1.221"
"SECOVA","401","218","187","195","242","188","169","148","130","55"
"Aywaille","58","31","29","34","44","34","29","20","22","4"
"Chaudfontaine","138","42","53","52","68","49","42","31","23","16"
"Esneux","109","90","46","64","43","50","46","58","43","14"
"Sprimont","66","32","34","37","56","35","38","24","29","20"
"Trooz","30","23","25","8","31","20","14","15","13","1"
"VESDRE","1.166","456","554","565","418","389","356","278","203","132"
"Dison","135","54","65","83","77","68","81","34","22","12"
"Pepinster","77","22","37","18","22","17","20","12","28","6"
"Verviers","954","380","452","464","319","304","255","232","153","114"
"ZONE BASSE MEUSE","519","257","242","168","256","167","179","145","192","37"
"Bassenge","37","13","30","17","15","20","14","11","11","2"
"Blégny","94","25","23","17","29","30","29","18","27","6"
"Dalhem","57","11","17","11","6","8","12","6","4","4"
"Juprelle","41","22","10","15","25","16","33","15","20","4"
"Oupeye","139","93","67","51","71","37","44","61","64","11"
"Visé","151","93","95","57","110","56","47","34","66","10"
"ZONE MEUSE-HESBAYE","354","178","196","196","200","221","159","141","153","50"
"Amay","126","54","63","69","60","72","52","46","45","12"
"Engis","23","33","39","23","30","30","21","13","16","4"
"Saint-Georges-sur-Meuse","40","21","25","38","31","39","25","20","17","11"
"Verlaine","28","13","12","17","5","14","8","11","19","13"
"Villers-le-Bouillet","36","21","19","15","30","21","15","24","22","3"
"Wanze","101","36","38","34","44","45","38","27","34","7"
"ZONE STAVELOT-MALMEDY","149","76","74","55","106","76","41","70","66","13"
"Lierneux","11","6","4","1","6","5","2","2","3","2"
"Malmedy","70","24","23","17","28","21","10","25","23","6"
"Stavelot","34","16","23","17","25","19","17","17","19","2"
"Stoumont","12","4","0","6","14","6","2","19","6","3"
"Trois-Ponts","3","3","0","3","12","12","1","3","6","0"
"Waimes","19","23","24","11","21","13","9","4","9","0"
"ZP AWANS/GRACE-HOLLOGNE","203","127","121","125","131","106","95","103","131","22"
"Awans","58","41","26","26","25","27","28","25","24","7"
"Grâce-Hollogne","145","86","95","99","106","79","67","78","107","15"
"ZP BEYNE-FLERON-SOUMAGNE","325","203","160","105","126","167","160","80","121","28"
"Beyne-Heusay","102","46","35","27","28","35","34","19","27","9"
"Fléron","159","79","71","40","65","89","81","25","53","8"
"Soumagne","64","78","54","38","33","43","45","36","41","11"
"ZP DU CONDROZ","239","121","82","98","66","71","48","51","57","6"
"Anthisnes","12","9","9","6","12","12","3","1","9","0"
"Clavier","16","6","9","6","1","5","6","4","5","1"
"Comblain-au-Pont","38","7","13","16","8","9","6","4","10","1"
"Ferrières","15","15","8","8","3","5","4","11","4","1"
"Hamoir","17","6","4","14","3","2","3","4","5","0"
"Marchin","22","5","8","17","6","7","3","5","4","1"
"Modave","13","16","5","8","10","10","8","9","6","1"
"Nandrin","65","39","15","19","12","14","8","7","7","1"
"Ouffet","17","10","5","2","4","6","5","2","6","0"
"Tinlot","24","8","6","2","7","1","2","4","1","0"
"ZP FLEMALLE","199","127","135","121","110","78","110","119","101","10"
"Flémalle","199","127","135","121","110","78","110","119","101","10"
"ZP HERSTAL","522","300","260","212","267","215","316","235","366","56"
"Herstal","522","300","260","212","267","215","316","235","366","56"
"ZP HUY","219","79","184","171","181","158","99","151","63","11"
"Huy","219","79","184","171","181","158","99","151","63","11"
"Luxembourg","962","997","960","878","811","641","553","555","451","118"
"Luxembourg","962","997","960","878","811","641","553","555","451","118"
"CENTRE ARDENNE","131","107","198","184","132","89","86","114","98","24"
"Bastogne","73","43","49","71","45","16","28","33","34","11"
"Bertogne","4","2","6","12","9","1","2","6","5","0"
"Fauvillers","2","2","6","0","3","1","0","1","2","0"
"Libramont-Chevigny","20","25","82","45","43","36","27","23","16","1"
"Léglise","10","6","13","10","5","9","7","12","9","8"
"Neufchâteau","13","17","27","34","18","21","12","17","16","2"
"Sainte-Ode","3","4","1","1","0","2","1","3","3","0"
"Vaux-sur-Sûre","6","8","14","11","9","3","9","19","13","2"
"POLICE FAMENNE-ARDENNE","260","278","280","255","248","204","172","168","130","36"
"Durbuy","45","59","56","52","76","69","71","38","22","7"
"Erezée","12","7","2","7","4","9","9","2","1","1"
"Gouvy","8","11","5","9","11","8","5","1","7","0"
"Hotton","18","19","30","25","13","11","13","7","12","0"
"Houffalize","15","12","26","13","20","13","6","28","10","1"
"La Roche-en-Ardenne","13","27","19","21","12","10","6","12","10","0"
"Manhay","13","12","14","14","9","5","6","5","6","8"
"Marche-en-Famenne","87","90","88","84","61","47","41","41","38","7"
"Nassogne","11","9","9","8","11","11","4","7","6","1"
"Rendeux","8","11","4","1","5","1","0","1","2","5"
"Tenneville","3","5","9","10","2","3","3","5","0","0"
"Vielsalm","27","16","18","11","24","17","8","21","16","6"
"POLICE SEMOIS ET LESSE","157","96","75","66","79","75","97","52","59","9"
"Bertrix","40","29","23","14","18","16","6","8","13","1"
"Bouillon","35","13","11","7","7","4","15","3","14","1"
"Daverdisse","6","0","2","0","1","1","5","1","1","0"
"Herbeumont","3","5","8","4","1","3","10","8","1","0"
"Libin","9","10","3","3","7","11","6","8","7","0"
"Paliseul","7","6","1","6","3","7","17","2","3","0"
"Saint-Hubert","15","14","9","9","13","4","5","10","2","0"
"Tellin","19","10","12","16","26","22","29","10","16","6"
"Wellin","23","9","6","7","3","7","4","2","2","1"
"ZONE DE POLICE DE GAUME","118","104","92","83","45","30","37","29","26","11"
"Chiny","11","8","9","5","4","5","7","6","4","0"
"Etalle","10","11","6","5","9","0","1","2","2","2"
"Florenville","21","12","19","15","6","7","11","7","5","3"
"Meix-devant-Virton","4","4","5","4","3","3","1","0","1","0"
"Rouvroy","25","12","4","6","0","0","0","0","1","0"
"Tintigny","2","6","4","2","2","2","3","0","0","1"
"Virton","45","51","45","46","21","13","14","14","13","5"
"ZP ARLON/ATTERT/HABAY/MARTELANGE","169","192","167","150","168","118","88","126","84","27"
"Arlon","145","141","128","105","128","97","61","101","57","17"
"Attert","2","4","5","1","0","0","1","2","5","3"
"Habay","19","44","29","39","30","21","23","22","20","4"
"Martelange","3","3","5","5","10","0","3","1","2","3"
"ZP SUD-LUXEMBOURG","127","220","148","140","139","125","73","66","54","11"
"Aubange","92","147","98","91","83","94","41","42","27","5"
"Messancy","26","45","34","27","32","27","24","17","21","4"
"Musson","5","20","14","18","19","4","3","4","2","1"
"Saint-Léger","4","8","2","4","5","0","5","3","4","1"
"Namur","2.490","2.071","2.181","1.780","1.847","1.984","2.013","1.667","1.629","325"
"Namur","2.490","2.071","2.181","1.780","1.847","1.984","2.013","1.667","1.629","325"
"CONDROZ-FAMENNE","149","112","96","55","67","74","143","103","39","13"
"Ciney","98","66","52","28","40","56","69","58","27","11"
"Hamois","15","18","20","4","11","5","13","18","2","1"
"Havelange","17","16","15","10","3","9","54","20","4","0"
"Somme-Leuze","19","12","9","13","13","4","7","7","6","1"
"FLOWAL","98","106","83","101","145","86","72","77","85","18"
"Florennes","31","37","28","34","43","28","26","26","29","3"
"Walcourt","67","69","55","67","102","58","46","51","56","15"
"HERMETON ET HEURE","73","42","72","45","40","41","37","37","40","14"
"Cerfontaine","34","11","7","20","10","18","8","11","13","6"
"Doische","7","4","2","7","6","2","0","4","8","0"
"Philippeville","32","27","63","18","24","21","29","22","19","8"
"ORNEAU-MEHAIGNE","259","168","204","141","149","198","204","165","150","64"
"Eghezée","56","37","72","44","31","77","67","47","48","25"
"Gembloux","165","108","87","82","81","78","91","74","64","21"
"La Bruyère","38","23","45","15","37","43","46","44","38","18"
"POLICE ENTRE SAMBRE ET MEUSE","121","142","147","115","121","130","91","72","77","23"
"Floreffe","14","37","45","19","16","31","20","11","21","3"
"Fosses-la-Ville","37","33","43","26","33","37","20","15","15","6"
"Mettet","37","44","38","40","48","35","32","21","23","6"
"Profondeville","33","28","21","30","24","27","19","25","18","8"
"POLICE HOUILLE-SEMOIS","47","55","48","55","44","42","37","25","25","6"
"Beauraing","18","31","20","29","16","21","16","12","11","2"
"Bièvre","4","7","8","7","8","6","8","3","5","2"
"Gedinne","14","8","12","8","9","12","8","5","4","1"
"Vresse-sur-Semois","11","9","8","11","11","3","5","5","5","1"
"POLICE JEMEPPE S/SAMBRE","58","95","179","124","76","108","99","80","103","37"
"Jemeppe-sur-Sambre","58","95","179","124","76","108","99","80","103","37"
"SAMSOM","131","150","137","126","115","149","116","98","133","29"
"Sambreville","98","92","103","98","81","104","82","67","91","17"
"Sombreffe","33","58","34","28","34","45","34","31","42","12"
"ZONE DE POLICE DES 3 VALLEES","115","53","60","93","80","96","57","49","31","10"
"Couvin","104","41","48","70","69","73","50","42","22","8"
"Viroinval","11","12","12","23","11","23","7","7","9","2"
"ZONE DES ARCHES","314","141","165","150","166","182","159","130","118","30"
"Andenne","177","93","98","85","112","107","85","74","64","9"
"Assesse","19","14","4","13","5","16","7","7","18","3"
"Fernelmont","33","24","26","25","28","29","42","31","18","15"
"Gesves","23","7","26","18","10","13","13","12","13","2"
"Ohey","62","3","11","9","11","17","12","6","5","1"
"ZONE HAUTE-MEUSE","227","121","136","110","127","109","81","108","123","14"
"Anhée","20","19","21","13","20","16","10","5","20","4"
"Dinant","121","53","66","69","56","57","45","63","54","4"
"Hastière","27","12","20","6","21","7","11","13","14","1"
"Onhaye","17","5","5","8","8","5","2","9","8","1"
"Yvoir","42","32","24","14","22","24","13","18","27","4"
"ZP LESSE ET LHOMME","119","113","85","80","48","52","45","41","46","11"
"Houyet","54","31","36","28","19","19","26","20","26","5"
"Rochefort","65","82","49","52","29","33","19","21","20","6"
"ZP NAMUR CAPITALE","779","773","769","585","669","717","872","682","659","56"
"Namur","779","773","769","585","669","717","872","682","659","56"
"Onbekend","359","2","0","0","0","0","0","0","0","0"
"Onbekend","359","2","0","0","0","0","0","0","0","0"
"Onbekend","359","2","0","0","0","0","0","0","0","0"
"Onbekend","359","2","0","0","0","0","0","0","0","0"
"Onbekend","359","2","0","0","0","0","0","0","0","0"
