"","2000","2011","2012","2013","2014","2015","2016","2017","2018","2019 (*)"
"Lichtervelde","145","36","30","19","28","46","20","19","24","5"
"Pittem","17","12","13","9","6","6","6","2","3","0"
"Ruiselede","6","13","9","12","6","5","6","7","2","0"
"Tielt","163","88","65","56","48","87","65","37","37","7"
"Wingene","17","21","15","16","15","15","13","14","23","2"
"VLAS","1.119","1.030","875","898","906","799","688","502","578","119"
"Kortrijk","1.058","981","819","848","848","754","621","452","550","114"
"Kuurne","60","39","48","44","43","41","56","47","27","5"
"Lendelede","1","10","8","6","15","4","11","3","1","0"
"WESTKUST","461","274","259","233","226","233","200","244","148","10"
"De Panne","123","81","65","63","57","85","54","78","51","6"
"Koksijde","241","131","119","118","98","100","98","92","60","2"
"Nieuwpoort","97","62","75","52","71","48","48","74","37","2"
"Waals Gewest","2.879","2.815","2.430","2.273","2.661","2.768","2.874","2.928","2.875","404"
"Brabant wallon","247","371","339","220","290","325","364","406","333","59"
"Brabant wallon","247","371","339","220","290","325","364","406","333","59"
"ARDENNES BRABANCONNES","21","19","21","16","17","11","9","14","10","0"
"Beauvechain","3","3","6","3","2","2","3","4","2","0"
"Chaumont-Gistoux","2","2","3","6","2","4","1","1","2","0"
"Grez-Doiceau","13","14","12","5","11","4","5","8","6","0"
"Incourt","3","0","0","2","2","1","0","1","0","0"
"LA MAZERINE","17","23","25","24","28","32","50","35","29","4"
"La Hulpe","6","9","10","5","6","6","13","5","8","1"
"Lasne","2","3","4","7","4","9","9","7","3","0"
"Rixensart","9","11","11","12","18","17","28","23","18","3"
"ORNE - THYLE","20","19","15","13","11","15","18","35","18","3"
"Chastre","4","7","2","2","1","2","1","7","7","0"
"Court-Saint-Etienne","3","6","5","8","2","6","7","7","6","3"
"Mont-Saint-Guibert","5","3","3","1","1","2","5","15","2","0"
"Villers-la-Ville","7","2","5","0","5","4","3","2","2","0"
"Walhain","1","1","0","2","2","1","2","4","1","0"
"OTTIGNIES - LOUVAIN-LA-NEUVE","63","131","98","66","94","97","99","151","85","15"
"Ottignies-Louvain-la-Neuve","63","131","98","66","94","97","99","151","85","15"
"POLICE LOCALE DE WATERLOO","23","64","64","11","27","41","48","28","37","8"
"Waterloo","23","64","64","11","27","41","48","28","37","8"
"POLICE LOCALE WAVRE","17","25","23","21","28","28","31","55","18","1"
"Wavre","17","25","23","21","28","28","31","55","18","1"
"ZONE DE BRAINE-L'ALLEUD","23","38","30","26","32","44","35","29","55","11"
"Braine-l'Alleud","23","38","30","26","32","44","35","29","55","11"
"ZONE DE POLICE DE JODOIGNE","14","10","11","9","13","16","24","13","22","4"
"Hélécine","1","1","3","0","0","1","0","0","0","0"
"Jodoigne","7","2","4","6","7","10","17","6","13","1"
"Orp-Jauche","3","3","2","1","0","0","1","0","4","1"
"Perwez","2","1","1","1","3","4","1","3","3","2"
"Ramillies","1","3","1","1","3","1","5","4","2","0"
"ZONE NIVELLES - GENAPPE","24","27","29","12","17","20","30","28","42","10"
"Genappe","5","0","6","3","2","2","3","8","5","0"
"Nivelles","19","27","23","9","15","18","27","20","37","10"
"ZONE OUEST BRABANT WALLON","25","15","23","22","23","21","20","18","17","3"
"Braine-le-Château","6","2","10","1","8","3","3","2","2","2"
"Ittre","2","0","4","2","0","0","0","3","2","0"
"Rebecq","4","2","1","4","4","4","2","4","5","1"
"Tubize","13","11","8","15","11","14","15","9","8","0"
"Hainaut","1.441","1.175","1.035","1.058","1.214","1.219","1.172","1.089","1.087","155"
"Hainaut (Charleroi)","336","319","261","246","286","274","295","301","307","40"
"BOTTE DU HAINAUT","23","15","19","26","31","15","19","14","14","1"
"Beaumont","7","2","2","2","2","0","2","1","4","0"
"Chimay","9","5","10","8","13","5","9","9","3","1"
"Froidchapelle","4","3","5","10","9","3","6","2","4","0"
"Momignies","3","4","1","4","6","3","1","1","3","0"
"Sivry-Rance","0","1","1","2","1","4","1","1","0","0"
"GERMINALT","15","25","15","24","30","16","18","19","19","5"
"Gerpinnes","1","0","2","5","9","3","0","5","1","2"
"Ham-sur-Heure-Nalinnes","2","7","6","3","7","5","5","1","7","2"
"Montigny-le-Tilleul","4","5","1","5","3","4","6","4","8","1"
"Thuin","8","13","6","11","11","4","7","9","3","0"
"LERMES","23","29","21","14","19","18","17","22","15","5"
"Erquelinnes","13","19","14","7","10","6","8","11","5","3"
"Estinnes","8","0","2","6","5","3","6","7","5","1"
"Lobbes","0","4","1","1","2","7","1","1","3","1"
"Merbes-le-Château","2","6","4","0","2","2","2","3","2","0"
"POLICE LOCALE MARIEMONT","55","25","36","24","44","34","35","37","39","2"
"Chapelle-lez-Herlaimont","10","3","12","8","12","9","4","10","4","0"
"Manage","23","12","9","7","10","12","19","9","19","1"
"Morlanwelz","14","7","11","4","10","5","11","14","9","1"
"Seneffe","8","3","4","5","12","8","1","4","7","0"
"ZONE DES TRIEUX","21","16","21","22","19","29","18","23","16","6"
"Courcelles","15","9","14","17","14","22","14","17","10","5"
"Fontaine-l'Evêque","6","7","7","5","5","7","4","6","6","1"
"ZP AISEAU-PRESLES/CHATELET/FARCIENNES","39","18","28","18","14","24","23","22","18","3"
"Aiseau-Presles","6","2","2","4","1","7","8","3","5","0"
"Châtelet","27","15","22","10","11","13","13","15","10","2"
"Farciennes","6","1","4","4","2","4","2","4","3","1"
"ZP ANDERLUES/BINCHE","38","13","19","17","23","15","14","25","26","4"
"Anderlues","16","5","2","3","10","2","5","6","12","1"
"Binche","22","8","17","14","13","13","9","19","14","3"
"ZP CHARLEROI","99","159","86","83","91","110","136","120","139","11"
"Charleroi","99","159","86","83","91","110","136","120","139","11"
"ZP FLEURUS/LES BONS VILLERS/PONT-A-CELLES","23","19","16","18","15","13","15","19","21","3"
"Fleurus","9","9","9","6","5","2","5","8","7","2"
"Les Bons Villers","3","3","1","4","3","4","5","1","0","1"
"Pont-à-Celles","11","7","6","8","7","7","5","10","14","0"
"Hainaut (Mons)","1.105","856","774","812","928","945","877","788","780","115"
"BELOEIL / LEUZE -HT","60","25","17","22","15","18","16","16","14","5"
"Beloeil","24","10","7","9","7","2","6","9","2","1"
"Leuze-en-Hainaut","36","15","10","13","8","16","10","7","12","4"
"POLICE BORAINE","102","59","48","57","58","59","46","46","58","6"
"Boussu","39","8","16","13","3","16","4","11","8","1"
"Colfontaine","12","12","4","9","13","15","7","8","7","1"
"Frameries","9","7","6","8","14","9","6","10","10","1"
"Quaregnon","10","17","4","14","9","4","10","6","9","2"
"Saint-Ghislain","32","15","18","13","19","15","19","11","24","1"
"POLICE DES HAUTS-PAYS","32","32","37","37","25","24","27","17","11","1"
"Dour","11","15","10","11","14","10","9","10","5","1"
"Hensies","5","4","7","8","4","7","4","1","1","0"
"Honnelles","0","5","3","5","1","2","5","1","2","0"
"Quiévrain","16","8","17","13","6","5","9","5","3","0"
"POLICE LOCALE VILLE ATH","28","43","49","39","66","80","28","41","47","3"
"Ath","28","43","49","39","66","80","28","41","47","3"
"ZONE DE POLICE DE MOUSCRON","297","130","104","82","77","104","92","115","93","16"
"Moeskroen","297","130","104","82","77","104","92","115","93","16"
"ZONE DE POLICE DU TOURNAISIS","156","164","154","198","243","161","171","136","164","25"
"Antoing","2","14","13","4","10","8","6","6","11","0"
"Brunehaut","3","6","5","7","11","3","3","2","6","1"
"Rumes","8","7","4","2","6","2","2","1","2","0"
"Tournai","143","137","132","185","216","148","160","127","145","24"
"ZONE DE SYLLE ET DENDRE","27","42","40","32","35","68","44","32","27","3"
"Brugelette","8","3","2","0","0","0","2","2","1","0"
"Chièvres","6","1","4","1","2","1","2","1","3","1"
"Edingen","3","18","15","13","20","33","21","18","13","2"
"Jurbise","4","12","7","10","7","18","7","2","4","0"
"Lens","4","1","2","3","2","0","2","2","3","0"
"Silly","2","7","10","5","4","16","10","7","3","0"
"ZONE DES COLLINES","14","15","11","17","14","13","11","13","12","0"
"Ellezelles","0","3","0","2","1","0","0","2","2","0"
"Frasnes-lez-Anvaing","3","2","3","8","3","4","7","4","2","0"
"Lessines","9","9","7","7","9","9","2","6","8","0"
"Vloesberg","2","1","1","0","1","0","2","1","0","0"
"ZONE DU VAL DE L'ESCAUT","24","23","20","22","28","33","19","18","14","3"
"Celles","3","3","1","2","1","5","0","1","1","0"
"Estaimpuis","15","14","11","14","18","14","15","9","9","2"
"Mont-de-l'Enclus","1","0","3","1","2","2","1","1","0","0"
"Pecq","5","6","5","5","7","12","3","7","4","1"
"ZONE MONS - QUEVY","95","109","138","139","156","211","222","139","176","27"
"Mons","92","107","135","134","153","211","219","137","173","27"
"Quévy","3","2","3","5","3","0","3","2","3","0"
"ZP BERNISSART/PERUWELZ","74","46","28","26","31","21","33","29","18","6"
"Bernissart","23","19","6","6","9","9","10","8","5","1"
"Péruwelz","51","27","22","20","22","12","23","21","13","5"
"ZP COMINES-WARNETON","77","70","35","38","33","36","39","25","35","10"
"Komen-Waasten","77","70","35","38","33","36","39","25","35","10"
"ZP HAUTE SENNE","55","50","47","34","75","65","68","103","66","7"
"Braine-le-Comte","14","12","15","14","18","21","26","53","28","4"
"Ecaussinnes","9","8","5","4","9","9","8","30","9","0"
"Le Roeulx","9","2","3","2","5","3","5","6","5","0"
"Soignies","23","28","24","14","43","32","29","14","24","3"
"ZP LA LOUVIERE","64","48","46","69","72","52","61","58","45","3"
"La Louvière","64","48","46","69","72","52","61","58","45","3"
"Liège","743","820","721","654","704","811","873","837","976","141"
"Eupen","48","32","41","24","26","22","13","28","52","9"
"POLIZEIZONE EIFEL","11","3","8","8","5","5","2","3","24","5"
"Amel","0","0","0","0","0","0","0","0","1","0"
"Burg-Reuland","0","1","0","1","0","0","1","0","0","0"
"Büllingen","0","0","1","0","1","3","0","0","9","3"
"Bütgenbach","3","2","5","6","3","0","0","0","11","2"
"Sankt Vith","8","0","2","1","1","2","1","3","3","0"
"POLIZEIZONE WESER-GÖHL","37","29","33","16","21","17","11","25","28","4"
"Eupen","20","19","19","11","9","10","5","14","13","2"
"Kelmis","10","3","4","2","2","4","1","6","10","0"
"Lontzen","2","3","5","1","4","1","0","3","5","0"
"Raeren","5","4","5","2","6","2","5","2","0","2"
"Liège","695","788","680","630","678","789","860","809","924","132"
"FAGNES","22","16","13","10","7","15","10","16","34","2"
"Jalhay","4","2","2","3","2","2","2","1","8","0"
"Spa","9","6","7","5","4","11","4","11","17","1"
"Theux","9","8","4","2","1","2","4","4","9","1"
"HESBAYE","35","14","13","8","15","10","13","19","19","3"
"Berloz","1","0","0","0","0","0","1","0","0","0"
"Crisnée","1","1","1","1","0","0","0","1","0","0"
"Donceel","1","1","1","1","0","0","0","1","1","0"
"Faimes","1","0","0","0","1","0","2","1","1","0"
"Fexhe-le-Haut-Clocher","2","5","0","2","0","1","2","1","1","0"
"Geer","4","0","0","0","1","0","1","2","0","0"
"Oreye","1","0","1","0","0","1","2","1","3","2"
"Remicourt","2","2","2","1","2","3","0","2","2","0"
"Waremme","22","5","8","3","11","5","5","10","11","1"
"HESBAYE OUEST","11","31","9","22","10","16","15","27","22","1"
"Braives","1","5","0","5","4","4","1","1","5","0"
"Burdinne","1","2","0","3","2","3","2","2","2","0"
"Hannut","5","23","5","11","3","7","8","21","13","1"
"Héron","2","0","2","2","1","1","2","3","1","0"
"Lincent","0","0","1","1","0","1","1","0","1","0"
"Wasseiges","2","1","1","0","0","0","1","0","0","0"
"PAYS DE HERVE","38","28","22","26","25","23","34","22","26","1"
"Aubel","2","2","2","0","0","4","0","2","4","0"
"Baelen","1","0","3","1","0","0","0","1","1","0"
"Herve","8","5","0","7","5","5","5","5","6","0"
"Limbourg","11","2","2","7","1","3","3","2","0","0"
"Olne","1","3","0","1","1","2","1","0","2","1"
"Plombières","8","1","5","4","6","1","4","4","0","0"
"Thimister-Clermont","0","2","0","0","3","1","6","0","3","0"
"Welkenraedt","7","13","10","6","9","7","15","8","10","0"
"POLICE ANS - ST-NICOLAS","20","27","18","14","23","17","13","19","19","1"
"Ans","18","18","11","8","15","14","8","11","17","0"
"Saint-Nicolas","2","9","7","6","8","3","5","8","2","1"
"POLICE DE SERAING - NEUPRE","34","31","25","31","36","36","17","29","18","2"
"Neupré","3","3","3","3","1","2","0","0","6","0"
"Seraing","31","28","22","28","35","34","17","29","12","2"
"POLICE LOCALE DE LIEGE","206","384","364","287","320","414","525","462","567","90"
"Liège","206","384","364","287","320","414","525","462","567","90"
"SECOVA","41","21","20","20","25","24","18","20","18","2"
"Aywaille","9","2","2","4","9","3","4","9","1","0"
"Chaudfontaine","16","3","4","2","3","10","4","3","5","1"
"Esneux","10","7","9","7","5","3","5","4","4","1"
"Sprimont","5","6","0","3","5","4","2","3","6","0"
"Trooz","1","3","5","4","3","4","3","1","2","0"
"VESDRE","65","59","37","44","44","65","51","55","35","5"
"Dison","3","12","6","2","6","6","11","4","3","0"
"Pepinster","3","6","5","6","4","7","8","7","4","0"
"Verviers","59","41","26","36","34","52","32","44","28","5"
"ZONE BASSE MEUSE","40","28","28","34","27","31","26","31","38","7"
"Bassenge","10","5","4","3","3","11","4","6","7","0"
"Blégny","1","1","4","2","0","1","3","2","5","1"
"Dalhem","3","2","2","4","1","0","4","0","3","2"
"Juprelle","1","0","1","5","2","0","2","3","6","2"
"Oupeye","13","10","8","13","16","6","5","12","6","0"
"Visé","12","10","9","7","5","13","8","8","11","2"
"ZONE MEUSE-HESBAYE","36","19","30","24","27","30","22","14","20","3"
"Amay","13","5","9","8","6","6","3","3","4","0"
"Engis","3","1","4","4","4","3","5","1","3","0"
"Saint-Georges-sur-Meuse","3","3","5","4","3","3","1","6","2","0"
"Verlaine","5","1","3","0","2","3","0","0","1","1"
"Villers-le-Bouillet","5","4","2","0","2","2","3","0","7","0"
"Wanze","7","5","7","8","10","13","10","4","3","2"
"ZONE STAVELOT-MALMEDY","18","20","17","12","23","14","12","15","17","1"
"Lierneux","1","4","2","0","0","1","1","0","1","0"
"Malmedy","8","9","9","6","6","6","6","6","9","0"
"Stavelot","5","3","2","3","9","4","3","3","3","1"
"Stoumont","0","1","2","1","2","1","1","2","1","0"
"Trois-Ponts","1","1","0","0","3","1","0","2","1","0"
"Waimes","3","2","2","2","3","1","1","2","2","0"
"ZP AWANS/GRACE-HOLLOGNE","17","11","11","10","10","10","6","13","3","1"
"Awans","5","4","5","5","2","3","2","3","0","0"
"Grâce-Hollogne","12","7","6","5","8","7","4","10","3","1"
"ZP BEYNE-FLERON-SOUMAGNE","39","31","18","17","27","30","36","27","28","3"
"Beyne-Heusay","9","4","4","0","6","2","4","2","4","0"
"Fléron","16","16","10","12","13","20","23","19","17","1"
"Soumagne","14","11","4","5","8","8","9","6","7","2"
"ZP DU CONDROZ","23","11","12","10","8","12","12","4","7","2"
"Anthisnes","1","0","0","1","1","1","2","0","0","0"
"Clavier","6","0","0","0","0","2","0","0","1","1"
"Comblain-au-Pont","8","5","1","2","1","2","1","1","2","0"
"Ferrières","0","1","1","0","1","1","0","1","0","0"
"Hamoir","3","1","2","1","1","1","2","0","0","0"
"Marchin","2","2","3","3","1","3","2","1","1","0"
"Modave","1","0","2","2","1","0","3","0","1","0"
"Nandrin","2","0","2","1","2","0","0","1","1","0"
"Ouffet","0","0","1","0","0","0","1","0","1","1"
"Tinlot","0","2","0","0","0","2","1","0","0","0"
"ZP FLEMALLE","11","17","13","13","10","6","4","10","8","0"
"Flémalle","11","17","13","13","10","6","4","10","8","0"
"ZP HERSTAL","14","23","9","27","25","13","17","9","25","5"
"Herstal","14","23","9","27","25","13","17","9","25","5"
"ZP HUY","25","17","21","21","16","23","29","17","20","3"
"Huy","25","17","21","21","16","23","29","17","20","3"
"Luxembourg","131","137","126","105","104","95","86","102","93","13"
"Luxembourg","131","137","126","105","104","95","86","102","93","13"
"CENTRE ARDENNE","25","19","17","15","19","11","18","15","6","1"
"Bastogne","16","9","6","7","8","5","8","1","5","0"
"Bertogne","2","1","0","0","0","0","0","0","0","0"
"Fauvillers","0","0","0","0","0","1","0","0","0","0"
"Libramont-Chevigny","1","8","7","5","3","4","7","7","1","0"
"Léglise","1","0","1","0","2","0","0","1","0","0"
"Neufchâteau","4","1","1","2","3","0","3","6","0","0"
"Sainte-Ode","0","0","0","0","2","0","0","0","0","0"
"Vaux-sur-Sûre","1","0","2","1","1","1","0","0","0","1"
"POLICE FAMENNE-ARDENNE","51","69","63","45","38","48","29","30","39","3"
"Durbuy","8","10","6","7","4","12","9","4","9","0"
"Erezée","2","1","1","0","3","0","2","1","3","0"
"Gouvy","3","5","3","0","4","1","0","1","1","1"
"Hotton","2","7","3","1","1","0","3","3","6","1"
"Houffalize","0","10","12","7","5","7","1","2","6","0"
"La Roche-en-Ardenne","4","14","21","10","3","2","2","4","4","0"
"Manhay","1","0","1","2","1","2","1","0","0","1"
"Marche-en-Famenne","22","12","9","10","11","13","3","11","4","0"
"Nassogne","2","2","2","1","1","2","0","1","0","0"
"Rendeux","1","1","1","2","0","2","0","0","2","0"
"Tenneville","2","4","0","0","0","1","1","0","0","0"
"Vielsalm","4","3","4","5","5","6","7","3","4","0"
"POLICE SEMOIS ET LESSE","21","13","12","13","12","6","7","8","8","0"
"Bertrix","8","4","4","3","3","4","1","3","3","0"
"Bouillon","5","1","2","3","0","0","1","1","2","0"
"Daverdisse","0","0","0","0","1","0","1","0","0","0"
"Herbeumont","0","2","1","0","0","1","0","0","0","0"
"Libin","1","1","1","0","3","0","2","0","2","0"
"Paliseul","4","1","0","3","1","0","1","0","1","0"
"Saint-Hubert","2","2","3","1","1","1","0","2","0","0"
"Tellin","0","0","0","3","1","0","1","0","0","0"
"Wellin","1","2","1","0","2","0","0","2","0","0"
"ZONE DE POLICE DE GAUME","14","13","16","11","10","13","12","15","12","3"
"Chiny","0","2","2","1","2","0","3","0","2","1"
"Etalle","1","4","1","1","1","1","0","0","1","0"
"Florenville","8","3","4","2","3","1","1","5","1","0"
"Meix-devant-Virton","0","0","1","1","0","0","0","0","0","0"
"Rouvroy","1","1","0","0","0","0","1","1","0","0"
"Tintigny","1","0","2","0","0","1","2","2","2","0"
"Virton","3","3","6","6","4","10","5","7","6","2"
"ZP ARLON/ATTERT/HABAY/MARTELANGE","10","11","12","15","20","7","11","30","22","6"
"Arlon","7","8","11","12","17","5","10","22","14","5"
"Attert","0","0","0","1","0","0","0","0","3","0"
"Habay","2","3","0","2","3","1","0","7","5","1"
"Martelange","1","0","1","0","0","1","1","1","0","0"
"ZP SUD-LUXEMBOURG","10","12","6","6","5","10","9","4","6","0"
"Aubange","10","7","3","4","4","7","5","4","4","0"
"Messancy","0","1","2","1","0","2","1","0","2","0"
"Musson","0","2","1","1","1","1","2","0","0","0"
"Saint-Léger","0","2","0","0","0","0","1","0","0","0"
"Namur","317","312","209","236","349","318","379","494","386","36"
"Namur","317","312","209","236","349","318","379","494","386","36"
"CONDROZ-FAMENNE","20","17","9","7","8","11","13","13","12","0"
"Ciney","13","7","7","4","4","9","7","12","6","0"
"Hamois","4","4","0","1","3","2","0","0","2","0"
"Havelange","2","4","1","2","1","0","4","0","3","0"
"Somme-Leuze","1","2","1","0","0","0","2","1","1","0"
"FLOWAL","9","8","6","15","10","3","8","6","10","2"
"Florennes","4","5","4","8","5","1","5","5","5","1"
"Walcourt","5","3","2","7","5","2","3","1","5","1"
"HERMETON ET HEURE","5","9","8","2","9","7","12","4","5","2"
"Cerfontaine","1","4","3","0","3","3","5","1","2","1"
"Doische","1","0","0","1","2","1","0","0","1","1"
"Philippeville","3","5","5","1","4","3","7","3","2","0"
"ORNEAU-MEHAIGNE","34","31","24","28","47","40","46","59","42","5"
"Eghezée","6","3","4","4","2","2","9","6","6","0"
"Gembloux","23","24","11","21","39","34","31","49","32","5"
"La Bruyère","5","4","9","3","6","4","6","4","4","0"
"POLICE ENTRE SAMBRE ET MEUSE","21","21","15","16","26","14","24","19","10","3"
"Floreffe","8","5","3","1","2","2","4","3","3","0"
"Fosses-la-Ville","6","5","2","4","6","5","4","2","4","0"
"Mettet","4","3","5","7","9","3","4","3","1","3"
"Profondeville","3","8","5","4","9","4","12","11","2","0"
"POLICE HOUILLE-SEMOIS","6","9","8","11","8","11","6","7","6","2"
"Beauraing","3","2","1","1","3","2","1","1","0","1"
"Bièvre","0","1","2","1","0","4","2","3","4","0"
"Gedinne","0","6","2","2","2","1","1","1","1","1"
"Vresse-sur-Semois","3","0","3","7","3","4","2","2","1","0"
"POLICE JEMEPPE S/SAMBRE","15","7","3","6","17","5","4","10","6","1"
"Jemeppe-sur-Sambre","15","7","3","6","17","5","4","10","6","1"
"SAMSOM","4","17","12","15","14","13","9","9","7","2"
"Sambreville","4","13","9","14","12","11","7","7","5","2"
"Sombreffe","0","4","3","1","2","2","2","2","2","0"
"ZONE DE POLICE DES 3 VALLEES","16","16","7","11","13","7","4","7","12","0"
"Couvin","8","13","3","7","10","6","4","5","7","0"
"Viroinval","8","3","4","4","3","1","0","2","5","0"
"ZONE DES ARCHES","30","20","21","21","22","23","25","16","18","4"
"Andenne","18","9","9","13","11","19","15","10","11","3"
"Assesse","6","4","2","1","2","2","3","4","2","0"
"Fernelmont","1","2","2","2","2","0","4","1","1","1"
"Gesves","3","3","6","4","3","0","1","1","2","0"
"Ohey","2","2","2","1","4","2","2","0","2","0"
"ZONE HAUTE-MEUSE","40","24","23","21","16","30","12","13","19","3"
"Anhée","5","4","2","1","1","3","3","1","1","0"
"Dinant","13","11","15","10","9","12","2","8","9","2"
"Hastière","8","2","1","4","4","5","3","1","4","0"
"Onhaye","2","0","1","0","0","2","2","0","0","0"
"Yvoir","12","7","4","6","2","8","2","3","5","1"
"ZP LESSE ET LHOMME","15","10","8","9","11","3","7","4","5","0"
"Houyet","3","5","3","0","2","0","1","1","2","0"
"Rochefort","12","5","5","9","9","3","6","3","3","0"
"ZP NAMUR CAPITALE","102","123","65","74","148","151","209","327","234","12"
"Namur","102","123","65","74","148","151","209","327","234","12"
"Onbekend","37","0","0","0","0","0","0","0","0","0"
"Onbekend","37","0","0","0","0","0","0","0","0","0"
"Onbekend","37","0","0","0","0","0","0","0","0","0"
"Onbekend","37","0","0","0","0","0","0","0","0","0"
"Onbekend","37","0","0","0","0","0","0","0","0","0"
