"","2000","2011","2012","2013","2014","2015","2016","2017","2018","2019 (*)"
"Brabant wallon","118","52","50","38","45","41","41","44","60","15"
"ARDENNES BRABANCONNES","27","6","7","3","4","4","5","12","9","0"
"Beauvechain","1","1","3","0","0","0","1","3","0","0"
"Chaumont-Gistoux","10","2","2","1","0","2","1","2","3","0"
"Grez-Doiceau","13","3","1","0","2","2","1","6","6","0"
"Incourt","3","0","1","2","2","0","2","1","0","0"
"LA MAZERINE","16","4","5","7","9","9","8","6","10","2"
"La Hulpe","1","0","1","2","1","3","2","0","2","0"
"Lasne","6","4","3","1","1","3","1","1","4","2"
"Rixensart","9","0","1","4","7","3","5","5","4","0"
"ORNE - THYLE","10","10","10","3","5","3","1","5","15","4"
"Chastre","1","3","1","0","0","0","0","1","2","1"
"Court-Saint-Etienne","3","3","4","1","1","0","0","1","2","0"
"Mont-Saint-Guibert","1","0","2","0","3","1","0","0","5","0"
"Villers-la-Ville","1","2","1","0","0","0","1","3","4","3"
"Walhain","4","2","2","2","1","2","0","0","2","0"
"OTTIGNIES - LOUVAIN-LA-NEUVE","8","2","2","2","1","3","2","4","4","0"
"Ottignies-Louvain-la-Neuve","8","2","2","2","1","3","2","4","4","0"
"POLICE LOCALE DE WATERLOO","10","4","6","1","4","4","2","0","4","3"
"Waterloo","10","4","6","1","4","4","2","0","4","3"
"POLICE LOCALE WAVRE","11","1","1","1","0","3","0","4","2","1"
"Wavre","11","1","1","1","0","3","0","4","2","1"
"ZONE DE BRAINE-L'ALLEUD","4","5","3","4","6","6","6","2","3","1"
"Braine-l'Alleud","4","5","3","4","6","6","6","2","3","1"
"ZONE DE POLICE DE JODOIGNE","13","7","6","8","5","4","6","6","3","2"
"Hélécine","1","2","0","0","0","0","1","1","0","0"
"Jodoigne","5","4","1","4","2","0","2","3","1","0"
"Orp-Jauche","1","0","2","2","2","2","2","0","1","0"
"Perwez","4","0","2","2","1","2","1","2","1","1"
"Ramillies","2","1","1","0","0","0","0","0","0","1"
"ZONE NIVELLES - GENAPPE","9","5","4","1","8","3","3","2","6","2"
"Genappe","3","1","2","1","3","0","1","0","0","2"
"Nivelles","6","4","2","0","5","3","2","2","6","0"
"ZONE OUEST BRABANT WALLON","10","8","6","8","3","2","8","3","4","0"
"Braine-le-Château","3","3","0","0","0","0","4","1","2","0"
"Ittre","3","1","1","3","0","0","2","0","1","0"
"Rebecq","2","1","0","3","0","1","1","1","0","0"
"Tubize","2","3","5","2","3","1","1","1","1","0"
"Hainaut","192","142","201","151","117","135","141","153","114","28"
"Hainaut (Charleroi)","90","47","89","82","56","67","48","79","50","17"
"BOTTE DU HAINAUT","0","0","2","0","2","1","1","1","0","2"
"Beaumont","0","0","1","0","1","0","0","0","0","0"
"Chimay","0","0","1","0","0","1","0","1","0","0"
"Froidchapelle","0","0","0","0","0","0","0","0","0","1"
"Momignies","0","0","0","0","0","0","0","0","0","0"
"Sivry-Rance","0","0","0","0","1","0","1","0","0","1"
"GERMINALT","18","2","9","17","7","10","6","10","9","1"
"Gerpinnes","2","0","4","4","2","2","2","4","3","1"
"Ham-sur-Heure-Nalinnes","10","0","2","5","1","2","1","1","2","0"
"Montigny-le-Tilleul","2","1","1","4","3","3","2","2","3","0"
"Thuin","4","1","2","4","1","3","1","3","1","0"
"LERMES","0","3","2","3","3","2","4","2","3","4"
"Erquelinnes","0","1","0","0","1","0","4","0","0","1"
"Estinnes","0","0","2","1","0","0","0","2","0","0"
"Lobbes","0","0","0","2","2","1","0","0","1","2"
"Merbes-le-Château","0","2","0","0","0","1","0","0","2","1"
"POLICE LOCALE MARIEMONT","23","4","22","13","6","11","8","9","10","2"
"Chapelle-lez-Herlaimont","4","1","3","3","0","4","3","3","4","0"
"Manage","11","1","14","2","2","2","1","2","2","1"
"Morlanwelz","3","1","2","1","1","2","1","1","2","1"
"Seneffe","5","1","3","7","3","3","3","3","2","0"
"ZONE DES TRIEUX","7","6","6","12","8","4","5","8","3","3"
"Courcelles","5","4","5","8","5","3","3","7","2","2"
"Fontaine-l'Evêque","2","2","1","4","3","1","2","1","1","1"
"ZP AISEAU-PRESLES/CHATELET/FARCIENNES","1","4","7","5","1","4","8","6","4","0"
"Aiseau-Presles","0","0","0","1","0","1","3","1","1","0"
"Châtelet","0","4","7","4","1","2","4","3","3","0"
"Farciennes","1","0","0","0","0","1","1","2","0","0"
"ZP ANDERLUES/BINCHE","7","4","2","2","2","2","2","5","1","3"
"Anderlues","2","1","1","1","1","1","2","1","0","0"
"Binche","5","3","1","1","1","1","0","4","1","3"
"ZP CHARLEROI","22","16","23","13","14","17","9","24","11","0"
"Charleroi","22","16","23","13","14","17","9","24","11","0"
"ZP FLEURUS/LES BONS VILLERS/PONT-A-CELLES","12","8","16","17","13","16","5","14","9","2"
"Fleurus","4","2","8","4","2","4","3","6","3","1"
"Les Bons Villers","0","2","6","2","2","4","1","1","2","1"
"Pont-à-Celles","8","4","2","11","9","8","1","7","4","0"
"Hainaut (Mons)","102","95","112","69","61","68","93","74","64","11"
"BELOEIL / LEUZE -HT","8","4","6","2","1","2","5","6","5","0"
"Beloeil","1","2","1","1","0","2","3","3","5","0"
"Leuze-en-Hainaut","7","2","5","1","1","0","2","3","0","0"
"POLICE BORAINE","16","2","0","2","1","0","0","0","0","0"
"Boussu","2","0","0","0","0","0","0","0","0","0"
"Colfontaine","1","0","0","0","0","0","0","0","0","0"
"Frameries","2","0","0","1","0","0","0","0","0","0"
"Quaregnon","5","0","0","0","0","0","0","0","0","0"
"Saint-Ghislain","6","2","0","1","1","0","0","0","0","0"
"POLICE DES HAUTS-PAYS","2","1","3","1","0","2","3","1","2","0"
"Dour","2","0","1","0","0","1","1","1","0","0"
"Hensies","0","0","0","1","0","0","2","0","0","0"
"Honnelles","0","0","1","0","0","0","0","0","0","0"
"Quiévrain","0","1","1","0","0","1","0","0","2","0"
"POLICE LOCALE VILLE ATH","5","3","2","0","2","2","4","2","3","2"
"Ath","5","3","2","0","2","2","4","2","3","2"
"ZONE DE POLICE DE MOUSCRON","8","19","18","16","14","6","5","5","7","0"
"Moeskroen","8","19","18","16","14","6","5","5","7","0"
"ZONE DE POLICE DU TOURNAISIS","2","23","27","13","10","19","20","9","16","0"
"Antoing","0","1","2","1","1","2","2","0","2","0"
"Brunehaut","0","3","1","2","2","1","1","1","1","0"
"Rumes","0","1","2","1","0","5","1","1","0","0"
"Tournai","2","18","22","9","7","11","16","7","13","0"
"ZONE DE SYLLE ET DENDRE","6","5","2","3","3","1","8","2","1","0"
"Brugelette","1","1","0","0","2","0","0","0","0","0"
"Chièvres","1","0","1","0","0","0","0","0","0","0"
"Edingen","1","1","0","1","0","0","3","2","0","0"
"Jurbise","1","2","0","0","1","1","3","0","0","0"
"Lens","1","0","0","1","0","0","0","0","0","0"
"Silly","1","1","1","1","0","0","2","0","1","0"
"ZONE DES COLLINES","3","4","7","5","2","0","1","1","1","0"
"Ellezelles","0","0","0","0","0","0","1","0","0","0"
"Frasnes-lez-Anvaing","1","1","3","3","1","0","0","1","0","0"
"Lessines","2","3","4","2","1","0","0","0","1","0"
"Vloesberg","0","0","0","0","0","0","0","0","0","0"
"ZONE DU VAL DE L'ESCAUT","5","10","10","7","4","3","10","6","4","0"
"Celles","2","1","4","0","1","0","2","0","0","0"
"Estaimpuis","3","8","5","5","2","2","5","4","3","0"
"Mont-de-l'Enclus","0","0","0","1","1","0","0","0","1","0"
"Pecq","0","1","1","1","0","1","3","2","0","0"
"ZONE MONS - QUEVY","18","7","12","12","7","3","4","8","7","1"
"Mons","15","6","12","12","7","3","4","7","7","1"
"Quévy","3","1","0","0","0","0","0","1","0","0"
"ZP BERNISSART/PERUWELZ","1","1","6","3","5","4","6","1","1","0"
"Bernissart","1","0","0","0","1","2","1","1","1","0"
"Péruwelz","0","1","6","3","4","2","5","0","0","0"
"ZP COMINES-WARNETON","2","0","6","0","0","1","0","1","0","0"
"Komen-Waasten","2","0","6","0","0","1","0","1","0","0"
"ZP HAUTE SENNE","7","5","4","1","3","9","10","7","7","2"
"Braine-le-Comte","2","2","1","1","2","4","4","3","0","0"
"Ecaussinnes","1","0","0","0","0","1","2","3","2","1"
"Le Roeulx","3","0","1","0","0","2","1","1","2","1"
"Soignies","1","3","2","0","1","2","3","0","3","0"
"ZP LA LOUVIERE","19","11","9","4","9","16","17","25","10","6"
"La Louvière","19","11","9","4","9","16","17","25","10","6"
"Liège","156","274","278","414","203","172","171","218","246","41"
"Eupen","9","5","3","9","4","5","3","4","6","2"
"POLIZEIZONE EIFEL","2","1","2","0","1","0","0","0","0","1"
"Amel","1","0","0","0","0","0","0","0","0","0"
"Burg-Reuland","0","0","0","0","0","0","0","0","0","0"
"Büllingen","0","0","0","0","0","0","0","0","0","0"
"Bütgenbach","0","0","0","0","0","0","0","0","0","0"
"Sankt Vith","1","1","2","0","1","0","0","0","0","1"
"POLIZEIZONE WESER-GÖHL","7","4","1","9","3","5","3","4","6","1"
"Eupen","4","1","0","1","0","0","1","1","1","1"
"Kelmis","0","1","0","2","0","1","1","1","2","0"
"Lontzen","1","1","0","4","2","1","0","0","0","0"
"Raeren","2","1","1","2","1","3","1","2","3","0"
"Liège","147","269","275","405","199","167","168","214","240","39"
"FAGNES","2","7","3","10","3","4","2","0","2","0"
"Jalhay","1","1","1","2","1","1","0","0","1","0"
"Spa","1","2","0","2","0","1","1","0","1","0"
"Theux","0","4","2","6","2","2","1","0","0","0"
"HESBAYE","8","13","27","34","14","10","15","6","16","1"
"Berloz","1","0","2","0","0","0","1","0","1","0"
"Crisnée","2","0","3","4","1","0","0","0","2","0"
"Donceel","0","2","3","3","1","0","2","1","0","1"
"Faimes","1","2","4","1","2","0","0","2","0","0"
"Fexhe-le-Haut-Clocher","1","2","1","4","3","0","2","0","5","0"
"Geer","0","0","2","2","0","1","0","1","2","0"
"Oreye","2","0","3","4","2","1","2","1","0","0"
"Remicourt","0","1","1","9","0","1","1","1","3","0"
"Waremme","1","6","8","7","5","7","7","0","3","0"
"HESBAYE OUEST","11","13","13","16","6","6","4","7","11","1"
"Braives","3","1","4","1","0","1","0","1","0","0"
"Burdinne","2","4","1","2","1","0","0","0","1","0"
"Hannut","4","6","5","5","1","1","3","5","7","1"
"Héron","1","0","1","5","1","0","0","0","3","0"
"Lincent","1","2","1","2","2","0","1","0","0","0"
"Wasseiges","0","0","1","1","1","4","0","1","0","0"
"PAYS DE HERVE","1","8","9","13","5","4","8","1","2","0"
"Aubel","0","0","2","2","0","0","1","0","0","0"
"Baelen","1","0","1","1","1","0","0","0","0","0"
"Herve","0","1","4","3","1","2","5","0","1","0"
"Limbourg","0","1","0","0","1","0","0","0","0","0"
"Olne","0","2","0","1","2","2","0","0","0","0"
"Plombières","0","2","1","0","0","0","0","0","1","0"
"Thimister-Clermont","0","0","1","5","0","0","2","1","0","0"
"Welkenraedt","0","2","0","1","0","0","0","0","0","0"
"POLICE ANS - ST-NICOLAS","4","48","38","30","20","20","25","23","34","4"
"Ans","3","40","24","20","12","5","17","10","17","3"
"Saint-Nicolas","1","8","14","10","8","15","8","13","17","1"
"POLICE DE SERAING - NEUPRE","8","5","4","29","25","23","16","26","31","3"
"Neupré","3","1","2","7","3","4","2","3","1","0"
"Seraing","5","4","2","22","22","19","14","23","30","3"
"POLICE LOCALE DE LIEGE","23","35","35","32","12","19","17","40","39","5"
"Liège","23","35","35","32","12","19","17","40","39","5"
"SECOVA","7","13","4","15","6","6","7","14","4","3"
"Aywaille","0","3","0","1","0","0","0","1","0","0"
"Chaudfontaine","5","4","1","3","1","1","2","1","0","3"
"Esneux","0","0","2","9","4","5","2","6","1","0"
"Sprimont","2","3","1","1","1","0","3","1","2","0"
"Trooz","0","3","0","1","0","0","0","5","1","0"
"VESDRE","14","4","8","10","5","5","1","1","0","0"
"Dison","4","1","1","3","0","0","0","0","0","0"
"Pepinster","4","0","4","3","1","4","0","0","0","0"
"Verviers","6","3","3","4","4","1","1","1","0","0"
"ZONE BASSE MEUSE","15","31","32","48","20","20","16","24","36","8"
"Bassenge","2","5","5","6","2","3","0","1","1","0"
"Blégny","1","3","9","9","4","2","1","9","10","2"
"Dalhem","2","3","1","5","3","1","1","4","3","1"
"Juprelle","2","8","4","10","5","2","2","2","7","2"
"Oupeye","6","10","8","14","2","8","7","8","9","1"
"Visé","2","2","5","4","4","4","5","0","6","2"
"ZONE MEUSE-HESBAYE","9","11","21","35","17","10","10","10","11","5"
"Amay","1","2","4","9","3","7","3","2","4","1"
"Engis","2","2","3","3","4","0","1","2","1","2"
"Saint-Georges-sur-Meuse","1","3","2","5","2","2","2","2","1","0"
"Verlaine","2","0","3","0","0","0","0","1","1","0"
"Villers-le-Bouillet","2","1","4","10","3","1","1","0","1","0"
"Wanze","1","3","5","8","5","0","3","3","3","2"
"ZONE STAVELOT-MALMEDY","2","2","4","5","1","1","0","0","0","0"
"Lierneux","0","1","2","3","0","0","0","0","0","0"
"Malmedy","1","0","0","0","0","0","0","0","0","0"
"Stavelot","0","0","0","1","0","1","0","0","0","0"
"Stoumont","1","0","1","0","1","0","0","0","0","0"
"Trois-Ponts","0","1","1","0","0","0","0","0","0","0"
"Waimes","0","0","0","1","0","0","0","0","0","0"
"ZP AWANS/GRACE-HOLLOGNE","2","16","15","29","16","8","17","16","19","3"
"Awans","0","7","3","11","5","2","2","3","4","0"
"Grâce-Hollogne","2","9","12","18","11","6","15","13","15","3"
"ZP BEYNE-FLERON-SOUMAGNE","19","14","10","25","10","7","11","12","9","1"
"Beyne-Heusay","3","3","3","7","4","0","2","5","5","0"
"Fléron","9","4","4","7","2","7","3","5","3","1"
"Soumagne","7","7","3","11","4","0","6","2","1","0"
"ZP DU CONDROZ","13","9","11","34","11","12","3","5","6","1"
"Anthisnes","3","0","1","7","0","0","0","1","0","0"
"Clavier","0","1","0","4","2","0","0","0","0","0"
"Comblain-au-Pont","2","2","2","1","1","0","0","1","0","0"
"Ferrières","1","0","3","5","0","1","0","0","1","0"
"Hamoir","3","0","0","2","1","1","0","0","1","0"
"Marchin","0","2","1","2","1","2","1","1","1","1"
"Modave","0","1","0","4","3","2","0","1","0","0"
"Nandrin","3","1","4","4","2","2","1","0","3","0"
"Ouffet","1","2","0","1","1","2","1","0","0","0"
"Tinlot","0","0","0","4","0","2","0","1","0","0"
"ZP FLEMALLE","3","11","10","7","9","5","4","8","4","1"
"Flémalle","3","11","10","7","9","5","4","8","4","1"
"ZP HERSTAL","5","23","21","27","13","5","6","20","10","2"
"Herstal","5","23","21","27","13","5","6","20","10","2"
"ZP HUY","1","6","10","6","6","2","6","1","6","1"
"Huy","1","6","10","6","6","2","6","1","6","1"
"Luxembourg","27","50","39","40","19","21","7","17","14","4"
"Luxembourg","27","50","39","40","19","21","7","17","14","4"
"CENTRE ARDENNE","9","7","2","3","3","4","0","4","1","1"
"Bastogne","3","2","1","0","1","1","0","1","0","0"
"Bertogne","1","1","0","1","0","0","0","1","0","1"
"Fauvillers","2","0","0","0","0","1","0","0","0","0"
"Libramont-Chevigny","1","0","0","0","0","0","0","0","0","0"
"Léglise","0","1","0","0","0","0","0","1","0","0"
"Neufchâteau","0","0","1","2","0","0","0","1","1","0"
"Sainte-Ode","1","0","0","0","2","1","0","0","0","0"
"Vaux-sur-Sûre","1","3","0","0","0","1","0","0","0","0"
"POLICE FAMENNE-ARDENNE","14","22","12","17","9","6","4","3","8","3"
"Durbuy","0","1","0","5","2","0","3","1","2","0"
"Erezée","0","1","0","1","0","0","0","0","0","1"
"Gouvy","0","3","0","1","0","1","1","0","0","0"
"Hotton","1","3","0","1","1","1","0","0","0","0"
"Houffalize","1","3","2","2","2","2","0","1","1","0"
"La Roche-en-Ardenne","3","2","1","0","0","0","0","0","0","0"
"Manhay","1","3","0","1","0","0","0","0","2","2"
"Marche-en-Famenne","5","3","5","1","3","2","0","0","1","0"
"Nassogne","2","0","1","1","1","0","0","0","0","0"
"Rendeux","0","1","1","1","0","0","0","1","1","0"
"Tenneville","1","0","0","0","0","0","0","0","0","0"
"Vielsalm","0","2","2","3","0","0","0","0","1","0"
"POLICE SEMOIS ET LESSE","2","2","3","2","2","0","0","0","0","0"
"Bertrix","0","1","0","1","2","0","0","0","0","0"
"Bouillon","0","0","0","0","0","0","0","0","0","0"
"Daverdisse","0","0","0","0","0","0","0","0","0","0"
"Herbeumont","0","0","0","0","0","0","0","0","0","0"
"Libin","2","0","1","1","0","0","0","0","0","0"
"Paliseul","0","0","0","0","0","0","0","0","0","0"
"Saint-Hubert","0","0","0","0","0","0","0","0","0","0"
"Tellin","0","1","1","0","0","0","0","0","0","0"
"Wellin","0","0","1","0","0","0","0","0","0","0"
"ZONE DE POLICE DE GAUME","0","7","9","3","1","2","2","7","1","0"
"Chiny","0","0","0","0","0","0","0","1","0","0"
"Etalle","0","1","3","0","0","0","0","0","0","0"
"Florenville","0","0","2","0","0","1","1","2","0","0"
"Meix-devant-Virton","0","0","1","0","0","0","0","0","0","0"
"Rouvroy","0","3","0","0","0","0","0","0","1","0"
"Tintigny","0","0","1","0","0","0","0","1","0","0"
"Virton","0","3","2","3","1","1","1","3","0","0"
"ZP ARLON/ATTERT/HABAY/MARTELANGE","2","7","5","7","3","3","0","1","2","0"
"Arlon","1","6","4","3","2","1","0","1","1","0"
"Attert","0","0","0","0","0","1","0","0","1","0"
"Habay","1","1","1","3","1","1","0","0","0","0"
"Martelange","0","0","0","1","0","0","0","0","0","0"
"ZP SUD-LUXEMBOURG","0","5","8","8","1","6","1","2","2","0"
"Aubange","0","1","3","3","1","3","1","1","0","0"
"Messancy","0","2","0","2","0","1","0","1","1","0"
"Musson","0","2","4","2","0","1","0","0","1","0"
"Saint-Léger","0","0","1","1","0","1","0","0","0","0"
"Namur","53","82","57","85","58","56","30","77","61","22"
"Namur","53","82","57","85","58","56","30","77","61","22"
"CONDROZ-FAMENNE","12","7","9","5","2","8","3","8","5","2"
"Ciney","4","3","7","0","0","5","1","1","2","1"
"Hamois","2","1","2","0","0","1","1","3","0","0"
"Havelange","2","1","0","4","1","1","0","3","3","0"
"Somme-Leuze","4","2","0","1","1","1","1","1","0","1"
"FLOWAL","6","1","0","10","6","0","2","3","3","1"
"Florennes","2","0","0","4","3","0","2","2","1","0"
"Walcourt","4","1","0","6","3","0","0","1","2","1"
"HERMETON ET HEURE","0","2","2","7","2","4","2","2","1","1"
"Cerfontaine","0","1","0","0","0","1","1","1","1","0"
"Doische","0","0","0","0","1","0","1","0","0","0"
"Philippeville","0","1","2","7","1","3","0","1","0","1"
"ORNEAU-MEHAIGNE","9","12","10","7","8","15","3","10","9","3"
"Eghezée","2","4","2","2","2","2","0","3","2","0"
"Gembloux","6","5","7","4","4","7","2","2","3","3"
"La Bruyère","1","3","1","1","2","6","1","5","4","0"
"POLICE ENTRE SAMBRE ET MEUSE","1","5","4","13","11","6","5","8","4","7"
"Floreffe","0","1","1","4","2","1","2","1","2","2"
"Fosses-la-Ville","0","0","1","4","1","2","2","5","1","3"
"Mettet","0","1","1","5","5","2","0","1","1","1"
"Profondeville","1","3","1","0","3","1","1","1","0","1"
"POLICE HOUILLE-SEMOIS","1","2","1","0","3","1","2","1","1","0"
"Beauraing","1","2","1","0","1","0","2","0","1","0"
"Bièvre","0","0","0","0","1","1","0","0","0","0"
"Gedinne","0","0","0","0","1","0","0","0","0","0"
"Vresse-sur-Semois","0","0","0","0","0","0","0","1","0","0"
"POLICE JEMEPPE S/SAMBRE","0","1","2","7","6","1","2","7","9","1"
"Jemeppe-sur-Sambre","0","1","2","7","6","1","2","7","9","1"
"SAMSOM","4","5","6","9","10","8","4","10","13","3"
"Sambreville","3","2","3","6","8","4","4","5","6","1"
"Sombreffe","1","3","3","3","2","4","0","5","7","2"
"ZONE DE POLICE DES 3 VALLEES","1","1","2","2","2","0","0","2","0","0"
"Couvin","1","1","1","0","0","0","0","1","0","0"
"Viroinval","0","0","1","2","2","0","0","1","0","0"
"ZONE DES ARCHES","7","24","7","9","0","7","3","5","3","3"
"Andenne","4","7","4","6","0","3","1","3","1","0"
"Assesse","1","5","0","0","0","0","0","0","0","1"
"Fernelmont","2","7","1","2","0","3","1","1","1","1"
"Gesves","0","4","1","1","0","0","1","1","1","0"
"Ohey","0","1","1","0","0","1","0","0","0","1"
"ZONE HAUTE-MEUSE","4","2","1","3","0","0","1","5","4","0"
"Anhée","1","0","0","1","0","0","0","1","0","0"
"Dinant","0","0","0","1","0","0","1","1","2","0"
"Hastière","1","0","1","0","0","0","0","0","0","0"
"Onhaye","0","1","0","0","0","0","0","2","1","0"
"Yvoir","2","1","0","1","0","0","0","1","1","0"
"ZP LESSE ET LHOMME","5","0","4","4","1","1","1","3","0","0"
"Houyet","0","0","1","1","1","0","0","3","0","0"
"Rochefort","5","0","3","3","0","1","1","0","0","0"
"ZP NAMUR CAPITALE","3","20","9","9","7","5","2","13","9","1"
"Namur","3","20","9","9","7","5","2","13","9","1"
"Onbekend","0","0","0","0","0","0","0","0","0","0"
"Onbekend","0","0","0","0","0","0","0","0","0","0"
"Onbekend","0","0","0","0","0","0","0","0","0","0"
"Onbekend","0","0","0","0","0","0","0","0","0","0"
"Onbekend","0","0","0","0","0","0","0","0","0","0"
