"Geregistreerde criminaliteit; soort misdrijf, regio"
"Onderwerp: |Totaal geregistreerde misdrijven"
""
"Soort misdrijf";"Misdrijven, totaal";"Misdrijven, totaal";"Misdrijven, totaal";"1 Vermogensmisdrijven";"1 Vermogensmisdrijven";"1 Vermogensmisdrijven";"1.1 Diefstal/verduistering en inbraak";"1.1 Diefstal/verduistering en inbraak";"1.1 Diefstal/verduistering en inbraak";"1.1.1 Diefstal en inbraak met geweld";"1.1.1 Diefstal en inbraak met geweld";"1.1.1 Diefstal en inbraak met geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.2 Bedrog";"1.2 Bedrog";"1.2 Bedrog";"1.2.1 Oplichting";"1.2.1 Oplichting";"1.2.1 Oplichting";"1.2.2 Flessentrekkerij";"1.2.2 Flessentrekkerij";"1.2.2 Flessentrekkerij";"1.2.3 Bedrog (overig)";"1.2.3 Bedrog (overig)";"1.2.3 Bedrog (overig)";"1.3 Valsheidsmisdrijf";"1.3 Valsheidsmisdrijf";"1.3 Valsheidsmisdrijf";"1.3.1 Muntmisdrijf";"1.3.1 Muntmisdrijf";"1.3.1 Muntmisdrijf";"1.3.2 Valsheid in zegels en merken";"1.3.2 Valsheid in zegels en merken";"1.3.2 Valsheid in zegels en merken";"1.3.3 Valsheid in geschriften";"1.3.3 Valsheid in geschriften";"1.3.3 Valsheid in geschriften";"1.4 Heling";"1.4 Heling";"1.4 Heling";"1.5 Afpersing en afdreiging";"1.5 Afpersing en afdreiging";"1.5 Afpersing en afdreiging";"1.6 Bankbreuk";"1.6 Bankbreuk";"1.6 Bankbreuk";"1.7 Witwassen";"1.7 Witwassen";"1.7 Witwassen";"1.8 Vermogensmisdrijf (overig)";"1.8 Vermogensmisdrijf (overig)";"1.8 Vermogensmisdrijf (overig)";"2 Vernielingen, misdr.openb.orde/gezag";"2 Vernielingen, misdr.openb.orde/gezag";"2 Vernielingen, misdr.openb.orde/gezag";"2.1 Vernieling en beschadiging";"2.1 Vernieling en beschadiging";"2.1 Vernieling en beschadiging";"2.1.1 Vernieling aan auto";"2.1.1 Vernieling aan auto";"2.1.1 Vernieling aan auto";"2.1.2 Vernieling aan openbaar gebouw";"2.1.2 Vernieling aan openbaar gebouw";"2.1.2 Vernieling aan openbaar gebouw";"2.1.3 Vernieling middel openb.vervoer";"2.1.3 Vernieling middel openb.vervoer";"2.1.3 Vernieling middel openb.vervoer";"2.1.4 Dierenmishandeling";"2.1.4 Dierenmishandeling";"2.1.4 Dierenmishandeling";"2.1.5 Vernieling, beschadiging (overig)";"2.1.5 Vernieling, beschadiging (overig)";"2.1.5 Vernieling, beschadiging (overig)";"2.2 Openbare orde misdrijf";"2.2 Openbare orde misdrijf";"2.2 Openbare orde misdrijf";"2.2.1 Openlijke geweldpleging";"2.2.1 Openlijke geweldpleging";"2.2.1 Openlijke geweldpleging";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.2 Openlijk geweld tegen goed";"2.2.1.2 Openlijk geweld tegen goed";"2.2.1.2 Openlijk geweld tegen goed";"2.2.2 Huisvredebreuk";"2.2.2 Huisvredebreuk";"2.2.2 Huisvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.4 Computervredebreuk";"2.2.4 Computervredebreuk";"2.2.4 Computervredebreuk";"2.2.5 Discriminatie";"2.2.5 Discriminatie";"2.2.5 Discriminatie";"2.2.6 Openbare orde misdrijf (overig)";"2.2.6 Openbare orde misdrijf (overig)";"2.2.6 Openbare orde misdrijf (overig)";"2.3 Brandstichting/ontploffing";"2.3 Brandstichting/ontploffing";"2.3 Brandstichting/ontploffing";"2.4 Openbaar gezag misdrijf";"2.4 Openbaar gezag misdrijf";"2.4 Openbaar gezag misdrijf";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.2 Wederspannigheid";"2.4.2 Wederspannigheid";"2.4.2 Wederspannigheid";"2.4.3 Valse aangifte";"2.4.3 Valse aangifte";"2.4.3 Valse aangifte";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.6 Openbaar gezag misdrijf (overig)";"2.4.6 Openbaar gezag misdrijf (overig)";"2.4.6 Openbaar gezag misdrijf (overig)";"3 Gewelds- en seksuele misdrijven";"3 Gewelds- en seksuele misdrijven";"3 Gewelds- en seksuele misdrijven";"3.1 Mishandeling";"3.1 Mishandeling";"3.1 Mishandeling";"3.2 Bedreiging en stalking";"3.2 Bedreiging en stalking";"3.2 Bedreiging en stalking";"3.2.1 Bedreiging";"3.2.1 Bedreiging";"3.2.1 Bedreiging";"3.2.2 Stalking";"3.2.2 Stalking";"3.2.2 Stalking";"3.3 Seksueel misdrijf";"3.3 Seksueel misdrijf";"3.3 Seksueel misdrijf";"3.3.1 Aanranding";"3.3.1 Aanranding";"3.3.1 Aanranding";"3.3.2 Verkrachting";"3.3.2 Verkrachting";"3.3.2 Verkrachting";"3.3.3 Schennis der eerbaarheid";"3.3.3 Schennis der eerbaarheid";"3.3.3 Schennis der eerbaarheid";"3.3.4 Ontucht met minderjarige";"3.3.4 Ontucht met minderjarige";"3.3.4 Ontucht met minderjarige";"3.3.5 Pornografie";"3.3.5 Pornografie";"3.3.5 Pornografie";"3.3.6 Ontucht met misbruik van gezag";"3.3.6 Ontucht met misbruik van gezag";"3.3.6 Ontucht met misbruik van gezag";"3.3.7 Seksueel misdrijf (overig)";"3.3.7 Seksueel misdrijf (overig)";"3.3.7 Seksueel misdrijf (overig)";"3.4 Levensmisdrijf";"3.4 Levensmisdrijf";"3.4 Levensmisdrijf";"3.5 Vrijheidsbeneming/gijzeling";"3.5 Vrijheidsbeneming/gijzeling";"3.5 Vrijheidsbeneming/gijzeling";"3.6 Mensenhandel, mensensmokkel";"3.6 Mensenhandel, mensensmokkel";"3.6 Mensenhandel, mensensmokkel";"3.7 Geweldsmisdrijf (overig)";"3.7 Geweldsmisdrijf (overig)";"3.7 Geweldsmisdrijf (overig)";"4 Misdrijven WvSr (overig)";"4 Misdrijven WvSr (overig)";"4 Misdrijven WvSr (overig)";"5 Verkeersmisdrijven";"5 Verkeersmisdrijven";"5 Verkeersmisdrijven";"5.1 Verlaten plaats ongeval";"5.1 Verlaten plaats ongeval";"5.1 Verlaten plaats ongeval";"5.2 Rijden onder invloed";"5.2 Rijden onder invloed";"5.2 Rijden onder invloed";"5.3 Rijden tijdens ontzegging";"5.3 Rijden tijdens ontzegging";"5.3 Rijden tijdens ontzegging";"5.4 Rijden tijdens rijverbod";"5.4 Rijden tijdens rijverbod";"5.4 Rijden tijdens rijverbod";"5.5 Voeren vals kenteken";"5.5 Voeren vals kenteken";"5.5 Voeren vals kenteken";"5.6 Joyriding";"5.6 Joyriding";"5.6 Joyriding";"5.7 Weigeren blaastest/bloedonderzoek";"5.7 Weigeren blaastest/bloedonderzoek";"5.7 Weigeren blaastest/bloedonderzoek";"5.8 Verkeersmisdrijf (overig)";"5.8 Verkeersmisdrijf (overig)";"5.8 Verkeersmisdrijf (overig)";"6 Drugsmisdrijven";"6 Drugsmisdrijven";"6 Drugsmisdrijven";"6.1 Harddrugs";"6.1 Harddrugs";"6.1 Harddrugs";"6.2 Softdrugs";"6.2 Softdrugs";"6.2 Softdrugs";"6.3 Drugsmisdrijf (overig)";"6.3 Drugsmisdrijf (overig)";"6.3 Drugsmisdrijf (overig)";"7 (Vuur)wapenmisdrijven";"7 (Vuur)wapenmisdrijven";"7 (Vuur)wapenmisdrijven";"9 Misdrijven overige wetten";"9 Misdrijven overige wetten";"9 Misdrijven overige wetten";"9.1 Militair misdrijf";"9.1 Militair misdrijf";"9.1 Militair misdrijf";"9.2 Misdrijf (overig)";"9.2 Misdrijf (overig)";"9.2 Misdrijf (overig)"
"Heemskerk";"1370";"1315";"1115";"790";"800";"660";"620";"640";"535";"5";"10";"20";"610";"630";"520";"110";"90";"70";"105";"85";"70";"0";"0";"0";"5";"5";"0";"45";"55";"40";"10";"5";"5";"0";"0";"0";"35";"55";"35";"15";"10";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"250";"195";"145";"205";"155";"110";"90";"80";"45";"5";"5";"0";"5";"5";"0";"0";"0";"0";"105";"70";"60";"25";"35";"25";"10";"10";"5";"5";"10";"5";"5";"0";"0";"5";"0";"5";"0";"5";"0";"10";"20";"15";"0";"0";"0";"0";"0";"0";"15";"5";"10";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"120";"105";"125";"70";"55";"70";"25";"30";"35";"20";"20";"30";"5";"10";"5";"15";"15";"15";"5";"0";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"5";"5";"175";"195";"165";"135";"130";"120";"25";"45";"35";"5";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"15";"10";"10";"10";"5";"0";"5";"5";"5";"0";"0";"0";"5";"5";"5";"5";"5";"0";"0";"0";"0";"5";"5";"0"
"Heemstede";"1090";"900";"890";"730";"565";"575";"610";"480";"480";"5";"5";"10";"605";"475";"470";"80";"50";"55";"75";"50";"55";"0";"0";"0";"5";"0";"0";"30";"25";"30";"0";"5";"5";"0";"0";"0";"30";"20";"30";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"145";"125";"115";"125";"110";"90";"70";"70";"60";"0";"0";"0";"0";"0";"0";"0";"0";"0";"55";"45";"30";"15";"5";"20";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"10";"5";"10";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"55";"45";"25";"25";"25";"15";"25";"10";"15";"20";"10";"5";"5";"0";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"155";"140";"145";"100";"90";"100";"45";"40";"35";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"0";"5";"5";"0";"0";"5";"0";"0";"5";"0";"0";"0";"5";"5";"5";"0";"5";"0";"0";"0";"0";"0";"5";"0"
"Heerhugowaard";"2810";"2350";"2190";"1525";"1230";"1200";"1255";"980";"940";"25";"20";"10";"1230";"960";"930";"170";"150";"170";"165";"145";"155";"0";"0";"0";"5";"5";"10";"60";"70";"60";"5";"0";"5";"0";"0";"0";"55";"65";"55";"25";"30";"30";"10";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"510";"465";"345";"450";"380";"290";"140";"150";"90";"5";"5";"5";"0";"0";"0";"0";"0";"0";"305";"225";"190";"35";"45";"35";"10";"25";"5";"10";"20";"5";"5";"0";"0";"10";"10";"5";"0";"0";"0";"10";"10";"20";"0";"0";"0";"0";"5";"0";"20";"30";"15";"5";"5";"5";"0";"0";"5";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"360";"300";"285";"200";"180";"160";"120";"90";"80";"105";"85";"80";"15";"5";"5";"25";"20";"30";"5";"5";"5";"5";"5";"10";"5";"0";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"5";"5";"5";"5";"0";"0";"5";"5";"5";"5";"0";"0";"35";"30";"20";"350";"280";"295";"160";"155";"185";"135";"95";"80";"20";"15";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"15";"10";"20";"30";"20";"5";"15";"10";"15";"15";"10";"0";"0";"0";"10";"10";"15";"5";"0";"10";"0";"0";"0";"5";"0";"10"
"Heiloo";"880";"770";"640";"535";"455";"370";"460";"370";"295";"5";"5";"5";"455";"365";"290";"50";"60";"55";"45";"60";"55";"0";"0";"0";"0";"0";"0";"20";"20";"15";"0";"0";"0";"0";"0";"0";"20";"20";"15";"5";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"160";"150";"100";"145";"125";"85";"55";"65";"40";"0";"5";"0";"0";"0";"0";"0";"0";"0";"90";"55";"45";"10";"15";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"5";"10";"10";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"75";"75";"60";"30";"45";"30";"35";"30";"20";"35";"25";"20";"0";"0";"0";"10";"5";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"100";"80";"95";"75";"60";"70";"25";"15";"20";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"5"
"Den Helder";"3980";"3200";"2760";"1985";"1535";"1160";"1670";"1265";"845";"25";"30";"30";"1645";"1235";"815";"185";"130";"175";"175";"120";"170";"0";"0";"0";"10";"10";"5";"70";"85";"95";"5";"5";"5";"0";"0";"0";"65";"80";"85";"50";"45";"35";"10";"15";"10";"0";"0";"0";"0";"0";"5";"0";"0";"0";"825";"640";"595";"660";"525";"475";"310";"255";"250";"10";"5";"5";"0";"5";"0";"0";"0";"0";"340";"260";"215";"80";"80";"65";"25";"30";"20";"15";"30";"20";"10";"0";"5";"25";"20";"15";"5";"0";"5";"10";"25";"20";"0";"0";"0";"15";"5";"5";"50";"25";"30";"35";"15";"25";"20";"5";"15";"10";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"535";"440";"410";"285";"215";"225";"175";"170";"125";"160";"155";"110";"15";"15";"15";"55";"35";"35";"20";"10";"5";"15";"5";"10";"5";"5";"5";"10";"5";"0";"0";"5";"5";"0";"0";"0";"0";"5";"10";"10";"10";"10";"0";"5";"5";"5";"0";"5";"5";"5";"5";"75";"60";"45";"460";"465";"460";"270";"275";"255";"160";"140";"140";"15";"30";"40";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"0";"0";"10";"15";"15";"50";"30";"45";"10";"10";"35";"40";"15";"10";"0";"0";"0";"25";"15";"35";"25";"15";"20";"0";"0";"0";"25";"15";"20"
"Hilversum";"5120";"4845";"4290";"3150";"3035";"2525";"2685";"2585";"2080";"55";"30";"30";"2630";"2555";"2050";"260";"230";"220";"245";"220";"215";"0";"0";"0";"15";"10";"5";"170";"175";"180";"15";"10";"5";"0";"0";"0";"155";"165";"180";"20";"20";"30";"5";"20";"15";"0";"0";"0";"0";"5";"0";"0";"0";"0";"795";"655";"580";"670";"555";"470";"320";"260";"195";"10";"10";"5";"5";"0";"0";"0";"0";"0";"335";"285";"270";"80";"60";"70";"35";"20";"25";"30";"15";"15";"5";"0";"10";"15";"15";"10";"0";"5";"0";"15";"10";"10";"10";"0";"5";"5";"15";"20";"25";"15";"20";"20";"20";"25";"5";"15";"15";"5";"0";"5";"5";"0";"0";"0";"0";"0";"5";"0";"0";"460";"470";"440";"250";"265";"235";"155";"155";"150";"135";"150";"130";"20";"5";"20";"35";"30";"35";"5";"5";"5";"5";"5";"10";"10";"10";"0";"0";"0";"5";"5";"5";"5";"5";"0";"5";"5";"5";"10";"10";"15";"15";"5";"0";"0";"5";"0";"0";"5";"5";"5";"75";"80";"65";"565";"540";"570";"415";"370";"420";"115";"135";"120";"15";"10";"15";"0";"0";"0";"5";"5";"0";"5";"0";"0";"0";"0";"0";"15";"20";"5";"45";"35";"80";"15";"10";"55";"30";"25";"25";"0";"0";"0";"15";"15";"15";"10";"15";"15";"0";"0";"0";"10";"15";"15"
"Hollands Kroon";"1250";"1100";"1030";"630";"585";"505";"475";"420";"325";"5";"5";"0";"470";"415";"325";"120";"120";"120";"115";"115";"120";"0";"0";"0";"5";"5";"0";"20";"40";"45";"5";"0";"0";"0";"0";"0";"20";"40";"45";"10";"5";"10";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"190";"185";"160";"165";"150";"125";"65";"55";"60";"0";"0";"0";"0";"0";"0";"0";"0";"0";"95";"90";"65";"20";"20";"25";"5";"5";"5";"5";"5";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"10";"15";"15";"0";"0";"0";"0";"0";"0";"5";"10";"10";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"170";"115";"100";"95";"60";"55";"55";"35";"20";"45";"30";"15";"10";"5";"5";"20";"25";"15";"0";"0";"0";"5";"5";"5";"0";"10";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"25";"15";"15";"210";"170";"225";"110";"105";"145";"70";"50";"55";"10";"10";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"5";"5";"10";"10";"10";"0";"0";"5";"10";"5";"5";"0";"0";"0";"5";"5";"0";"10";"20";"10";"0";"0";"0";"10";"20";"10"
"Hoorn";"4350";"3100";"3235";"2335";"1555";"1630";"1990";"1250";"1300";"40";"40";"30";"1950";"1205";"1270";"200";"185";"205";"190";"175";"195";"0";"0";"0";"10";"10";"10";"100";"85";"95";"15";"15";"5";"0";"0";"0";"85";"70";"85";"40";"25";"20";"10";"5";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"785";"590";"505";"660";"450";"380";"270";"180";"180";"10";"5";"5";"5";"0";"0";"0";"0";"0";"375";"260";"195";"80";"90";"80";"35";"40";"25";"30";"35";"20";"5";"5";"0";"15";"15";"5";"0";"0";"5";"20";"30";"40";"0";"0";"0";"10";"5";"5";"20";"25";"30";"30";"25";"20";"20";"15";"10";"5";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"540";"425";"445";"310";"245";"240";"165";"130";"145";"155";"120";"135";"10";"10";"10";"35";"35";"35";"10";"10";"5";"10";"10";"5";"5";"5";"5";"5";"0";"5";"0";"5";"0";"5";"5";"5";"5";"5";"5";"15";"10";"20";"5";"0";"0";"0";"0";"0";"10";"5";"5";"80";"55";"45";"550";"410";"550";"360";"265";"360";"150";"110";"130";"15";"15";"20";"0";"0";"0";"0";"0";"0";"5";"0";"0";"5";"0";"10";"15";"20";"25";"20";"25";"30";"5";"10";"5";"15";"15";"25";"0";"0";"0";"25";"30";"25";"10";"15";"5";"0";"0";"0";"10";"15";"5"
"Huizen";"1850";"1485";"1405";"1150";"855";"815";"985";"725";"640";"10";"15";"10";"975";"710";"630";"95";"80";"100";"85";"75";"95";"0";"0";"0";"10";"5";"5";"60";"40";"60";"5";"5";"5";"0";"0";"0";"55";"40";"55";"5";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"330";"275";"280";"285";"240";"250";"135";"125";"150";"0";"0";"0";"5";"0";"0";"0";"0";"0";"145";"115";"100";"25";"20";"20";"10";"5";"5";"5";"5";"5";"5";"5";"0";"5";"5";"5";"0";"0";"0";"5";"10";"5";"0";"0";"0";"5";"0";"0";"15";"10";"10";"5";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"170";"150";"135";"85";"100";"65";"65";"45";"55";"60";"40";"50";"5";"5";"5";"10";"5";"10";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"0";"5";"25";"10";"10";"155";"165";"155";"115";"115";"105";"30";"40";"45";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"0";"10";"10";"5";"5";"0";"0";"10";"10";"5";"0";"0";"0";"5";"0";"5";"10";"10";"0";"0";"0";"0";"10";"10";"0"
"Bron: CBS"
