"Geregistreerde criminaliteit; soort misdrijf, regio"
"Onderwerp: |Totaal geregistreerde misdrijven"
""
"Soort misdrijf";"Misdrijven, totaal";"Misdrijven, totaal";"Misdrijven, totaal";"1 Vermogensmisdrijven";"1 Vermogensmisdrijven";"1 Vermogensmisdrijven";"1.1 Diefstal/verduistering en inbraak";"1.1 Diefstal/verduistering en inbraak";"1.1 Diefstal/verduistering en inbraak";"1.1.1 Diefstal en inbraak met geweld";"1.1.1 Diefstal en inbraak met geweld";"1.1.1 Diefstal en inbraak met geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.2 Bedrog";"1.2 Bedrog";"1.2 Bedrog";"1.2.1 Oplichting";"1.2.1 Oplichting";"1.2.1 Oplichting";"1.2.2 Flessentrekkerij";"1.2.2 Flessentrekkerij";"1.2.2 Flessentrekkerij";"1.2.3 Bedrog (overig)";"1.2.3 Bedrog (overig)";"1.2.3 Bedrog (overig)";"1.3 Valsheidsmisdrijf";"1.3 Valsheidsmisdrijf";"1.3 Valsheidsmisdrijf";"1.3.1 Muntmisdrijf";"1.3.1 Muntmisdrijf";"1.3.1 Muntmisdrijf";"1.3.2 Valsheid in zegels en merken";"1.3.2 Valsheid in zegels en merken";"1.3.2 Valsheid in zegels en merken";"1.3.3 Valsheid in geschriften";"1.3.3 Valsheid in geschriften";"1.3.3 Valsheid in geschriften";"1.4 Heling";"1.4 Heling";"1.4 Heling";"1.5 Afpersing en afdreiging";"1.5 Afpersing en afdreiging";"1.5 Afpersing en afdreiging";"1.6 Bankbreuk";"1.6 Bankbreuk";"1.6 Bankbreuk";"1.7 Witwassen";"1.7 Witwassen";"1.7 Witwassen";"1.8 Vermogensmisdrijf (overig)";"1.8 Vermogensmisdrijf (overig)";"1.8 Vermogensmisdrijf (overig)";"2 Vernielingen, misdr.openb.orde/gezag";"2 Vernielingen, misdr.openb.orde/gezag";"2 Vernielingen, misdr.openb.orde/gezag";"2.1 Vernieling en beschadiging";"2.1 Vernieling en beschadiging";"2.1 Vernieling en beschadiging";"2.1.1 Vernieling aan auto";"2.1.1 Vernieling aan auto";"2.1.1 Vernieling aan auto";"2.1.2 Vernieling aan openbaar gebouw";"2.1.2 Vernieling aan openbaar gebouw";"2.1.2 Vernieling aan openbaar gebouw";"2.1.3 Vernieling middel openb.vervoer";"2.1.3 Vernieling middel openb.vervoer";"2.1.3 Vernieling middel openb.vervoer";"2.1.4 Dierenmishandeling";"2.1.4 Dierenmishandeling";"2.1.4 Dierenmishandeling";"2.1.5 Vernieling, beschadiging (overig)";"2.1.5 Vernieling, beschadiging (overig)";"2.1.5 Vernieling, beschadiging (overig)";"2.2 Openbare orde misdrijf";"2.2 Openbare orde misdrijf";"2.2 Openbare orde misdrijf";"2.2.1 Openlijke geweldpleging";"2.2.1 Openlijke geweldpleging";"2.2.1 Openlijke geweldpleging";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.2 Openlijk geweld tegen goed";"2.2.1.2 Openlijk geweld tegen goed";"2.2.1.2 Openlijk geweld tegen goed";"2.2.2 Huisvredebreuk";"2.2.2 Huisvredebreuk";"2.2.2 Huisvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.4 Computervredebreuk";"2.2.4 Computervredebreuk";"2.2.4 Computervredebreuk";"2.2.5 Discriminatie";"2.2.5 Discriminatie";"2.2.5 Discriminatie";"2.2.6 Openbare orde misdrijf (overig)";"2.2.6 Openbare orde misdrijf (overig)";"2.2.6 Openbare orde misdrijf (overig)";"2.3 Brandstichting/ontploffing";"2.3 Brandstichting/ontploffing";"2.3 Brandstichting/ontploffing";"2.4 Openbaar gezag misdrijf";"2.4 Openbaar gezag misdrijf";"2.4 Openbaar gezag misdrijf";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.2 Wederspannigheid";"2.4.2 Wederspannigheid";"2.4.2 Wederspannigheid";"2.4.3 Valse aangifte";"2.4.3 Valse aangifte";"2.4.3 Valse aangifte";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.6 Openbaar gezag misdrijf (overig)";"2.4.6 Openbaar gezag misdrijf (overig)";"2.4.6 Openbaar gezag misdrijf (overig)";"3 Gewelds- en seksuele misdrijven";"3 Gewelds- en seksuele misdrijven";"3 Gewelds- en seksuele misdrijven";"3.1 Mishandeling";"3.1 Mishandeling";"3.1 Mishandeling";"3.2 Bedreiging en stalking";"3.2 Bedreiging en stalking";"3.2 Bedreiging en stalking";"3.2.1 Bedreiging";"3.2.1 Bedreiging";"3.2.1 Bedreiging";"3.2.2 Stalking";"3.2.2 Stalking";"3.2.2 Stalking";"3.3 Seksueel misdrijf";"3.3 Seksueel misdrijf";"3.3 Seksueel misdrijf";"3.3.1 Aanranding";"3.3.1 Aanranding";"3.3.1 Aanranding";"3.3.2 Verkrachting";"3.3.2 Verkrachting";"3.3.2 Verkrachting";"3.3.3 Schennis der eerbaarheid";"3.3.3 Schennis der eerbaarheid";"3.3.3 Schennis der eerbaarheid";"3.3.4 Ontucht met minderjarige";"3.3.4 Ontucht met minderjarige";"3.3.4 Ontucht met minderjarige";"3.3.5 Pornografie";"3.3.5 Pornografie";"3.3.5 Pornografie";"3.3.6 Ontucht met misbruik van gezag";"3.3.6 Ontucht met misbruik van gezag";"3.3.6 Ontucht met misbruik van gezag";"3.3.7 Seksueel misdrijf (overig)";"3.3.7 Seksueel misdrijf (overig)";"3.3.7 Seksueel misdrijf (overig)";"3.4 Levensmisdrijf";"3.4 Levensmisdrijf";"3.4 Levensmisdrijf";"3.5 Vrijheidsbeneming/gijzeling";"3.5 Vrijheidsbeneming/gijzeling";"3.5 Vrijheidsbeneming/gijzeling";"3.6 Mensenhandel, mensensmokkel";"3.6 Mensenhandel, mensensmokkel";"3.6 Mensenhandel, mensensmokkel";"3.7 Geweldsmisdrijf (overig)";"3.7 Geweldsmisdrijf (overig)";"3.7 Geweldsmisdrijf (overig)";"4 Misdrijven WvSr (overig)";"4 Misdrijven WvSr (overig)";"4 Misdrijven WvSr (overig)";"5 Verkeersmisdrijven";"5 Verkeersmisdrijven";"5 Verkeersmisdrijven";"5.1 Verlaten plaats ongeval";"5.1 Verlaten plaats ongeval";"5.1 Verlaten plaats ongeval";"5.2 Rijden onder invloed";"5.2 Rijden onder invloed";"5.2 Rijden onder invloed";"5.3 Rijden tijdens ontzegging";"5.3 Rijden tijdens ontzegging";"5.3 Rijden tijdens ontzegging";"5.4 Rijden tijdens rijverbod";"5.4 Rijden tijdens rijverbod";"5.4 Rijden tijdens rijverbod";"5.5 Voeren vals kenteken";"5.5 Voeren vals kenteken";"5.5 Voeren vals kenteken";"5.6 Joyriding";"5.6 Joyriding";"5.6 Joyriding";"5.7 Weigeren blaastest/bloedonderzoek";"5.7 Weigeren blaastest/bloedonderzoek";"5.7 Weigeren blaastest/bloedonderzoek";"5.8 Verkeersmisdrijf (overig)";"5.8 Verkeersmisdrijf (overig)";"5.8 Verkeersmisdrijf (overig)";"6 Drugsmisdrijven";"6 Drugsmisdrijven";"6 Drugsmisdrijven";"6.1 Harddrugs";"6.1 Harddrugs";"6.1 Harddrugs";"6.2 Softdrugs";"6.2 Softdrugs";"6.2 Softdrugs";"6.3 Drugsmisdrijf (overig)";"6.3 Drugsmisdrijf (overig)";"6.3 Drugsmisdrijf (overig)";"7 (Vuur)wapenmisdrijven";"7 (Vuur)wapenmisdrijven";"7 (Vuur)wapenmisdrijven";"9 Misdrijven overige wetten";"9 Misdrijven overige wetten";"9 Misdrijven overige wetten";"9.1 Militair misdrijf";"9.1 Militair misdrijf";"9.1 Militair misdrijf";"9.2 Misdrijf (overig)";"9.2 Misdrijf (overig)";"9.2 Misdrijf (overig)"
"Sliedrecht";"865";"765";"715";"500";"380";"365";"400";"290";"275";"5";"5";"5";"395";"285";"270";"75";"60";"55";"70";"55";"55";"0";"0";"0";"0";"5";"0";"20";"25";"30";"0";"5";"5";"0";"0";"0";"20";"25";"25";"10";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"115";"105";"90";"100";"90";"70";"65";"45";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35";"45";"25";"15";"10";"20";"10";"0";"15";"5";"0";"10";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"90";"105";"75";"45";"45";"35";"20";"25";"15";"15";"25";"15";"5";"5";"5";"20";"25";"10";"5";"10";"0";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"5";"0";"0";"0";"5";"5";"5";"0";"0";"0";"5";"5";"10";"130";"150";"155";"95";"95";"105";"30";"40";"30";"0";"5";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"10";"10";"10";"10";"5";"5";"5";"5";"5";"5";"0";"0";"0";"5";"5";"10";"5";"5";"5";"0";"0";"0";"5";"5";"5"
"Spijkenisse";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Strijen";"215";"150";"165";"115";"65";"90";"85";"45";"60";"0";"0";"0";"80";"45";"55";"20";"15";"15";"20";"15";"15";"0";"0";"0";"0";"0";"5";"10";"5";"15";"0";"0";"0";"0";"0";"0";"10";"5";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35";"20";"15";"30";"20";"10";"15";"15";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"15";"25";"15";"5";"10";"5";"5";"5";"5";"5";"5";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"35";"35";"35";"25";"25";"25";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"5";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"5";"5";"0"
"Teylingen";"1360";"1255";"1095";"850";"740";"650";"730";"615";"505";"10";"10";"5";"720";"605";"500";"80";"75";"85";"80";"75";"80";"0";"0";"0";"5";"0";"5";"30";"40";"50";"0";"0";"0";"0";"0";"0";"30";"40";"50";"5";"10";"10";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"150";"145";"135";"135";"125";"110";"65";"55";"60";"5";"0";"0";"0";"0";"0";"0";"0";"0";"65";"70";"50";"10";"10";"10";"0";"5";"5";"0";"5";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"10";"5";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"120";"135";"90";"65";"60";"50";"35";"50";"30";"30";"40";"30";"5";"10";"5";"15";"15";"5";"0";"5";"0";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"10";"5";"5";"205";"205";"180";"145";"165";"130";"45";"35";"40";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"5";"0";"15";"20";"25";"5";"10";"10";"10";"10";"15";"0";"0";"0";"5";"5";"5";"5";"5";"5";"0";"0";"0";"5";"5";"5"
"Vlaardingen";"4975";"4120";"3775";"3145";"2485";"2125";"2830";"2180";"1785";"75";"65";"50";"2755";"2115";"1735";"190";"160";"160";"180";"150";"145";"0";"0";"0";"10";"10";"15";"100";"115";"145";"20";"10";"15";"0";"0";"0";"80";"105";"125";"15";"20";"20";"5";"10";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"665";"565";"520";"565";"470";"405";"250";"180";"170";"5";"5";"0";"10";"10";"5";"0";"0";"0";"300";"275";"230";"40";"55";"70";"25";"20";"35";"25";"20";"35";"5";"5";"0";"5";"10";"5";"0";"0";"0";"5";"15";"10";"0";"0";"5";"5";"5";"10";"45";"25";"30";"15";"15";"15";"5";"5";"10";"5";"0";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"475";"465";"475";"235";"215";"225";"150";"170";"155";"140";"155";"135";"10";"15";"20";"55";"45";"45";"15";"10";"15";"10";"5";"10";"5";"5";"0";"5";"10";"5";"5";"0";"5";"5";"5";"0";"10";"10";"5";"20";"20";"20";"0";"5";"5";"5";"0";"15";"5";"10";"10";"35";"50";"45";"555";"495";"535";"405";"370";"370";"120";"90";"135";"10";"15";"15";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"0";"5";"15";"10";"10";"35";"35";"45";"20";"20";"25";"15";"15";"20";"0";"0";"0";"40";"20";"20";"30";"10";"5";"0";"0";"0";"30";"10";"5"
"Vlist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Voorschoten";"840";"870";"735";"525";"545";"440";"435";"460";"360";"10";"5";"5";"425";"460";"355";"60";"55";"45";"60";"55";"45";"0";"0";"0";"0";"0";"0";"25";"25";"35";"0";"0";"0";"0";"0";"0";"20";"25";"30";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"110";"115";"85";"100";"95";"75";"50";"40";"40";"5";"0";"0";"0";"0";"0";"0";"0";"0";"45";"55";"30";"5";"5";"5";"0";"5";"0";"0";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"15";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"70";"80";"60";"40";"35";"30";"20";"30";"15";"15";"30";"10";"5";"5";"5";"5";"15";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"10";"15";"10";"110";"95";"130";"80";"75";"90";"20";"20";"30";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"10";"10";"5";"5";"10";"0";"5";"5";"5";"0";"0";"0";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0"
"Waddinxveen";"1215";"950";"855";"770";"555";"450";"665";"440";"330";"10";"0";"5";"655";"440";"330";"65";"70";"70";"60";"65";"65";"0";"0";"0";"5";"5";"5";"30";"25";"30";"5";"0";"0";"0";"0";"0";"25";"25";"25";"10";"15";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"145";"100";"110";"130";"90";"85";"70";"35";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0";"55";"55";"40";"15";"10";"10";"10";"5";"5";"5";"5";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"0";"0";"0";"5";"5";"5";"5";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"70";"85";"70";"40";"40";"40";"25";"30";"20";"25";"30";"15";"0";"0";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"15";"15";"10";"205";"180";"190";"135";"140";"115";"55";"25";"55";"5";"5";"15";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"10";"20";"5";"5";"5";"0";"5";"10";"0";"0";"0";"5";"5";"5";"5";"0";"5";"0";"0";"0";"5";"0";"5"
"Wassenaar";"1025";"1010";"910";"575";"545";"440";"470";"465";"345";"5";"5";"5";"465";"460";"340";"60";"45";"50";"55";"45";"50";"0";"0";"0";"5";"0";"0";"35";"25";"35";"0";"0";"5";"0";"0";"0";"35";"20";"30";"10";"0";"5";"0";"5";"5";"0";"0";"0";"0";"5";"0";"0";"0";"0";"120";"115";"115";"95";"100";"95";"40";"55";"65";"0";"0";"0";"0";"0";"0";"0";"0";"0";"55";"45";"30";"20";"15";"10";"5";"0";"5";"5";"0";"5";"0";"0";"0";"10";"5";"5";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0";"5";"0";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";"90";"75";"45";"40";"40";"30";"35";"25";"30";"25";"25";"5";"5";"0";"20";"15";"10";"5";"5";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"15";"10";"10";"205";"230";"255";"135";"135";"135";"45";"60";"80";"10";"25";"30";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"10";"10";"10";"15";"0";"0";"5";"5";"10";"10";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"5";"5";"0"
"Westland";"4670";"4015";"3760";"2605";"2335";"2030";"2210";"1985";"1675";"20";"20";"20";"2190";"1970";"1655";"240";"190";"195";"235";"185";"185";"0";"0";"0";"5";"5";"10";"130";"135";"140";"5";"5";"5";"0";"0";"0";"125";"125";"130";"15";"20";"10";"5";"5";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"795";"485";"420";"725";"410";"360";"465";"210";"165";"5";"15";"5";"0";"5";"0";"0";"0";"0";"255";"185";"195";"40";"45";"30";"15";"15";"15";"10";"10";"10";"5";"0";"5";"10";"15";"5";"0";"0";"0";"10";"15";"5";"0";"0";"0";"5";"5";"0";"10";"20";"15";"15";"15";"10";"10";"5";"0";"5";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"5";"325";"325";"355";"180";"185";"200";"105";"95";"95";"100";"80";"85";"5";"15";"15";"30";"30";"40";"5";"5";"10";"0";"10";"10";"10";"5";"5";"5";"0";"5";"0";"5";"0";"0";"0";"0";"5";"5";"10";"10";"10";"10";"0";"0";"0";"0";"5";"0";"5";"0";"5";"40";"25";"20";"835";"795";"880";"610";"590";"620";"175";"155";"225";"15";"10";"20";"0";"0";"0";"5";"5";"0";"0";"0";"5";"0";"0";"0";"25";"30";"15";"40";"30";"30";"10";"10";"15";"25";"20";"15";"0";"0";"0";"15";"15";"20";"10";"10";"5";"0";"0";"0";"10";"10";"5"
"Westvoorne";"550";"495";"520";"305";"235";"255";"250";"190";"190";"0";"5";"0";"250";"190";"185";"35";"30";"35";"35";"30";"35";"0";"0";"0";"0";"0";"0";"15";"10";"25";"0";"0";"0";"0";"0";"0";"15";"10";"25";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"80";"75";"80";"65";"65";"65";"20";"25";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"45";"40";"40";"5";"5";"10";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"65";"55";"60";"25";"35";"25";"25";"15";"25";"20";"10";"15";"5";"0";"5";"10";"5";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"90";"115";"115";"60";"85";"80";"20";"25";"25";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"0";"0";"5";"5";"5";"0";"0";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"5";"5";"0"
"Zederik";"380";"375";"295";"225";"200";"165";"180";"160";"110";"0";"0";"0";"180";"155";"110";"30";"20";"35";"30";"20";"30";"0";"0";"0";"5";"0";"0";"10";"10";"20";"0";"0";"0";"0";"0";"0";"10";"10";"20";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"40";"30";"15";"35";"25";"5";"15";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"20";"15";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"35";"20";"10";"15";"10";"10";"15";"5";"10";"15";"5";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"5";"5";"0";"80";"85";"70";"45";"50";"50";"25";"25";"15";"5";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"10";"5";"5";"0";"0";"5";"10";"5";"0";"0";"0";"0";"5";"5";"5";"5";"0";"0";"0";"0";"0";"5";"0";"0"
"Zoetermeer";"6165";"5825";"5590";"3355";"3315";"3130";"2780";"2760";"2535";"80";"65";"55";"2705";"2695";"2480";"325";"320";"340";"300";"305";"330";"0";"0";"0";"20";"15";"10";"185";"200";"210";"15";"15";"10";"5";"5";"0";"170";"180";"195";"35";"15";"20";"20";"15";"15";"5";"0";"5";"5";"5";"5";"0";"0";"0";"850";"795";"580";"710";"655";"490";"375";"365";"270";"10";"10";"5";"5";"5";"0";"0";"0";"0";"320";"275";"210";"65";"85";"50";"35";"45";"30";"30";"35";"25";"5";"5";"5";"20";"15";"5";"0";"0";"0";"5";"10";"10";"0";"5";"0";"5";"15";"5";"35";"15";"20";"35";"35";"20";"20";"25";"10";"5";"0";"10";"5";"0";"0";"0";"5";"0";"5";"5";"0";"710";"680";"640";"365";"365";"345";"245";"230";"210";"210";"220";"185";"35";"10";"25";"50";"45";"55";"10";"5";"15";"5";"5";"10";"10";"5";"5";"10";"5";"5";"5";"5";"5";"5";"5";"5";"5";"10";"15";"25";"20";"15";"5";"5";"5";"5";"0";"0";"20";"10";"10";"105";"100";"100";"1035";"825";"1055";"775";"625";"665";"195";"145";"285";"30";"30";"60";"0";"0";"0";"5";"5";"5";"0";"0";"5";"5";"5";"10";"25";"20";"25";"60";"70";"40";"20";"25";"15";"40";"40";"25";"0";"0";"0";"35";"20";"35";"15";"25";"10";"0";"0";"0";"15";"25";"10"
"Zoeterwoude";"265";"195";"195";"155";"115";"90";"120";"85";"60";"0";"0";"0";"120";"85";"60";"25";"10";"15";"25";"10";"15";"0";"0";"0";"0";"0";"0";"10";"20";"15";"0";"0";"0";"0";"0";"0";"10";"20";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"30";"25";"35";"25";"25";"20";"10";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"15";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"15";"20";"15";"10";"15";"0";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"45";"30";"50";"30";"20";"30";"10";"5";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
