"Geregistreerde criminaliteit; soort misdrijf, regio"
"Onderwerp: |Totaal geregistreerde misdrijven"
""
"Soort misdrijf";"Misdrijven, totaal";"Misdrijven, totaal";"Misdrijven, totaal";"1 Vermogensmisdrijven";"1 Vermogensmisdrijven";"1 Vermogensmisdrijven";"1.1 Diefstal/verduistering en inbraak";"1.1 Diefstal/verduistering en inbraak";"1.1 Diefstal/verduistering en inbraak";"1.1.1 Diefstal en inbraak met geweld";"1.1.1 Diefstal en inbraak met geweld";"1.1.1 Diefstal en inbraak met geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.2 Bedrog";"1.2 Bedrog";"1.2 Bedrog";"1.2.1 Oplichting";"1.2.1 Oplichting";"1.2.1 Oplichting";"1.2.2 Flessentrekkerij";"1.2.2 Flessentrekkerij";"1.2.2 Flessentrekkerij";"1.2.3 Bedrog (overig)";"1.2.3 Bedrog (overig)";"1.2.3 Bedrog (overig)";"1.3 Valsheidsmisdrijf";"1.3 Valsheidsmisdrijf";"1.3 Valsheidsmisdrijf";"1.3.1 Muntmisdrijf";"1.3.1 Muntmisdrijf";"1.3.1 Muntmisdrijf";"1.3.2 Valsheid in zegels en merken";"1.3.2 Valsheid in zegels en merken";"1.3.2 Valsheid in zegels en merken";"1.3.3 Valsheid in geschriften";"1.3.3 Valsheid in geschriften";"1.3.3 Valsheid in geschriften";"1.4 Heling";"1.4 Heling";"1.4 Heling";"1.5 Afpersing en afdreiging";"1.5 Afpersing en afdreiging";"1.5 Afpersing en afdreiging";"1.6 Bankbreuk";"1.6 Bankbreuk";"1.6 Bankbreuk";"1.7 Witwassen";"1.7 Witwassen";"1.7 Witwassen";"1.8 Vermogensmisdrijf (overig)";"1.8 Vermogensmisdrijf (overig)";"1.8 Vermogensmisdrijf (overig)";"2 Vernielingen, misdr.openb.orde/gezag";"2 Vernielingen, misdr.openb.orde/gezag";"2 Vernielingen, misdr.openb.orde/gezag";"2.1 Vernieling en beschadiging";"2.1 Vernieling en beschadiging";"2.1 Vernieling en beschadiging";"2.1.1 Vernieling aan auto";"2.1.1 Vernieling aan auto";"2.1.1 Vernieling aan auto";"2.1.2 Vernieling aan openbaar gebouw";"2.1.2 Vernieling aan openbaar gebouw";"2.1.2 Vernieling aan openbaar gebouw";"2.1.3 Vernieling middel openb.vervoer";"2.1.3 Vernieling middel openb.vervoer";"2.1.3 Vernieling middel openb.vervoer";"2.1.4 Dierenmishandeling";"2.1.4 Dierenmishandeling";"2.1.4 Dierenmishandeling";"2.1.5 Vernieling, beschadiging (overig)";"2.1.5 Vernieling, beschadiging (overig)";"2.1.5 Vernieling, beschadiging (overig)";"2.2 Openbare orde misdrijf";"2.2 Openbare orde misdrijf";"2.2 Openbare orde misdrijf";"2.2.1 Openlijke geweldpleging";"2.2.1 Openlijke geweldpleging";"2.2.1 Openlijke geweldpleging";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.2 Openlijk geweld tegen goed";"2.2.1.2 Openlijk geweld tegen goed";"2.2.1.2 Openlijk geweld tegen goed";"2.2.2 Huisvredebreuk";"2.2.2 Huisvredebreuk";"2.2.2 Huisvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.4 Computervredebreuk";"2.2.4 Computervredebreuk";"2.2.4 Computervredebreuk";"2.2.5 Discriminatie";"2.2.5 Discriminatie";"2.2.5 Discriminatie";"2.2.6 Openbare orde misdrijf (overig)";"2.2.6 Openbare orde misdrijf (overig)";"2.2.6 Openbare orde misdrijf (overig)";"2.3 Brandstichting/ontploffing";"2.3 Brandstichting/ontploffing";"2.3 Brandstichting/ontploffing";"2.4 Openbaar gezag misdrijf";"2.4 Openbaar gezag misdrijf";"2.4 Openbaar gezag misdrijf";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.2 Wederspannigheid";"2.4.2 Wederspannigheid";"2.4.2 Wederspannigheid";"2.4.3 Valse aangifte";"2.4.3 Valse aangifte";"2.4.3 Valse aangifte";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.6 Openbaar gezag misdrijf (overig)";"2.4.6 Openbaar gezag misdrijf (overig)";"2.4.6 Openbaar gezag misdrijf (overig)";"3 Gewelds- en seksuele misdrijven";"3 Gewelds- en seksuele misdrijven";"3 Gewelds- en seksuele misdrijven";"3.1 Mishandeling";"3.1 Mishandeling";"3.1 Mishandeling";"3.2 Bedreiging en stalking";"3.2 Bedreiging en stalking";"3.2 Bedreiging en stalking";"3.2.1 Bedreiging";"3.2.1 Bedreiging";"3.2.1 Bedreiging";"3.2.2 Stalking";"3.2.2 Stalking";"3.2.2 Stalking";"3.3 Seksueel misdrijf";"3.3 Seksueel misdrijf";"3.3 Seksueel misdrijf";"3.3.1 Aanranding";"3.3.1 Aanranding";"3.3.1 Aanranding";"3.3.2 Verkrachting";"3.3.2 Verkrachting";"3.3.2 Verkrachting";"3.3.3 Schennis der eerbaarheid";"3.3.3 Schennis der eerbaarheid";"3.3.3 Schennis der eerbaarheid";"3.3.4 Ontucht met minderjarige";"3.3.4 Ontucht met minderjarige";"3.3.4 Ontucht met minderjarige";"3.3.5 Pornografie";"3.3.5 Pornografie";"3.3.5 Pornografie";"3.3.6 Ontucht met misbruik van gezag";"3.3.6 Ontucht met misbruik van gezag";"3.3.6 Ontucht met misbruik van gezag";"3.3.7 Seksueel misdrijf (overig)";"3.3.7 Seksueel misdrijf (overig)";"3.3.7 Seksueel misdrijf (overig)";"3.4 Levensmisdrijf";"3.4 Levensmisdrijf";"3.4 Levensmisdrijf";"3.5 Vrijheidsbeneming/gijzeling";"3.5 Vrijheidsbeneming/gijzeling";"3.5 Vrijheidsbeneming/gijzeling";"3.6 Mensenhandel, mensensmokkel";"3.6 Mensenhandel, mensensmokkel";"3.6 Mensenhandel, mensensmokkel";"3.7 Geweldsmisdrijf (overig)";"3.7 Geweldsmisdrijf (overig)";"3.7 Geweldsmisdrijf (overig)";"4 Misdrijven WvSr (overig)";"4 Misdrijven WvSr (overig)";"4 Misdrijven WvSr (overig)";"5 Verkeersmisdrijven";"5 Verkeersmisdrijven";"5 Verkeersmisdrijven";"5.1 Verlaten plaats ongeval";"5.1 Verlaten plaats ongeval";"5.1 Verlaten plaats ongeval";"5.2 Rijden onder invloed";"5.2 Rijden onder invloed";"5.2 Rijden onder invloed";"5.3 Rijden tijdens ontzegging";"5.3 Rijden tijdens ontzegging";"5.3 Rijden tijdens ontzegging";"5.4 Rijden tijdens rijverbod";"5.4 Rijden tijdens rijverbod";"5.4 Rijden tijdens rijverbod";"5.5 Voeren vals kenteken";"5.5 Voeren vals kenteken";"5.5 Voeren vals kenteken";"5.6 Joyriding";"5.6 Joyriding";"5.6 Joyriding";"5.7 Weigeren blaastest/bloedonderzoek";"5.7 Weigeren blaastest/bloedonderzoek";"5.7 Weigeren blaastest/bloedonderzoek";"5.8 Verkeersmisdrijf (overig)";"5.8 Verkeersmisdrijf (overig)";"5.8 Verkeersmisdrijf (overig)";"6 Drugsmisdrijven";"6 Drugsmisdrijven";"6 Drugsmisdrijven";"6.1 Harddrugs";"6.1 Harddrugs";"6.1 Harddrugs";"6.2 Softdrugs";"6.2 Softdrugs";"6.2 Softdrugs";"6.3 Drugsmisdrijf (overig)";"6.3 Drugsmisdrijf (overig)";"6.3 Drugsmisdrijf (overig)";"7 (Vuur)wapenmisdrijven";"7 (Vuur)wapenmisdrijven";"7 (Vuur)wapenmisdrijven";"9 Misdrijven overige wetten";"9 Misdrijven overige wetten";"9 Misdrijven overige wetten";"9.1 Militair misdrijf";"9.1 Militair misdrijf";"9.1 Militair misdrijf";"9.2 Misdrijf (overig)";"9.2 Misdrijf (overig)";"9.2 Misdrijf (overig)"
"Hardinxveld-Giessendam";"455";"430";"425";"240";"225";"210";"190";"165";"150";"0";"5";"0";"190";"160";"150";"40";"35";"35";"40";"35";"35";"0";"0";"0";"0";"0";"0";"10";"20";"20";"0";"0";"0";"0";"0";"0";"10";"20";"20";"0";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"60";"60";"65";"50";"55";"55";"25";"30";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"25";"35";"5";"5";"5";"5";"5";"5";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"40";"30";"15";"15";"15";"5";"10";"15";"5";"10";"10";"0";"0";"0";"5";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"100";"80";"95";"75";"45";"50";"10";"30";"30";"5";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"5";"5";"10";"10";"10";"5";"5";"5";"5";"5";"5";"0";"0";"0";"10";"5";"10";"5";"5";"0";"0";"0";"0";"5";"5";"0"
"Hellevoetsluis";"1680";"1510";"1380";"910";"725";"675";"775";"580";"495";"15";"10";"10";"760";"570";"485";"85";"80";"105";"85";"75";"100";"0";"0";"0";"5";"5";"5";"40";"50";"65";"5";"10";"5";"0";"0";"0";"35";"45";"60";"5";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"240";"220";"185";"205";"190";"145";"110";"90";"65";"0";"0";"0";"0";"0";"0";"0";"0";"0";"95";"100";"80";"20";"15";"30";"15";"10";"15";"15";"5";"15";"0";"5";"0";"5";"0";"5";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"10";"10";"10";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"185";"205";"190";"95";"105";"85";"55";"65";"70";"55";"60";"65";"0";"5";"5";"15";"15";"30";"0";"10";"5";"5";"0";"5";"5";"0";"15";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"15";"10";"5";"0";"0";"0";"0";"0";"0";"5";"5";"0";"10";"25";"10";"300";"305";"305";"225";"195";"215";"60";"95";"80";"10";"15";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"20";"10";"10";"10";"5";"0";"10";"5";"5";"0";"0";"0";"5";"10";"5";"10";"10";"5";"0";"0";"0";"10";"10";"5"
"Hendrik-Ido-Ambacht";"1065";"945";"1010";"670";"575";"660";"565";"480";"555";"5";"5";"5";"560";"475";"550";"60";"50";"65";"60";"45";"65";"0";"0";"0";"0";"5";"0";"35";"45";"25";"0";"0";"0";"0";"0";"0";"30";"40";"25";"5";"5";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"150";"115";"120";"145";"105";"110";"70";"45";"55";"0";"5";"0";"0";"0";"0";"0";"0";"0";"75";"60";"55";"5";"10";"5";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"55";"55";"60";"25";"25";"35";"15";"20";"10";"15";"15";"10";"0";"5";"0";"10";"5";"10";"0";"5";"0";"0";"0";"0";"5";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"10";"5";"160";"155";"155";"100";"110";"100";"35";"30";"35";"15";"10";"10";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"15";"20";"15";"5";"15";"5";"10";"10";"5";"0";"0";"0";"5";"5";"5";"5";"5";"0";"0";"0";"0";"5";"5";"0"
"Hillegom";"740";"770";"675";"395";"440";"375";"315";"360";"310";"5";"0";"0";"315";"355";"305";"45";"45";"50";"45";"45";"45";"0";"0";"0";"0";"0";"5";"20";"30";"15";"0";"0";"0";"0";"0";"0";"20";"30";"15";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"110";"110";"90";"90";"90";"75";"45";"55";"30";"0";"0";"0";"0";"5";"0";"0";"0";"0";"45";"35";"40";"10";"10";"5";"5";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"10";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"90";"75";"80";"55";"40";"40";"25";"25";"20";"20";"20";"15";"5";"0";"5";"10";"5";"10";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"10";"115";"120";"120";"75";"95";"85";"30";"20";"20";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"15";"5";"5";"5";"0";"5";"10";"5";"0";"0";"0";"0";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0"
"Kaag en Braassem";"775";"755";"805";"405";"380";"355";"335";"255";"260";"0";"0";"0";"335";"255";"260";"50";"60";"55";"45";"55";"55";"0";"0";"0";"5";"0";"0";"15";"65";"30";"0";"0";"0";"0";"0";"0";"15";"65";"30";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"85";"90";"110";"75";"75";"90";"35";"30";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"45";"50";"5";"15";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"60";"75";"80";"35";"40";"30";"15";"25";"25";"15";"20";"25";"0";"0";"0";"5";"10";"20";"0";"5";"0";"0";"0";"5";"0";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"10";"10";"195";"170";"230";"95";"95";"110";"70";"55";"95";"25";"15";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"15";"20";"15";"5";"5";"5";"10";"15";"5";"0";"0";"0";"5";"0";"5";"0";"5";"0";"0";"0";"0";"0";"5";"0"
"Katwijk";"2055";"1855";"1735";"1090";"985";"905";"860";"775";"710";"5";"15";"5";"855";"760";"705";"150";"130";"115";"145";"125";"110";"0";"0";"0";"5";"5";"5";"50";"65";"60";"0";"0";"0";"0";"0";"0";"45";"60";"60";"20";"10";"10";"10";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"280";"230";"190";"235";"190";"155";"125";"105";"75";"5";"5";"5";"5";"0";"0";"0";"0";"0";"95";"80";"75";"20";"25";"20";"10";"10";"5";"10";"5";"5";"5";"0";"0";"5";"5";"5";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"5";"5";"10";"10";"10";"15";"5";"5";"5";"5";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"195";"185";"175";"105";"95";"105";"65";"70";"40";"55";"60";"30";"10";"10";"5";"20";"20";"25";"5";"5";"0";"0";"0";"5";"10";"0";"5";"0";"5";"5";"0";"0";"5";"0";"0";"5";"0";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"0";"5";"40";"30";"20";"385";"360";"390";"240";"205";"225";"125";"130";"145";"5";"5";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"15";"5";"50";"60";"40";"15";"30";"15";"35";"30";"20";"0";"0";"0";"10";"10";"10";"5";"5";"0";"0";"0";"0";"5";"5";"0"
"Korendijk";"200";"195";"185";"80";"85";"80";"55";"55";"50";"0";"0";"0";"50";"55";"50";"20";"25";"25";"20";"25";"25";"0";"0";"0";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"55";"35";"35";"50";"35";"25";"15";"15";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0";"25";"20";"20";"5";"0";"5";"0";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"25";"15";"5";"15";"5";"5";"5";"10";"5";"0";"5";"0";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"40";"40";"45";"30";"35";"35";"5";"5";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Krimpen aan den IJssel";"800";"805";"670";"430";"460";"335";"340";"360";"220";"10";"5";"5";"330";"355";"215";"55";"50";"60";"55";"50";"55";"0";"0";"0";"0";"0";"5";"30";"45";"45";"0";"0";"0";"0";"0";"0";"30";"40";"45";"0";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"115";"110";"90";"105";"105";"70";"45";"55";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0";"55";"50";"30";"10";"5";"10";"0";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"95";"80";"75";"45";"35";"35";"30";"35";"20";"25";"30";"15";"5";"5";"5";"15";"5";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"5";"0";"5";"0";"5";"5";"130";"125";"135";"95";"110";"110";"25";"15";"15";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"15";"25";"0";"5";"5";"15";"10";"20";"0";"0";"0";"5";"0";"0";"0";"5";"5";"0";"0";"0";"0";"5";"5"
"Krimpenerwaard";"1520";"1425";"1095";"730";"645";"500";"555";"465";"330";"5";"5";"5";"550";"455";"325";"110";"105";"105";"105";"100";"100";"0";"0";"0";"0";"5";"10";"60";"70";"55";"0";"0";"0";"0";"5";"0";"55";"65";"55";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"260";"215";"160";"235";"185";"145";"105";"80";"60";"0";"0";"5";"0";"0";"5";"0";"0";"0";"130";"100";"75";"20";"15";"15";"15";"5";"5";"0";"5";"5";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"5";"0";"0";"0";"0";"10";"5";"5";"10";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"185";"195";"140";"95";"95";"65";"80";"70";"45";"65";"60";"40";"15";"10";"5";"10";"20";"20";"5";"5";"5";"0";"5";"5";"0";"0";"5";"0";"5";"5";"0";"0";"0";"0";"0";"5";"0";"5";"0";"0";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"20";"30";"25";"300";"315";"245";"205";"220";"200";"70";"70";"30";"10";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"20";"10";"15";"20";"10";"5";"5";"5";"10";"10";"5";"0";"0";"0";"5";"5";"5";"5";"10";"5";"0";"0";"0";"5";"10";"5"
"Lansingerland";"2330";"1910";"1780";"1425";"1110";"1030";"1210";"900";"820";"15";"15";"25";"1195";"885";"795";"145";"120";"125";"145";"115";"120";"0";"0";"0";"0";"5";"5";"60";"75";"75";"5";"5";"5";"0";"0";"0";"55";"70";"70";"0";"10";"5";"5";"5";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"310";"245";"230";"275";"210";"190";"155";"110";"95";"0";"0";"0";"0";"0";"0";"0";"0";"0";"115";"100";"90";"20";"20";"20";"10";"10";"10";"5";"5";"10";"0";"0";"0";"5";"5";"5";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"10";"10";"15";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"210";"200";"160";"95";"85";"80";"70";"75";"50";"65";"70";"40";"5";"5";"10";"30";"20";"15";"10";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"5";"5";"5";"10";"10";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"20";"15";"15";"340";"315";"320";"260";"240";"260";"50";"50";"40";"10";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"10";"10";"10";"5";"15";"5";"0";"5";"5";"5";"10";"0";"0";"0";"5";"5";"5";"5";"10";"5";"0";"0";"0";"5";"10";"5"
"Leerdam";"850";"640";"645";"495";"335";"305";"415";"270";"220";"10";"5";"5";"405";"265";"220";"50";"35";"50";"50";"35";"50";"0";"0";"0";"5";"0";"0";"25";"25";"25";"5";"0";"0";"0";"0";"0";"25";"25";"25";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"150";"95";"110";"130";"85";"95";"80";"40";"45";"0";"0";"0";"0";"0";"0";"0";"0";"0";"55";"45";"50";"5";"10";"10";"0";"5";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"65";"75";"65";"35";"40";"25";"20";"20";"25";"15";"15";"25";"5";"5";"0";"15";"10";"10";"10";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"5";"105";"105";"135";"80";"90";"110";"15";"10";"15";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"15";"15";"10";"5";"10";"5";"5";"5";"5";"0";"0";"0";"5";"0";"10";"5";"0";"5";"0";"0";"0";"5";"0";"5"
"Leiden";"7635";"6875";"6370";"4675";"4165";"3680";"4055";"3585";"3085";"55";"50";"55";"4000";"3530";"3035";"315";"305";"290";"300";"290";"275";"0";"0";"0";"15";"15";"10";"185";"195";"215";"10";"15";"10";"5";"0";"0";"170";"180";"200";"105";"70";"75";"10";"10";"10";"5";"0";"0";"0";"0";"5";"0";"0";"0";"855";"775";"715";"675";"615";"555";"310";"250";"255";"10";"10";"10";"5";"0";"5";"0";"0";"0";"350";"355";"290";"90";"85";"85";"45";"30";"30";"40";"25";"30";"10";"10";"5";"15";"25";"30";"0";"0";"0";"10";"5";"10";"5";"10";"0";"10";"10";"15";"40";"40";"30";"50";"40";"45";"35";"20";"25";"10";"10";"10";"5";"5";"0";"5";"0";"0";"0";"5";"5";"710";"695";"710";"405";"330";"375";"200";"255";"205";"175";"235";"185";"25";"25";"20";"70";"80";"95";"25";"30";"25";"5";"10";"20";"25";"25";"20";"5";"10";"5";"0";"0";"5";"0";"0";"10";"10";"5";"10";"25";"15";"20";"5";"0";"5";"0";"5";"0";"5";"10";"10";"145";"100";"125";"1090";"1015";"1005";"705";"650";"610";"310";"285";"325";"25";"40";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"45";"35";"30";"110";"90";"90";"60";"50";"45";"50";"40";"40";"0";"0";"0";"35";"25";"35";"20";"10";"10";"0";"0";"0";"20";"10";"10"
"Leiderdorp";"960";"820";"735";"585";"495";"405";"495";"395";"295";"5";"5";"0";"490";"390";"295";"60";"60";"60";"55";"55";"60";"0";"0";"0";"5";"5";"0";"30";"35";"40";"0";"0";"0";"0";"0";"0";"25";"35";"40";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"125";"90";"75";"85";"75";"60";"55";"40";"35";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"30";"25";"10";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"25";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"80";"60";"75";"45";"35";"40";"20";"15";"15";"20";"15";"15";"5";"0";"0";"5";"5";"10";"0";"0";"5";"0";"5";"0";"0";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"15";"145";"145";"150";"110";"100";"90";"25";"30";"45";"10";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"10";"10";"15";"0";"5";"5";"5";"10";"5";"0";"0";"0";"5";"5";"5";"5";"5";"0";"0";"0";"0";"5";"5";"0"
"Leidschendam-Voorburg";"3575";"3180";"3020";"2265";"1995";"1725";"1960";"1705";"1390";"35";"25";"25";"1925";"1680";"1370";"155";"155";"175";"150";"150";"165";"0";"0";"0";"5";"10";"5";"120";"115";"135";"5";"0";"5";"0";"0";"0";"110";"110";"130";"20";"10";"15";"10";"5";"10";"0";"0";"0";"0";"0";"5";"0";"0";"0";"370";"360";"345";"310";"295";"265";"170";"160";"145";"10";"0";"5";"5";"5";"0";"0";"0";"0";"130";"130";"115";"40";"40";"35";"5";"5";"5";"5";"5";"0";"5";"0";"5";"10";"10";"5";"0";"0";"0";"15";"20";"20";"5";"0";"5";"0";"5";"0";"10";"15";"30";"10";"5";"20";"0";"0";"10";"0";"0";"0";"5";"0";"10";"0";"0";"0";"0";"5";"0";"300";"280";"315";"140";"160";"140";"110";"90";"110";"95";"80";"100";"15";"15";"10";"35";"30";"50";"10";"5";"20";"5";"5";"15";"10";"5";"10";"0";"5";"5";"0";"0";"0";"0";"5";"0";"5";"0";"5";"10";"0";"5";"0";"0";"0";"0";"0";"5";"0";"0";"0";"35";"35";"45";"550";"470";"535";"370";"325";"335";"150";"110";"155";"20";"20";"25";"0";"0";"0";"5";"5";"5";"0";"0";"5";"0";"0";"0";"5";"10";"15";"30";"20";"25";"10";"5";"5";"25";"15";"15";"0";"0";"0";"20";"15";"15";"10";"15";"10";"0";"0";"0";"10";"15";"10"
