"Geregistreerde criminaliteit; soort misdrijf, regio"
"Onderwerp: |Totaal geregistreerde misdrijven"
""
"Soort misdrijf";"Misdrijven, totaal";"Misdrijven, totaal";"Misdrijven, totaal";"1 Vermogensmisdrijven";"1 Vermogensmisdrijven";"1 Vermogensmisdrijven";"1.1 Diefstal/verduistering en inbraak";"1.1 Diefstal/verduistering en inbraak";"1.1 Diefstal/verduistering en inbraak";"1.1.1 Diefstal en inbraak met geweld";"1.1.1 Diefstal en inbraak met geweld";"1.1.1 Diefstal en inbraak met geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.1.2 Diefstal en inbraak zonder geweld";"1.2 Bedrog";"1.2 Bedrog";"1.2 Bedrog";"1.2.1 Oplichting";"1.2.1 Oplichting";"1.2.1 Oplichting";"1.2.2 Flessentrekkerij";"1.2.2 Flessentrekkerij";"1.2.2 Flessentrekkerij";"1.2.3 Bedrog (overig)";"1.2.3 Bedrog (overig)";"1.2.3 Bedrog (overig)";"1.3 Valsheidsmisdrijf";"1.3 Valsheidsmisdrijf";"1.3 Valsheidsmisdrijf";"1.3.1 Muntmisdrijf";"1.3.1 Muntmisdrijf";"1.3.1 Muntmisdrijf";"1.3.2 Valsheid in zegels en merken";"1.3.2 Valsheid in zegels en merken";"1.3.2 Valsheid in zegels en merken";"1.3.3 Valsheid in geschriften";"1.3.3 Valsheid in geschriften";"1.3.3 Valsheid in geschriften";"1.4 Heling";"1.4 Heling";"1.4 Heling";"1.5 Afpersing en afdreiging";"1.5 Afpersing en afdreiging";"1.5 Afpersing en afdreiging";"1.6 Bankbreuk";"1.6 Bankbreuk";"1.6 Bankbreuk";"1.7 Witwassen";"1.7 Witwassen";"1.7 Witwassen";"1.8 Vermogensmisdrijf (overig)";"1.8 Vermogensmisdrijf (overig)";"1.8 Vermogensmisdrijf (overig)";"2 Vernielingen, misdr.openb.orde/gezag";"2 Vernielingen, misdr.openb.orde/gezag";"2 Vernielingen, misdr.openb.orde/gezag";"2.1 Vernieling en beschadiging";"2.1 Vernieling en beschadiging";"2.1 Vernieling en beschadiging";"2.1.1 Vernieling aan auto";"2.1.1 Vernieling aan auto";"2.1.1 Vernieling aan auto";"2.1.2 Vernieling aan openbaar gebouw";"2.1.2 Vernieling aan openbaar gebouw";"2.1.2 Vernieling aan openbaar gebouw";"2.1.3 Vernieling middel openb.vervoer";"2.1.3 Vernieling middel openb.vervoer";"2.1.3 Vernieling middel openb.vervoer";"2.1.4 Dierenmishandeling";"2.1.4 Dierenmishandeling";"2.1.4 Dierenmishandeling";"2.1.5 Vernieling, beschadiging (overig)";"2.1.5 Vernieling, beschadiging (overig)";"2.1.5 Vernieling, beschadiging (overig)";"2.2 Openbare orde misdrijf";"2.2 Openbare orde misdrijf";"2.2 Openbare orde misdrijf";"2.2.1 Openlijke geweldpleging";"2.2.1 Openlijke geweldpleging";"2.2.1 Openlijke geweldpleging";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.1 Openlijk geweld tegen persoon";"2.2.1.2 Openlijk geweld tegen goed";"2.2.1.2 Openlijk geweld tegen goed";"2.2.1.2 Openlijk geweld tegen goed";"2.2.2 Huisvredebreuk";"2.2.2 Huisvredebreuk";"2.2.2 Huisvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.3 Lokaalvredebreuk";"2.2.4 Computervredebreuk";"2.2.4 Computervredebreuk";"2.2.4 Computervredebreuk";"2.2.5 Discriminatie";"2.2.5 Discriminatie";"2.2.5 Discriminatie";"2.2.6 Openbare orde misdrijf (overig)";"2.2.6 Openbare orde misdrijf (overig)";"2.2.6 Openbare orde misdrijf (overig)";"2.3 Brandstichting/ontploffing";"2.3 Brandstichting/ontploffing";"2.3 Brandstichting/ontploffing";"2.4 Openbaar gezag misdrijf";"2.4 Openbaar gezag misdrijf";"2.4 Openbaar gezag misdrijf";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.1 Niet opvolgen van ambtelijk bevel";"2.4.2 Wederspannigheid";"2.4.2 Wederspannigheid";"2.4.2 Wederspannigheid";"2.4.3 Valse aangifte";"2.4.3 Valse aangifte";"2.4.3 Valse aangifte";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.5 Verblijf ongewenste vreemdeling";"2.4.6 Openbaar gezag misdrijf (overig)";"2.4.6 Openbaar gezag misdrijf (overig)";"2.4.6 Openbaar gezag misdrijf (overig)";"3 Gewelds- en seksuele misdrijven";"3 Gewelds- en seksuele misdrijven";"3 Gewelds- en seksuele misdrijven";"3.1 Mishandeling";"3.1 Mishandeling";"3.1 Mishandeling";"3.2 Bedreiging en stalking";"3.2 Bedreiging en stalking";"3.2 Bedreiging en stalking";"3.2.1 Bedreiging";"3.2.1 Bedreiging";"3.2.1 Bedreiging";"3.2.2 Stalking";"3.2.2 Stalking";"3.2.2 Stalking";"3.3 Seksueel misdrijf";"3.3 Seksueel misdrijf";"3.3 Seksueel misdrijf";"3.3.1 Aanranding";"3.3.1 Aanranding";"3.3.1 Aanranding";"3.3.2 Verkrachting";"3.3.2 Verkrachting";"3.3.2 Verkrachting";"3.3.3 Schennis der eerbaarheid";"3.3.3 Schennis der eerbaarheid";"3.3.3 Schennis der eerbaarheid";"3.3.4 Ontucht met minderjarige";"3.3.4 Ontucht met minderjarige";"3.3.4 Ontucht met minderjarige";"3.3.5 Pornografie";"3.3.5 Pornografie";"3.3.5 Pornografie";"3.3.6 Ontucht met misbruik van gezag";"3.3.6 Ontucht met misbruik van gezag";"3.3.6 Ontucht met misbruik van gezag";"3.3.7 Seksueel misdrijf (overig)";"3.3.7 Seksueel misdrijf (overig)";"3.3.7 Seksueel misdrijf (overig)";"3.4 Levensmisdrijf";"3.4 Levensmisdrijf";"3.4 Levensmisdrijf";"3.5 Vrijheidsbeneming/gijzeling";"3.5 Vrijheidsbeneming/gijzeling";"3.5 Vrijheidsbeneming/gijzeling";"3.6 Mensenhandel, mensensmokkel";"3.6 Mensenhandel, mensensmokkel";"3.6 Mensenhandel, mensensmokkel";"3.7 Geweldsmisdrijf (overig)";"3.7 Geweldsmisdrijf (overig)";"3.7 Geweldsmisdrijf (overig)";"4 Misdrijven WvSr (overig)";"4 Misdrijven WvSr (overig)";"4 Misdrijven WvSr (overig)";"5 Verkeersmisdrijven";"5 Verkeersmisdrijven";"5 Verkeersmisdrijven";"5.1 Verlaten plaats ongeval";"5.1 Verlaten plaats ongeval";"5.1 Verlaten plaats ongeval";"5.2 Rijden onder invloed";"5.2 Rijden onder invloed";"5.2 Rijden onder invloed";"5.3 Rijden tijdens ontzegging";"5.3 Rijden tijdens ontzegging";"5.3 Rijden tijdens ontzegging";"5.4 Rijden tijdens rijverbod";"5.4 Rijden tijdens rijverbod";"5.4 Rijden tijdens rijverbod";"5.5 Voeren vals kenteken";"5.5 Voeren vals kenteken";"5.5 Voeren vals kenteken";"5.6 Joyriding";"5.6 Joyriding";"5.6 Joyriding";"5.7 Weigeren blaastest/bloedonderzoek";"5.7 Weigeren blaastest/bloedonderzoek";"5.7 Weigeren blaastest/bloedonderzoek";"5.8 Verkeersmisdrijf (overig)";"5.8 Verkeersmisdrijf (overig)";"5.8 Verkeersmisdrijf (overig)";"6 Drugsmisdrijven";"6 Drugsmisdrijven";"6 Drugsmisdrijven";"6.1 Harddrugs";"6.1 Harddrugs";"6.1 Harddrugs";"6.2 Softdrugs";"6.2 Softdrugs";"6.2 Softdrugs";"6.3 Drugsmisdrijf (overig)";"6.3 Drugsmisdrijf (overig)";"6.3 Drugsmisdrijf (overig)";"7 (Vuur)wapenmisdrijven";"7 (Vuur)wapenmisdrijven";"7 (Vuur)wapenmisdrijven";"9 Misdrijven overige wetten";"9 Misdrijven overige wetten";"9 Misdrijven overige wetten";"9.1 Militair misdrijf";"9.1 Militair misdrijf";"9.1 Militair misdrijf";"9.2 Misdrijf (overig)";"9.2 Misdrijf (overig)";"9.2 Misdrijf (overig)"
"Steenbergen";"865";"810";"795";"485";"425";"380";"410";"365";"315";"5";"10";"5";"405";"355";"305";"50";"40";"40";"45";"40";"40";"0";"0";"0";"5";"0";"0";"25";"15";"20";"0";"0";"0";"0";"0";"0";"25";"15";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"125";"145";"160";"95";"115";"135";"50";"60";"80";"0";"0";"0";"0";"0";"0";"0";"0";"0";"45";"60";"55";"15";"10";"5";"5";"0";"5";"5";"0";"5";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"10";"15";"15";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"80";"80";"70";"40";"40";"35";"25";"20";"25";"25";"20";"20";"5";"0";"5";"5";"15";"5";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"5";"0";"0";"10";"5";"5";"140";"130";"160";"105";"105";"135";"25";"15";"20";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"10";"15";"15";"5";"5";"5";"10";"10";"10";"0";"0";"0";"5";"0";"5";"5";"5";"0";"0";"0";"0";"5";"5";"0"
"Tilburg";"14135";"13320";"12865";"8575";"8125";"7760";"7420";"7090";"6690";"120";"130";"135";"7300";"6960";"6555";"625";"545";"570";"585";"515";"545";"0";"0";"0";"35";"30";"25";"380";"380";"355";"40";"25";"30";"5";"5";"5";"340";"350";"320";"115";"75";"110";"30";"25";"25";"0";"5";"0";"5";"5";"10";"0";"0";"0";"1820";"1690";"1510";"1465";"1285";"1165";"770";"600";"630";"15";"15";"10";"0";"95";"5";"0";"0";"0";"675";"570";"525";"220";"220";"215";"95";"80";"90";"90";"75";"85";"5";"5";"5";"70";"95";"75";"15";"5";"10";"20";"20";"35";"10";"5";"0";"10";"10";"5";"65";"120";"65";"70";"60";"65";"45";"25";"35";"10";"20";"20";"5";"10";"5";"0";"0";"0";"5";"5";"5";"1760";"1535";"1535";"970";"830";"830";"575";"445";"470";"535";"405";"400";"40";"45";"70";"145";"170";"160";"30";"60";"45";"40";"50";"45";"10";"15";"15";"15";"10";"5";"5";"5";"5";"10";"10";"15";"35";"25";"30";"40";"55";"45";"5";"5";"5";"5";"5";"10";"15";"20";"15";"235";"160";"220";"1465";"1575";"1580";"1175";"1235";"1270";"190";"215";"215";"50";"70";"45";"0";"0";"0";"5";"10";"5";"0";"0";"0";"0";"5";"5";"45";"40";"40";"170";"145";"170";"75";"60";"80";"95";"80";"90";"5";"5";"0";"75";"70";"80";"30";"25";"10";"0";"0";"0";"30";"25";"10"
"Uden";"2130";"1885";"1930";"1275";"1085";"1180";"1115";"930";"985";"15";"5";"5";"1100";"925";"980";"95";"95";"110";"90";"90";"105";"0";"0";"0";"5";"5";"5";"55";"45";"65";"5";"0";"5";"0";"0";"0";"50";"45";"65";"5";"15";"15";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"335";"280";"240";"270";"245";"190";"160";"130";"95";"10";"5";"0";"0";"0";"0";"0";"0";"0";"100";"110";"90";"35";"20";"20";"15";"10";"10";"15";"10";"5";"5";"0";"5";"10";"5";"10";"5";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"15";"5";"10";"10";"5";"20";"10";"5";"10";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"180";"160";"150";"90";"85";"80";"65";"45";"35";"60";"40";"30";"5";"5";"10";"20";"20";"30";"5";"5";"0";"0";"5";"5";"5";"5";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"5";"0";"0";"5";"0";"20";"20";"25";"295";"300";"300";"210";"220";"215";"70";"60";"55";"5";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"10";"15";"15";"25";"25";"5";"10";"15";"10";"10";"15";"0";"0";"0";"5";"10";"5";"5";"5";"0";"0";"0";"0";"5";"5";"0"
"Valkenswaard";"1465";"1215";"1085";"855";"610";"520";"730";"475";"410";"10";"5";"5";"725";"475";"405";"65";"65";"60";"60";"65";"60";"0";"0";"0";"5";"0";"0";"45";"50";"35";"5";"5";"0";"0";"0";"0";"45";"50";"35";"10";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"180";"185";"135";"145";"155";"100";"80";"95";"50";"0";"0";"0";"0";"0";"0";"0";"0";"0";"65";"65";"50";"15";"10";"15";"5";"5";"10";"5";"5";"10";"0";"0";"0";"0";"0";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"10";"15";"5";"5";"5";"10";"5";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"130";"140";"140";"65";"70";"75";"45";"50";"40";"35";"40";"30";"10";"10";"5";"15";"15";"15";"5";"0";"0";"5";"0";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"5";"5";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"20";"20";"235";"235";"235";"170";"170";"150";"50";"55";"65";"5";"5";"10";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"0";"5";"25";"10";"20";"10";"0";"5";"10";"5";"10";"5";"0";"5";"10";"10";"10";"10";"10";"5";"0";"0";"0";"10";"10";"5"
"Veghel";"1555";"";"";"935";"";"";"795";"";"";"5";"";"";"785";"";"";"100";"";"";"90";"";"";"0";"";"";"5";"";"";"35";"";"";"0";"";"";"0";"";"";"35";"";"";"5";"";"";"5";"";"";"0";"";"";"0";"";"";"0";"";"";"200";"";"";"170";"";"";"75";"";"";"0";"";"";"0";"";"";"0";"";"";"90";"";"";"25";"";"";"10";"";"";"10";"";"";"0";"";"";"5";"";"";"0";"";"";"5";"";"";"0";"";"";"5";"";"";"5";"";"";"5";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"150";"";"";"80";"";"";"45";"";"";"35";"";"";"10";"";"";"15";"";"";"5";"";"";"5";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"5";"";"";"0";"";"";"0";"";"";"0";"";"";"15";"";"";"215";"";"";"160";"";"";"35";"";"";"5";"";"";"0";"";"";"0";"";"";"0";"";"";"0";"";"";"15";"";"";"30";"";"";"20";"";"";"10";"";"";"0";"";"";"5";"";"";"5";"";"";"0";"";"";"5";"";""
"Veldhoven";"1815";"1375";"1340";"1080";"770";"730";"895";"620";"565";"20";"10";"10";"875";"610";"555";"115";"95";"95";"115";"95";"95";"0";"0";"0";"5";"0";"0";"55";"45";"50";"0";"5";"5";"5";"0";"0";"50";"40";"45";"15";"10";"20";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"240";"190";"195";"200";"155";"165";"120";"85";"85";"5";"5";"5";"0";"0";"0";"0";"0";"0";"75";"65";"75";"25";"25";"15";"5";"15";"5";"5";"15";"5";"0";"0";"0";"15";"0";"5";"0";"0";"0";"5";"5";"5";"0";"0";"0";"5";"0";"0";"5";"10";"10";"10";"0";"5";"0";"0";"0";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"5";"135";"130";"130";"80";"55";"65";"35";"45";"40";"35";"35";"35";"5";"10";"5";"10";"25";"15";"0";"5";"5";"5";"5";"5";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"5";"5";"0";"25";"10";"20";"285";"235";"225";"210";"180";"175";"60";"40";"35";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"10";"5";"30";"15";"15";"10";"5";"5";"20";"10";"10";"0";"0";"0";"10";"10";"10";"15";"5";"10";"0";"0";"0";"15";"5";"10"
"Vught";"1010";"965";"980";"595";"560";"545";"520";"465";"455";"10";"5";"5";"510";"460";"450";"50";"50";"50";"50";"50";"50";"0";"0";"0";"5";"0";"0";"20";"35";"35";"0";"0";"0";"0";"0";"0";"15";"35";"35";"5";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"130";"145";"110";"105";"115";"90";"60";"65";"45";"0";"0";"0";"0";"0";"0";"0";"0";"0";"45";"45";"45";"10";"15";"10";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"10";"15";"5";"0";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"115";"95";"110";"50";"45";"50";"35";"25";"35";"30";"25";"30";"5";"0";"5";"15";"10";"20";"5";"5";"5";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"5";"10";"10";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"0";"10";"155";"150";"170";"115";"95";"120";"30";"40";"40";"5";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"10";"5";"10";"5";"15";"5";"5";"10";"5";"0";"10";"0";"0";"0";"0";"5";"10";"5";"0";"5";"0";"0";"0";"5";"0";"5"
"Waalre";"580";"475";"520";"375";"335";"325";"310";"235";"270";"5";"5";"5";"305";"230";"265";"35";"35";"35";"35";"35";"35";"0";"0";"0";"5";"5";"0";"25";"55";"20";"0";"0";"0";"0";"0";"0";"25";"55";"20";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"70";"50";"50";"65";"45";"35";"35";"20";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"20";"20";"5";"0";"5";"0";"0";"5";"0";"0";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35";"25";"40";"10";"15";"20";"15";"5";"15";"15";"5";"10";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"5";"0";"5";"80";"60";"95";"55";"35";"50";"20";"20";"30";"0";"0";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"10";"0";"5";"5";"0";"0";"5";"0";"5";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Waalwijk";"2270";"2035";"1735";"1280";"1105";"935";"1090";"920";"745";"15";"15";"10";"1075";"905";"735";"130";"95";"100";"130";"90";"95";"0";"0";"0";"5";"5";"5";"45";"70";"70";"0";"0";"0";"0";"0";"0";"40";"70";"70";"5";"15";"5";"5";"0";"10";"0";"0";"0";"5";"0";"0";"0";"0";"0";"285";"260";"175";"235";"220";"145";"135";"130";"80";"5";"5";"0";"0";"0";"0";"0";"0";"0";"100";"80";"65";"35";"25";"15";"20";"15";"5";"15";"15";"5";"5";"0";"0";"5";"5";"5";"0";"0";"0";"5";"5";"5";"5";"0";"0";"5";"0";"0";"5";"10";"10";"10";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"235";"230";"160";"115";"115";"85";"85";"80";"60";"80";"70";"50";"10";"10";"10";"20";"25";"10";"5";"10";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"5";"0";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"5";"30";"25";"30";"380";"365";"365";"290";"265";"250";"60";"65";"80";"10";"20";"10";"0";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"15";"10";"15";"35";"35";"55";"20";"15";"30";"15";"20";"25";"0";"0";"0";"15";"10";"15";"10";"10";"0";"0";"0";"0";"10";"10";"0"
"Werkendam";"815";"755";"645";"505";"460";"380";"430";"390";"300";"0";"5";"5";"430";"390";"300";"50";"45";"50";"45";"45";"50";"0";"0";"0";"5";"0";"0";"15";"20";"20";"0";"0";"0";"0";"0";"0";"15";"20";"20";"5";"0";"5";"0";"0";"5";"0";"0";"0";"0";"5";"0";"0";"0";"0";"105";"80";"70";"95";"70";"60";"40";"25";"25";"5";"0";"0";"0";"5";"0";"0";"0";"0";"50";"40";"25";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"65";"55";"60";"30";"25";"30";"20";"20";"25";"20";"20";"20";"0";"5";"0";"10";"5";"5";"0";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"100";"100";"85";"70";"60";"60";"20";"35";"20";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"20";"40";"20";"5";"15";"10";"15";"25";"10";"0";"0";"0";"5";"5";"15";"0";"5";"5";"0";"0";"0";"0";"5";"5"
"Woensdrecht";"800";"735";"735";"390";"365";"360";"330";"295";"280";"5";"0";"10";"325";"295";"270";"40";"45";"45";"40";"35";"45";"0";"0";"0";"5";"5";"0";"15";"25";"30";"0";"0";"0";"0";"0";"0";"15";"25";"25";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"120";"95";"110";"105";"85";"90";"50";"35";"45";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"45";"45";"5";"5";"5";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"10";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"85";"90";"60";"35";"45";"30";"35";"25";"15";"30";"25";"15";"5";"5";"5";"5";"10";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"5";"0";"0";"5";"10";"5";"5";"170";"150";"175";"120";"105";"130";"40";"40";"35";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"5";"20";"20";"20";"0";"5";"5";"15";"15";"15";"0";"0";"0";"5";"5";"5";"5";"5";"5";"0";"0";"0";"5";"5";"5"
"Woudrichem";"370";"255";"300";"220";"130";"170";"180";"90";"115";"0";"0";"0";"180";"85";"115";"30";"30";"40";"25";"30";"40";"0";"0";"0";"5";"0";"0";"10";"10";"10";"0";"0";"0";"0";"0";"0";"5";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"35";"40";"40";"30";"35";"20";"15";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"20";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35";"20";"35";"20";"10";"20";"10";"5";"10";"10";"5";"10";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"55";"55";"50";"45";"40";"35";"5";"10";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"10";"10";"5";"5";"5";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0";"0"
"Zundert";"895";"760";"580";"535";"435";"325";"450";"370";"270";"5";"5";"5";"450";"365";"265";"40";"30";"35";"35";"30";"30";"0";"0";"0";"5";"0";"0";"35";"25";"20";"0";"0";"0";"0";"0";"0";"30";"25";"20";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"130";"95";"50";"110";"60";"40";"60";"30";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"30";"20";"10";"15";"5";"10";"0";"0";"10";"0";"0";"0";"0";"0";"5";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"10";"5";"0";"10";"0";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"80";"85";"65";"40";"45";"40";"25";"30";"20";"20";"30";"20";"5";"0";"0";"10";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"130";"125";"120";"90";"90";"95";"30";"25";"20";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"5";"5";"10";"10";"5";"5";"5";"0";"5";"5";"5";"0";"0";"0";"0";"5";"5";"5";"5";"0";"0";"0";"0";"5";"5";"0"
"Bron: CBS"
